#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2) — Japanese grammar and usage: Grammar patterns
<div class="front-main">〜にかけては</div><div class="front-example-sentence-1">歌のうまさにかけては、彼に勝てる人はいない。</div>	<div class="back-main-reading">にかけては</div><div class="back-main-english-explanation">when it comes to...</div><div class="back-example-sentence-1-reading">うたのうまさにかけては、かれにかてるひとはいない。</div><div class="back-example-sentence-1-english">When it comes to singing, no one can beat him.</div>	grammar::w6 grammar::w6d3 jlpt::n2 type::grammar
<div class="front-main">〜とか</div><div class="front-example-sentence-1">今夜の花火大会は、雨で中止だとか。</div>	<div class="back-main-reading">とか</div><div class="back-main-english-explanation">I hear that.../they say that... (uncertain hearsay)</div><div class="back-example-sentence-1-reading">こんやのはなびたいかいは、あめでちゅうしだとか。</div><div class="back-example-sentence-1-english">I hear that the fireworks display tonight has been cancelled because of the rain.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜とか</div><div class="front-example-sentence-1">今、インフルエンザがはやっているとか。</div>	<div class="back-main-reading">とか</div><div class="back-main-english-explanation">I hear that.../they say that... (uncertain hearsay)</div><div class="back-example-sentence-1-reading">いま、インフルエンザがはやっているとか。</div><div class="back-example-sentence-1-english">I hear that the flu has broken out right now.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜まい</div><div class="front-example-sentence-1">あんなひどいところ、二度と行くまい。</div>	<div class="back-main-reading">まい</div><div class="back-main-english-explanation">will not (negative volition, formal)</div><div class="back-example-sentence-1-reading">あんなひどいところ、にどといくまい。</div><div class="back-example-sentence-1-english">I will never go to such an awful place.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜まい</div><div class="front-example-sentence-1">海外旅行では、絶対に買った水以外は飲むまいと思った。</div>	<div class="back-main-reading">まい</div><div class="back-main-english-explanation">will not (negative volition, formal)</div><div class="back-example-sentence-1-reading">かいがいりょこうでは、ぜったいにかったみずいがいはのむまいとおもった。</div><div class="back-example-sentence-1-english">On overseas trips, I've decided only to drink bottled water.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜まい</div><div class="front-example-sentence-1">彼には私の気持ちはわかるまい。</div>	<div class="back-main-reading">まい</div><div class="back-main-english-explanation">probably not (negative conjecture)</div><div class="back-example-sentence-1-reading">かれにはわたしのきもちはわかるまい。</div><div class="back-example-sentence-1-english">He will not understand my feelings.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜まい</div><div class="front-example-sentence-1">上級者でも、この問題はできまい。</div>	<div class="back-main-reading">まい</div><div class="back-main-english-explanation">probably not (negative conjecture)</div><div class="back-example-sentence-1-reading">じょうきゅうしゃでも、このもんだいはできまい。</div><div class="back-example-sentence-1-english">This is a question even advanced students won't be able to answer.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜まい</div><div class="front-example-sentence-1">もっと！夢ではあるまいか。</div>	<div class="back-main-reading">まい</div><div class="back-main-english-explanation">probably not (negative conjecture)</div><div class="back-example-sentence-1-reading">もっと！ゆめではあるまいか。</div><div class="back-example-sentence-1-english">Am I perhaps dreaming?</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜ようか〜まいか</div><div class="front-example-sentence-1">本当のことを話そうか話すまいか迷ったが、結局全部話した。</div>	<div class="back-main-reading">ようか〜まいか</div><div class="back-main-english-explanation">whether to do X or not</div><div class="back-example-sentence-1-reading">ほんとうのことをはなそうかはなすまいかまよったが、けっきょくぜんぶはなした。</div><div class="back-example-sentence-1-english">I didn't know whether to tell or not, but in the end I told everything.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜ようか〜まいか</div><div class="front-example-sentence-1">食べたいけど、太りたくないし、食べようか食べまいか考えているところです。</div>	<div class="back-main-reading">ようか〜まいか</div><div class="back-main-english-explanation">whether to do X or not</div><div class="back-example-sentence-1-reading">たべたいけど、ふとりたくないし、たべようかたべまいかかんがえているところです。</div><div class="back-example-sentence-1-english">I want to eat it, but I don't want to get fat. To eat or not to eat, this is a question.</div>	grammar::w6 grammar::w6d4 jlpt::n2 type::grammar
<div class="front-main">〜に決まっている／〜に違いない／〜に相違ない</div><div class="front-example-sentence-1">あのチームが勝つに決まっている。</div>	<div class="back-main-reading">にきまっている／にちがいない／にそういない</div><div class="back-main-english-explanation">must be/bound to be</div><div class="back-example-sentence-1-reading">あのチームがかつにきまっている。</div><div class="back-example-sentence-1-english">That team is bound to win.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜に決まっている／〜に違いない／〜に相違ない</div><div class="front-example-sentence-1">彼がやったに違いない。</div>	<div class="back-main-reading">にきまっている／にちがいない／にそういない</div><div class="back-main-english-explanation">must be/bound to be</div><div class="back-example-sentence-1-reading">かれがやったにちがいない。</div><div class="back-example-sentence-1-english">He must have done it.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜に決まっている／〜に違いない／〜に相違ない</div><div class="front-example-sentence-1">彼が犯人に相違ない。</div>	<div class="back-main-reading">にきまっている／にちがいない／にそういない</div><div class="back-main-english-explanation">must be/bound to be</div><div class="back-example-sentence-1-reading">かれがはんにんにそういない。</div><div class="back-example-sentence-1-english">He must be the offender.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜とは限らない</div><div class="front-example-sentence-1">相手が弱いチームであっても、必ず勝つとは限らない。</div>	<div class="back-main-reading">とはかぎらない</div><div class="back-main-english-explanation">not necessarily</div><div class="back-example-sentence-1-reading">あいてがよわいチームであっても、かならずかつとはかぎらない。</div><div class="back-example-sentence-1-english">Just because the other team is not good, there is always the possibility of us losing.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜とは限らない</div><div class="front-example-sentence-1">あまり使わない表現だが、必ずしもテストに出ないとは限らない。</div>	<div class="back-main-reading">とはかぎらない</div><div class="back-main-english-explanation">not necessarily</div><div class="back-example-sentence-1-reading">あまりつかわないひょうげんだが、かならずしもテストにでないとはかぎらない。</div><div class="back-example-sentence-1-english">It is not an expression that is used a lot, but there is the possibility of it appearing on the test.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜より(は)ほかない／〜よりほかはない</div><div class="front-example-sentence-1">全力をつくした。あとは祈るほかない。</div>	<div class="back-main-reading">より(は)ほかない／よりほかはない</div><div class="back-main-english-explanation">no choice but to (formal)</div><div class="back-example-sentence-1-reading">ぜんりょくをつくした。あとはいのるほかない。</div><div class="back-example-sentence-1-english">I tried my best. All I can do now is to pray.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜より(は)ほかない／〜よりほかはない</div><div class="front-example-sentence-1">もう後には戻れない。前進するほかない。</div>	<div class="back-main-reading">より(は)ほかない／よりほかはない</div><div class="back-main-english-explanation">no choice but to (formal)</div><div class="back-example-sentence-1-reading">もうあとにはもどれない。ぜんしんするほかない。</div><div class="back-example-sentence-1-english">I can't go back now. I have no choice but to move forward.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜にほかならない</div><div class="front-example-sentence-1">合格したのは、彼の努力の結果にほかならない。</div>	<div class="back-main-reading">にほかならない</div><div class="back-main-english-explanation">nothing but/precisely because of</div><div class="back-example-sentence-1-reading">ごうかくしたのは、かれのどりょくのけっかにほかならない。</div><div class="back-example-sentence-1-english">The reason why he passed is nothing but a result of his effort.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜にほかならない</div><div class="front-example-sentence-1">彼があなたをからかうのは、まさに愛情表現にほかならない。</div>	<div class="back-main-reading">にほかならない</div><div class="back-main-english-explanation">nothing but/precisely because of</div><div class="back-example-sentence-1-reading">かれがあなたをからかうのは、まさにあいじょうひょうげんにほかならない。</div><div class="back-example-sentence-1-english">The reason he teases you is nothing but an expression of his love.</div>	grammar::w6 grammar::w6d5 jlpt::n2 type::grammar
<div class="front-main">〜をはじめ／〜をはじめとする</div><div class="front-example-sentence-1">会議には中国をはじめ、アジアの国々が参加した。</div>	<div class="back-main-reading">をはじめ／をはじめとする</div><div class="back-main-english-explanation">starting with/such as</div><div class="back-example-sentence-1-reading">かいぎにはちゅうごくをはじめ、アジアのくにぐにがさんかした。</div><div class="back-example-sentence-1-english">China and other Asian countries participated in the conference.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜をはじめ／〜をはじめとする</div><div class="front-example-sentence-1">わが国では、野球をはじめとして、サッカーやテニスなど、様々なスポーツがさかんである。</div>	<div class="back-main-reading">をはじめ／をはじめとする</div><div class="back-main-english-explanation">starting with/such as</div><div class="back-example-sentence-1-reading">わがくにでは、やきゅうをはじめとして、サッカーやテニスなど、さまざまなスポーツがさかんである。</div><div class="back-example-sentence-1-english">In our country, various sports are played enthusiastically including baseball, soccer, and tennis.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜をめぐって／〜をめぐる</div><div class="front-example-sentence-1">憲法改正をめぐって、長い間、論争が続いている。</div>	<div class="back-main-reading">をめぐって／をめぐる</div><div class="back-main-english-explanation">concerning/over</div><div class="back-example-sentence-1-reading">けんぽうかいせいをめぐって、ながいあいだ、ろんそうがつづいている。</div><div class="back-example-sentence-1-english">Over a long time, there has been a continuing dispute over a constitutional amendment.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜をめぐって／〜をめぐる</div><div class="front-example-sentence-1">教育制度をめぐる諸問題について、話し合う。</div>	<div class="back-main-reading">をめぐって／をめぐる</div><div class="back-main-english-explanation">concerning/over</div><div class="back-example-sentence-1-reading">きょういくせいどをめぐるしょもんだいについて、はなしあう。</div><div class="back-example-sentence-1-english">We discuss the problems about the educational system.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜において(は)／〜における</div><div class="front-example-sentence-1">京都において、シンポジウムが行われた。</div>	<div class="back-main-reading">において(は)／における</div><div class="back-main-english-explanation">in/at (formal)</div><div class="back-example-sentence-1-reading">きょうとにおいて、シンポジウムがおこなわれた。</div><div class="back-example-sentence-1-english">A symposium was held in Kyoto.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜において(は)／〜における</div><div class="front-example-sentence-1">国際社会におけるわが国の役割を考える。</div>	<div class="back-main-reading">において(は)／における</div><div class="back-main-english-explanation">in/at (formal)</div><div class="back-example-sentence-1-reading">こくさいしゃかいにおけるわがくにのやくわりをかんがえる。</div><div class="back-example-sentence-1-english">We think about the role of our nation in the international community.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜において(は)／〜における</div><div class="front-example-sentence-1">Aさんの主張には、その点においては疑問があります。</div>	<div class="back-main-reading">において(は)／における</div><div class="back-main-english-explanation">in/at (formal)</div><div class="back-example-sentence-1-reading">エーさんのしゅちょうには、そのてんにおいてはぎもんがあります。</div><div class="back-example-sentence-1-english">I have a question about one of Mr. A's points.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜にて</div><div class="front-example-sentence-1">現地にて解散となります。</div>	<div class="back-main-reading">にて</div><div class="back-main-english-explanation">at/by (formal, notices and correspondence)</div><div class="back-example-sentence-1-reading">げんちにてかいさんとなります。</div><div class="back-example-sentence-1-english">We plan to break up on the spot.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜にて</div><div class="front-example-sentence-1">電話かメールにてご連絡ください。</div>	<div class="back-main-reading">にて</div><div class="back-main-english-explanation">at/by (formal, notices and correspondence)</div><div class="back-example-sentence-1-reading">でんわかメールにてごれんらくください。</div><div class="back-example-sentence-1-english">Please contact me either by e-mail or phone.</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">〜にて</div><div class="front-example-sentence-1">京都にて　洋子より</div>	<div class="back-main-reading">にて</div><div class="back-main-english-explanation">at/by (formal, notices and correspondence)</div><div class="back-example-sentence-1-reading">きょうとにて　ようこより</div><div class="back-example-sentence-1-english">From Yoko in Kyoto (used at the end of a postcard sent while traveling).</div>	grammar::w6 grammar::w6d6 jlpt::n2 type::grammar
<div class="front-main">一概に〜ない</div><div class="front-example-sentence-1">これが原因だとは一概に言えない。</div><div class="front-example-sentence-2">空気中のホルムアルデヒドの量はごくわずかで、一概に危険とも言えない。</div>	<div class="back-main-reading">いちがいに〜ない</div><div class="back-main-english-explanation">cannot generalize/cannot say across the board</div><div class="back-example-sentence-1-reading">これがげんいんだとはいちがいにいえない。</div><div class="back-example-sentence-1-english">You can't say across the board that this is the cause.</div><div class="back-example-sentence-2-reading">くうきちゅうのホルムアルデヒドのりょうはごくわずかで、いちがいにきけんともいえない。</div><div class="back-example-sentence-2-english">The amount of formaldehyde in the air is minimal, so it can't be called dangerous across the board.</div>	reading::w6 reading::w6d2 jlpt::n2 type::grammar
<div class="front-main">〜に満たない</div><div class="front-example-sentence-1">空気中のホルムアルデヒドは、たんぱく質を変質させる量には満たない。</div><div class="front-example-sentence-2">参加者は定員の半分にも満たなかった。</div>	<div class="back-main-reading">にみたない</div><div class="back-main-english-explanation">insufficient/does not reach</div><div class="back-example-sentence-1-reading">くうきちゅうのホルムアルデヒドは、たんぱくしつをへんしつさせるりょうにはみたない。</div><div class="back-example-sentence-1-english">The formaldehyde in the air doesn't reach the amount needed to alter protein.</div><div class="back-example-sentence-2-reading">さんかしゃはていいんのはんぶんにもみたなかった。</div><div class="back-example-sentence-2-english">The number of participants didn't even reach half the capacity.</div>	reading::w6 reading::w6d2 jlpt::n2 type::grammar
<div class="front-main">いらっしゃる／しておいでになる</div><div class="front-example-sentence-1">社長のお父様は90歳でお元気でいらっしゃいます。</div><div class="front-example-sentence-2">社長のお父さんは90歳で元気だよ。</div>	<div class="back-main-reading">いらっしゃる／しておいでになる</div><div class="back-main-english-explanation">keigo for いる／している (to be/be doing, respectful)</div><div class="back-example-sentence-1-reading">しゃちょうのおとうさまは90さいでおげんきでいらっしゃいます。</div><div class="back-example-sentence-1-english">The company president's father is 90 years old and doing well.</div><div class="back-example-sentence-2-reading">しゃちょうのおとうさんは90さいでげんきだよ。</div><div class="back-example-sentence-2-english">The president's father is 90 and doing well.</div>	grammar::w6 grammar::w6dExtra jlpt::n2 type::keigo
<div class="front-main">お〜になれる／ご〜になれる</div><div class="front-example-sentence-1">このカードはご利用になれます。</div><div class="front-example-sentence-2">このカードは使えます。</div>	<div class="back-main-reading">お〜になれる／ご〜になれる</div><div class="back-main-english-explanation">respectful potential form of 〜できる (never ×ご〜できます)</div><div class="back-example-sentence-1-reading">このカードはごりようになれます。</div><div class="back-example-sentence-1-english">This card can be used.</div><div class="back-example-sentence-2-reading">このカードはつかえます。</div><div class="back-example-sentence-2-english">This card can be used.</div>	grammar::w6 grammar::w6dExtra jlpt::n2 type::keigo
