#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2, Days 1-7) — Kanji, Vocabulary, Grammar, Reading
割増	わりまし — Extra premium/proportional increase <br><i>(kanji: 増)</i>	kanji::w6 kanji::w6d1
減少	げんしょう — Decrease <br><i>(kanji: 減)</i>	kanji::w6 kanji::w6d1
減る	へる — Decrease <br><i>(kanji: 減)</i>	kanji::w6 kanji::w6d1
減らす	へらす — Decrease something <br><i>(kanji: 減)</i>	kanji::w6 kanji::w6d1
急行	きゅうこう — Express train <br><i>(kanji: 急)</i>	kanji::w6 kanji::w6d1
急激(な)	きゅうげきな — Rapid/drastic <br><i>(kanji: 急)</i>	kanji::w6 kanji::w6d1
急速(な)	きゅうそくな — Rapid <br><i>(kanji: 急)</i>	kanji::w6 kanji::w6d1
急ぐ	いそぐ — Hurry <br><i>(kanji: 急)</i>	kanji::w6 kanji::w6d1
変化	へんか — Change <br><i>(kanji: 変)</i>	kanji::w6 kanji::w6d1
大変(な)	たいへんな — Serious/very <br><i>(kanji: 変)</i>	kanji::w6 kanji::w6d1
変わる	かわる — Change <br><i>(kanji: 変)</i>	kanji::w6 kanji::w6d1
変える	かえる — Change something <br><i>(kanji: 変)</i>	kanji::w6 kanji::w6d1
均一	きんいつ — Uniformity <br><i>(kanji: 均)</i>	kanji::w6 kanji::w6d2
平均	へいきん — Average <br><i>(kanji: 均)</i>	kanji::w6 kanji::w6d2
販売	はんばい — Selling <br><i>(kanji: 販)</i>	kanji::w6 kanji::w6d2
市販	しはん — Commercial/selling on the market <br><i>(kanji: 販)</i>	kanji::w6 kanji::w6d2
各自	かくじ — Respective/each person <br><i>(kanji: 各)</i>	kanji::w6 kanji::w6d2
各地	かくち — Various places <br><i>(kanji: 各)</i>	kanji::w6 kanji::w6d2
各〜	かく〜 — Each... <br><i>(kanji: 各)</i>	kanji::w6 kanji::w6d2
各種	かくしゅ — Various kinds <br><i>(kanji: 種)</i>	kanji::w6 kanji::w6d2
税種	ぜいしゅ — Tax categories <br><i>(kanji: 種)</i>	kanji::w6 kanji::w6d2
種	たね — Seed <br><i>(kanji: 種)</i>	kanji::w6 kanji::w6d2
書類	しょるい — Document <br><i>(kanji: 類)</i>	kanji::w6 kanji::w6d2
分類	ぶんるい — Classification <br><i>(kanji: 類)</i>	kanji::w6 kanji::w6d2
種類	しゅるい — Variety/kind <br><i>(kanji: 類)</i>	kanji::w6 kanji::w6d2
旅行	りょこう — Travel <br><i>(kanji: 旅)</i>	kanji::w6 kanji::w6d2
旅券	りょけん — Passport <br><i>(kanji: 旅)</i>	kanji::w6 kanji::w6d2
旅	たび — Journey/trip <br><i>(kanji: 旅)</i>	kanji::w6 kanji::w6d2
発券	はっけん — The issue of a ticket <br><i>(kanji: 券)</i>	kanji::w6 kanji::w6d2
定期券	ていきけん — Commuter pass <br><i>(kanji: 券)</i>	kanji::w6 kanji::w6d2
整理券	せいりけん — Numbered ticket <br><i>(kanji: 券)</i>	kanji::w6 kanji::w6d2
豊富(な)	ほうふな — Abundant/wealthy <br><i>(kanji: 豊・富)</i>	kanji::w6 kanji::w6d2
富士山	ふじさん — Mt. Fuji <br><i>(kanji: 富)</i>	kanji::w6 kanji::w6d2
豊かな	ゆたかな — Rich/abundant <br><i>(kanji: 豊)</i>	kanji::w6 kanji::w6d2
歓迎	かんげい — Welcome <br><i>(kanji: 迎)</i>	kanji::w6 kanji::w6d2
迎える	むかえる — Meet/greet/welcome <br><i>(kanji: 迎)</i>	kanji::w6 kanji::w6d2
満足	まんぞく — Satisfaction <br><i>(kanji: 足・満)</i>	kanji::w6 kanji::w6d3
満員	まんいん — Full of people <br><i>(kanji: 満)</i>	kanji::w6 kanji::w6d3
満たす	みたす — Satisfy/fill up <br><i>(kanji: 満)</i>	kanji::w6 kanji::w6d3
不足	ふそく — Shortage/insufficiency <br><i>(kanji: 足)</i>	kanji::w6 kanji::w6d3
足りる	たりる — Be sufficient <br><i>(kanji: 足)</i>	kanji::w6 kanji::w6d3
未満	みまん — Less than <br><i>(kanji: 満)</i>	kanji::w6 kanji::w6d3
値段	ねだん — Price <br><i>(kanji: 段・値)</i>	kanji::w6 kanji::w6d3
値上げ	ねあげ — Price hike <br><i>(kanji: 値)</i>	kanji::w6 kanji::w6d3
値下げ	ねさげ — Price reduction <br><i>(kanji: 値)</i>	kanji::w6 kanji::w6d3
階段	かいだん — Stairs <br><i>(kanji: 段)</i>	kanji::w6 kanji::w6d3
段階	だんかい — Level/stage <br><i>(kanji: 段)</i>	kanji::w6 kanji::w6d3
無料	むりょう — Free of charge <br><i>(kanji: 料・無)</i>	kanji::w6 kanji::w6d3
無休	むきゅう — Without a holiday <br><i>(kanji: 無)</i>	kanji::w6 kanji::w6d3
無理(な)	むりな — Impossible <br><i>(kanji: 無)</i>	kanji::w6 kanji::w6d3
無い	ない — Nonexistent <br><i>(kanji: 無)</i>	kanji::w6 kanji::w6d3
料金	りょうきん — Fee/charge <br><i>(kanji: 料)</i>	kanji::w6 kanji::w6d3
材料	ざいりょう — Material/ingredients <br><i>(kanji: 料)</i>	kanji::w6 kanji::w6d3
新製品	しんせいひん — New product <br><i>(kanji: 製・新)</i>	kanji::w6 kanji::w6d3
新鮮(な)	しんせんな — Fresh <br><i>(kanji: 新)</i>	kanji::w6 kanji::w6d3
新しい	あたらしい — New <br><i>(kanji: 新)</i>	kanji::w6 kanji::w6d3
日本製	にほんせい — Made in Japan <br><i>(kanji: 製)</i>	kanji::w6 kanji::w6d3
製造	せいぞう — Manufacture <br><i>(kanji: 製)</i>	kanji::w6 kanji::w6d3
製品	せいひん — Manufactured goods <br><i>(kanji: 品)</i>	kanji::w6 kanji::w6d3
商品	しょうひん — Merchandise/goods <br><i>(kanji: 品)</i>	kanji::w6 kanji::w6d3
品物	しなもの — Goods/articles <br><i>(kanji: 品)</i>	kanji::w6 kanji::w6d3
旧館	きゅうかん — Old building <br><i>(kanji: 旧)</i>	kanji::w6 kanji::w6d4
旧姓	きゅうせい — Maiden name <br><i>(kanji: 旧)</i>	kanji::w6 kanji::w6d4
旧〜	きゅう〜 — Former/ex- <br><i>(kanji: 旧)</i>	kanji::w6 kanji::w6d4
各自	かくじ — Respective/each person <br><i>(kanji: 自)</i>	kanji::w6 kanji::w6d4
自由	じゆう — Freedom <br><i>(kanji: 自)</i>	kanji::w6 kanji::w6d4
自分	じぶん — Oneself <br><i>(kanji: 自)</i>	kanji::w6 kanji::w6d4
自転車	じてんしゃ — Bicycle <br><i>(kanji: 転)</i>	kanji::w6 kanji::w6d4
運転	うんてん — Driving <br><i>(kanji: 転)</i>	kanji::w6 kanji::w6d4
転ぶ	ころぶ — Fall down <br><i>(kanji: 転)</i>	kanji::w6 kanji::w6d4
駐車場	ちゅうしゃじょう — Parking lot <br><i>(kanji: 車)</i>	kanji::w6 kanji::w6d4
自動車	じどうしゃ — Automobile <br><i>(kanji: 車)</i>	kanji::w6 kanji::w6d4
電車	でんしゃ — Train <br><i>(kanji: 車)</i>	kanji::w6 kanji::w6d4
建物	たてもの — Building <br><i>(kanji: 物・建)</i>	kanji::w6 kanji::w6d4
建設	けんせつ — Construction <br><i>(kanji: 建)</i>	kanji::w6 kanji::w6d4
建てる	たてる — Build <br><i>(kanji: 建)</i>	kanji::w6 kanji::w6d4
品物	しなもの — Goods <br><i>(kanji: 物)</i>	kanji::w6 kanji::w6d4
荷物	にもつ — Luggage/baggage <br><i>(kanji: 物)</i>	kanji::w6 kanji::w6d4
家賃	やちん — House rent <br><i>(kanji: 賃)</i>	kanji::w6 kanji::w6d4
運賃	うんちん — Passenger fare <br><i>(kanji: 賃)</i>	kanji::w6 kanji::w6d4
賃貸	ちんたい — Lease/renting <br><i>(kanji: 貸・賃)</i>	kanji::w6 kanji::w6d4
貸す	かす — Lend <br><i>(kanji: 貸)</i>	kanji::w6 kanji::w6d4
貸し出し	かしだし — Lending/loaning <br><i>(kanji: 貸)</i>	kanji::w6 kanji::w6d4
用途	ようと — Use <br><i>(kanji: 用)</i>	kanji::w6 kanji::w6d4
用事	ようじ — Business/errand <br><i>(kanji: 用)</i>	kanji::w6 kanji::w6d4
専用	せんよう — Exclusive use <br><i>(kanji: 用)</i>	kanji::w6 kanji::w6d4
住所	じゅうしょ — Address <br><i>(kanji: 所)</i>	kanji::w6 kanji::w6d4
研究所	けんきゅうじょ — Laboratory <br><i>(kanji: 所)</i>	kanji::w6 kanji::w6d4
窓口精算所	せいさんじょ — Fare adjustment office <br><i>(kanji: 所)</i>	kanji::w6 kanji::w6d4
読書	どくしょ — Reading books <br><i>(kanji: 読)</i>	kanji::w6 kanji::w6d5
購読	こうどく — Subscription <br><i>(kanji: 読)</i>	kanji::w6 kanji::w6d5
読む	よむ — Read <br><i>(kanji: 読)</i>	kanji::w6 kanji::w6d5
書籍	しょせき — Books/publications <br><i>(kanji: 籍・書)</i>	kanji::w6 kanji::w6d5
図書館	としょかん — Library <br><i>(kanji: 書)</i>	kanji::w6 kanji::w6d5
書く	かく — Write <br><i>(kanji: 書)</i>	kanji::w6 kanji::w6d5
国籍	こくせき — Nationality <br><i>(kanji: 籍)</i>	kanji::w6 kanji::w6d5
戸籍	こせき — Family register <br><i>(kanji: 籍)</i>	kanji::w6 kanji::w6d5
分類	ぶんるい — Classification <br><i>(kanji: 類・分)</i>	kanji::w6 kanji::w6d5
部分	ぶぶん — Part <br><i>(kanji: 分)</i>	kanji::w6 kanji::w6d5
分ける	わける — Divide <br><i>(kanji: 分)</i>	kanji::w6 kanji::w6d5
同類	どうるい — Same kind <br><i>(kanji: 類)</i>	kanji::w6 kanji::w6d5
書類	しょるい — Document <br><i>(kanji: 類)</i>	kanji::w6 kanji::w6d5
活用	かつよう — Practical use/conjugation <br><i>(kanji: 用・活)</i>	kanji::w6 kanji::w6d5
生活	せいかつ — Life/living <br><i>(kanji: 活)</i>	kanji::w6 kanji::w6d5
活字	かつじ — Printing type <br><i>(kanji: 活)</i>	kanji::w6 kanji::w6d5
利用	りよう — Use/utilization <br><i>(kanji: 用)</i>	kanji::w6 kanji::w6d5
省エネ	しょうえね — Energy saving <br><i>(kanji: 省)</i>	kanji::w6 kanji::w6d5
反省	はんせい — Reflection/introspection <br><i>(kanji: 省)</i>	kanji::w6 kanji::w6d5
省く	はぶく — Omit/eliminate <br><i>(kanji: 省)</i>	kanji::w6 kanji::w6d5
案内	あんない — Information/guidance <br><i>(kanji: 内)</i>	kanji::w6 kanji::w6d5
内容	ないよう — Content <br><i>(kanji: 容・内)</i>	kanji::w6 kanji::w6d5
社内	しゃない — Within the company <br><i>(kanji: 内)</i>	kanji::w6 kanji::w6d5
容器	ようき — Container <br><i>(kanji: 容)</i>	kanji::w6 kanji::w6d5
美容	びよう — Beauty <br><i>(kanji: 容)</i>	kanji::w6 kanji::w6d5
特急	とっきゅう — Limited express train <br><i>(kanji: 急・特)</i>	kanji::w6 kanji::w6d6
特価	とっか — Special price <br><i>(kanji: 特)</i>	kanji::w6 kanji::w6d6
特別(な)	とくべつな — Special <br><i>(kanji: 特)</i>	kanji::w6 kanji::w6d6
急行	きゅうこう — Express train <br><i>(kanji: 急)</i>	kanji::w6 kanji::w6d6
格安	かくやす — Cheap/bargain <br><i>(kanji: 安)</i>	kanji::w6 kanji::w6d6
安い	やすい — Cheap <br><i>(kanji: 安)</i>	kanji::w6 kanji::w6d6
安全	あんぜん — Safety <br><i>(kanji: 安)</i>	kanji::w6 kanji::w6d6
満員	まんいん — Full of people <br><i>(kanji: 員・満)</i>	kanji::w6 kanji::w6d6
満点	まんてん — Perfect score <br><i>(kanji: 満)</i>	kanji::w6 kanji::w6d6
社員	しゃいん — Employee <br><i>(kanji: 員)</i>	kanji::w6 kanji::w6d6
係員	かかりいん — Clerk/person in charge <br><i>(kanji: 員)</i>	kanji::w6 kanji::w6d6
〜畳	〜じょう — Counter for tatami mats <br><i>(kanji: 畳)</i>	kanji::w6 kanji::w6d6
畳	たたみ — Tatami mat <br><i>(kanji: 畳)</i>	kanji::w6 kanji::w6d6
絵の具	えのぐ — Paints/coloring materials <br><i>(kanji: 具)</i>	kanji::w6 kanji::w6d6
道具	どうぐ — Tool <br><i>(kanji: 具)</i>	kanji::w6 kanji::w6d6
国宝	こくほう — National treasure <br><i>(kanji: 宝)</i>	kanji::w6 kanji::w6d6
宝物	たからもの — Treasure <br><i>(kanji: 宝)</i>	kanji::w6 kanji::w6d6
展覧会	てんらんかい — Exhibition <br><i>(kanji: 展)</i>	kanji::w6 kanji::w6d6
展示	てんじ — Display/exhibition <br><i>(kanji: 展)</i>	kanji::w6 kanji::w6d6
朝刊	ちょうかん — Morning newspaper <br><i>(kanji: 刊)</i>	kanji::w6 kanji::w6d6
夕刊	ゆうかん — Evening newspaper <br><i>(kanji: 刊)</i>	kanji::w6 kanji::w6d6
週刊	しゅうかん — Weekly publication <br><i>(kanji: 刊)</i>	kanji::w6 kanji::w6d6
デジカメ／デジタルカメラ	digital camera	vocabulary::w6 vocabulary::w6d1
ラッシュ／ラッシュアワー	rush hour	vocabulary::w6 vocabulary::w6d1
マスコミ／マスコミュニケーション	mass media	vocabulary::w6 vocabulary::w6d1
テロ／テロリズム	terrorism / terrorist attack	vocabulary::w6 vocabulary::w6d1
インフレ／インフレーション	inflation	vocabulary::w6 vocabulary::w6d1
デフレ	deflation	vocabulary::w6 vocabulary::w6d1
アポ（イント）／アポイントメント	appointment	vocabulary::w6 vocabulary::w6d1
ミス	mistake	vocabulary::w6 vocabulary::w6d1
イラスト／イラストレーション	illustration	vocabulary::w6 vocabulary::w6d1
アマ／アマチュア	amateur	vocabulary::w6 vocabulary::w6d1
プロ／プロフェッショナル	professional	vocabulary::w6 vocabulary::w6d1
プロダクション	production (e.g., show business production)	vocabulary::w6 vocabulary::w6d1
スト／ストライキ	strike	vocabulary::w6 vocabulary::w6d1
レジ	cash-register	vocabulary::w6 vocabulary::w6d1
ゼミ／ゼミナール	seminar	vocabulary::w6 vocabulary::w6d1
ホーム／プラットフォーム	platform	vocabulary::w6 vocabulary::w6d1
ホイル／アルミホイル	aluminium foil	vocabulary::w6 vocabulary::w6d1
バーゲン／バーゲンセール	sale	vocabulary::w6 vocabulary::w6d1
ファミレス／ファミリーレストラン	family restaurant	vocabulary::w6 vocabulary::w6d1
エコ／エコロジー	ecology / eco-friendly	vocabulary::w6 vocabulary::w6d1
アレルギー	allergy / allergic reaction	vocabulary::w6 vocabulary::w6d1
エネルギー	energy	vocabulary::w6 vocabulary::w6d1
ウイルス	virus	vocabulary::w6 vocabulary::w6d1
ワクチン	vaccine	vocabulary::w6 vocabulary::w6d1
ビタミン	vitamin	vocabulary::w6 vocabulary::w6d1
サプリメント	supplements	vocabulary::w6 vocabulary::w6d1
テーマ	theme / topic	vocabulary::w6 vocabulary::w6d1
ビニール	plastic / vinyl	vocabulary::w6 vocabulary::w6d1
アイドル歌手 (かしゅ)	a popular young singer / idol	vocabulary::w6 vocabulary::w6d2
テレビタレント	a TV personality	vocabulary::w6 vocabulary::w6d2
クレームをつける／言う	complain / make a claim	vocabulary::w6 vocabulary::w6d2
サービスがいい	provides good service	vocabulary::w6 vocabulary::w6d2
ホテルのフロント	reception desk	vocabulary::w6 vocabulary::w6d2
シングル	a single room	vocabulary::w6 vocabulary::w6d2
ツイン	a twin room	vocabulary::w6 vocabulary::w6d2
フルコース／コース料理 (りょうり)	a multiple course meal	vocabulary::w6 vocabulary::w6d2
バイキング形式の食事 (けいしき)	buffet meal	vocabulary::w6 vocabulary::w6d2
ドライな性格 (せいかく)	a cold / dry personality	vocabulary::w6 vocabulary::w6d2
（車の）ハンドル	steering wheel	vocabulary::w6 vocabulary::w6d2
タイヤがパンクする	have a flat tire	vocabulary::w6 vocabulary::w6d2
学校のグラウンド	the school yard	vocabulary::w6 vocabulary::w6d2
コピー機 (き)／コピー用紙	a photo copying machine / photo copy paper	vocabulary::w6 vocabulary::w6d2
デパートの化粧品コーナー (けしょうひん)	cosmetic section in a department store	vocabulary::w6 vocabulary::w6d2
ガソリンスタンド	a gas station	vocabulary::w6 vocabulary::w6d2
電気スタンド (でんき)	a desk lamp	vocabulary::w6 vocabulary::w6d2
ビジネスマン	a businessman / company employee	vocabulary::w6 vocabulary::w6d2
ポイントカード	point card	vocabulary::w6 vocabulary::w6d2
コメントをする／述べる (のべる)	voice your opinion / comment	vocabulary::w6 vocabulary::w6d2
ノーコメント	no comment	vocabulary::w6 vocabulary::w6d2
予算がオーバーする (よさん)	be over budget	vocabulary::w6 vocabulary::w6d2
オーバーに話す	exaggerate	vocabulary::w6 vocabulary::w6d2
日本人とドイツ人のハーフ	a person who is half Japanese and half German	vocabulary::w6 vocabulary::w6d2
ユニークな人／考え	a unique person / a unique opinion	vocabulary::w6 vocabulary::w6d2
ベテラン	an expert / someone with a lot of experience	vocabulary::w6 vocabulary::w6d2
トレーナー	sweat shirt / trainer (coach)	vocabulary::w6 vocabulary::w6d2
受け取りのサインをする	sign the receipt	vocabulary::w6 vocabulary::w6d2
コンパ	a welcoming party for new students / student party	vocabulary::w6 vocabulary::w6d3
合コン (ごうこん)	a coed party / mixer	vocabulary::w6 vocabulary::w6d3
ワンパターン（な）	a person with a one-track mind / monotonous	vocabulary::w6 vocabulary::w6d3
ゴールデンウィーク	Golden Week (a week-long holiday from late April to early May)	vocabulary::w6 vocabulary::w6d3
Uターン	make a U-turn / return to one's hometown	vocabulary::w6 vocabulary::w6d3
オフ	a day off work	vocabulary::w6 vocabulary::w6d3
フリーダイヤル	a toll-free number	vocabulary::w6 vocabulary::w6d3
フリーサイズ	one size fits all	vocabulary::w6 vocabulary::w6d3
キャッチボール	play catch	vocabulary::w6 vocabulary::w6d3
コインランドリー	a laundromat	vocabulary::w6 vocabulary::w6d3
リサイクルショップ	a recycling shop	vocabulary::w6 vocabulary::w6d3
ジェットコースター	a roller coaster	vocabulary::w6 vocabulary::w6d3
パトカー	a police car	vocabulary::w6 vocabulary::w6d3
ガードマン	a security guard	vocabulary::w6 vocabulary::w6d3
サインペン	a felt-tipped pen	vocabulary::w6 vocabulary::w6d3
マイホーム	a private house / one's own home	vocabulary::w6 vocabulary::w6d3
キーホルダー	a key chain	vocabulary::w6 vocabulary::w6d3
シルバーシート	a priority seat for aged, pregnant, and handicapped people	vocabulary::w6 vocabulary::w6d3
ホチキス	stapler	vocabulary::w6 vocabulary::w6d3
コンテスト	contest	vocabulary::w6 vocabulary::w6d3
コンクール	competition (e.g., choir competition)	vocabulary::w6 vocabulary::w6d3
セロテープ	cellophane tape / clear tape	vocabulary::w6 vocabulary::w6d3
タイプ	type (e.g., my type of person)	vocabulary::w6 vocabulary::w6d3
イメージ	image / impression	vocabulary::w6 vocabulary::w6d3
テンポ	tempo / pace	vocabulary::w6 vocabulary::w6d3
リズム	rhythm / beat	vocabulary::w6 vocabulary::w6d3
バランス	balance	vocabulary::w6 vocabulary::w6d3
ハンサム（な）	handsome / good-looking	vocabulary::w6 vocabulary::w6d3
スマート（な）	slim / slender	vocabulary::w6 vocabulary::w6d3
飛ぶ (とぶ)	fly	vocabulary::w6 vocabulary::w6d4
跳ねる (はねる)	jump	vocabulary::w6 vocabulary::w6d4
転ぶ (ころぶ)	fall / trip	vocabulary::w6 vocabulary::w6d4
転がる (ころがる)	roll	vocabulary::w6 vocabulary::w6d4
ちぎる	tear off	vocabulary::w6 vocabulary::w6d4
破る (やぶる)	tear / break (a promise) / break (a record)	vocabulary::w6 vocabulary::w6d4
ほえる	bark	vocabulary::w6 vocabulary::w6d4
うなる	growl / groan	vocabulary::w6 vocabulary::w6d4
もれる	leak (e.g., water leaks out)	vocabulary::w6 vocabulary::w6d4
こぼれる	spill	vocabulary::w6 vocabulary::w6d4
埋める (うめる)	fill in / bury	vocabulary::w6 vocabulary::w6d4
ふさぐ	cover / block up	vocabulary::w6 vocabulary::w6d4
つるす	hang (e.g., a curtain)	vocabulary::w6 vocabulary::w6d4
ぶらさげる	hang / dangle (e.g., a camera)	vocabulary::w6 vocabulary::w6d4
なめる	lick	vocabulary::w6 vocabulary::w6d4
しゃぶる	suck (e.g., candy)	vocabulary::w6 vocabulary::w6d4
ずらす	put off / shift	vocabulary::w6 vocabulary::w6d4
どける	move (something) out of the way	vocabulary::w6 vocabulary::w6d4
枯れる (かれる)	die / wither (for trees/plants)	vocabulary::w6 vocabulary::w6d4
しぼむ	wilt / fade (for flowers/balloons)	vocabulary::w6 vocabulary::w6d4
傷つく (きずつく)	be hurt	vocabulary::w6 vocabulary::w6d4
傷がつく (きずがつく)	get a scratch	vocabulary::w6 vocabulary::w6d4
新たにする (あらたにする)	renew	vocabulary::w6 vocabulary::w6d4
改める (あらためる)	deal with shortcomings / change / call again	vocabulary::w6 vocabulary::w6d4
先に (さきに)	previously / ahead	vocabulary::w6 vocabulary::w6d4
先ほど (さきほど)	earlier / a short while ago	vocabulary::w6 vocabulary::w6d4
すべて	all / entirely	vocabulary::w6 vocabulary::w6d5
第一（に） (だいいちに)	first of all	vocabulary::w6 vocabulary::w6d5
真っ先に (まっさきに)	the very first	vocabulary::w6 vocabulary::w6d5
あらゆる	every possible	vocabulary::w6 vocabulary::w6d5
以前 (いぜん)	previously / used to be	vocabulary::w6 vocabulary::w6d5
かつて	once / formerly	vocabulary::w6 vocabulary::w6d5
単に (たんに)	simply / merely	vocabulary::w6 vocabulary::w6d5
ただ	just / only	vocabulary::w6 vocabulary::w6d5
まね	imitate / act like	vocabulary::w6 vocabulary::w6d5
ふり	pretend	vocabulary::w6 vocabulary::w6d5
必死に (ひっしに)	desperately / frantically	vocabulary::w6 vocabulary::w6d5
無理に／無理やり (むりに／むりやり)	by force / forcefully	vocabulary::w6 vocabulary::w6d5
高級（な） (こうきゅうな)	high class / luxury	vocabulary::w6 vocabulary::w6d5
上等（な） (じょうとうな)	high quality / excellent	vocabulary::w6 vocabulary::w6d5
高度（な） (こうどな)	high degree / advanced	vocabulary::w6 vocabulary::w6d5
高等（な） (こうとうな)	higher grade (e.g., higher education)	vocabulary::w6 vocabulary::w6d5
高価（な） (こうかな)	highly priced / expensive	vocabulary::w6 vocabulary::w6d5
勝手に (かってに)	on one's own / selfishly	vocabulary::w6 vocabulary::w6d5
無断で (むだんで)	without permission / without notice	vocabulary::w6 vocabulary::w6d5
次々（に／と） (つぎつぎに)	one after another	vocabulary::w6 vocabulary::w6d5
続々（と） (ぞくぞくと)	successively / one after another	vocabulary::w6 vocabulary::w6d5
案外（と） (あんがいと)	unexpectedly / contrary to expectation	vocabulary::w6 vocabulary::w6d5
意外（に／と） (いがいに)	unexpectedly / surprising	vocabulary::w6 vocabulary::w6d5
余計に (よけいに)	more / excessively	vocabulary::w6 vocabulary::w6d5
余分に (よぶんに)	extra / in excess	vocabulary::w6 vocabulary::w6d5
責める (せめる)	blame / condemn	vocabulary::w6 vocabulary::w6d6
攻める (せめる)	attack	vocabulary::w6 vocabulary::w6d6
乗る (のる)	ride / take part in (e.g., listen and give advice)	vocabulary::w6 vocabulary::w6d6
載る (のる)	be published / be placed on	vocabulary::w6 vocabulary::w6d6
辺り (あたり)	around here	vocabulary::w6 vocabulary::w6d6
当たり (あたり)	per (e.g., per person) / a hit	vocabulary::w6 vocabulary::w6d6
以外 (いがい)	except / other than	vocabulary::w6 vocabulary::w6d6
意外 (いがい)	unexpected / surprising	vocabulary::w6 vocabulary::w6d6
夫人 (ふじん)	Mrs. / wife	vocabulary::w6 vocabulary::w6d6
婦人 (ふじん)	woman / lady	vocabulary::w6 vocabulary::w6d6
人口 (じんこう)	population	vocabulary::w6 vocabulary::w6d6
人工 (じんこう)	artificial / man-made	vocabulary::w6 vocabulary::w6d6
見方 (みかた)	view / perspective	vocabulary::w6 vocabulary::w6d6
味方 (みかた)	ally / supporter	vocabulary::w6 vocabulary::w6d6
特徴 (とくちょう)	distinguishing feature (can be good or bad)	vocabulary::w6 vocabulary::w6d6
特長 (とくちょう)	strong point / merit	vocabulary::w6 vocabulary::w6d6
あきる	get tired of / lose interest	vocabulary::w6 vocabulary::w6d6
あきれる	be amazed / be appalled	vocabulary::w6 vocabulary::w6d6
あきらめる	give up	vocabulary::w6 vocabulary::w6d6
ある	a certain / some	vocabulary::w6 vocabulary::w6d6
あくる	next / following (day)	vocabulary::w6 vocabulary::w6d6
もたれる	lean against	vocabulary::w6 vocabulary::w6d6
もたらす	bring about / cause	vocabulary::w6 vocabulary::w6d6
詳しい (くわしい)	detailed / knowledgeable	vocabulary::w6 vocabulary::w6d6
くやしい	frustrating / regrettable	vocabulary::w6 vocabulary::w6d6
実は (じつは)	to tell the truth / actually	vocabulary::w6 vocabulary::w6d6
実に (じつに)	really / truly	vocabulary::w6 vocabulary::w6d6
〜以上(は) (now that / since...)	Since a situation has occurred, one must act accordingly (often expressing determination, advice, or duty).<br><b>Connection:</b> Vる/Vた + 以上(は)<br><b>Ex:</b> 試験を受ける以上、いい点を取りたい。 — Now that I'm taking the test, I want to do well.<br>日本に来た以上は、日本語ができるようになりたい。 — Now that I've come to Japan, I want to become competent in Japanese.	grammar::w6 grammar::w6d1
