#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 4 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading words
<div class="front-main">都道府県</div><div class="front-example-sentence-1">日本には47の都道府県がある。</div>	<div class="back-main-reading">とどうふけん</div><div class="back-main-english">Prefectures</div><div class="back-example-sentence-1-reading">にほんには47のとどうふけんがある。</div><div class="back-example-sentence-1-english">Japan has 47 prefectures.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">京都府</div><div class="front-example-sentence-1">京都府には歴史的な寺や神社が多い。</div>	<div class="back-main-reading">きょうとふ</div><div class="back-main-english">Kyoto Prefecture</div><div class="back-example-sentence-1-reading">きょうとふにはれきしてきなてらやじんじゃがおおい。</div><div class="back-example-sentence-1-english">Kyoto Prefecture has many historic temples and shrines.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">到着</div><div class="front-example-sentence-1">飛行機は定刻通りに到着した。</div>	<div class="back-main-reading">とうちゃく</div><div class="back-main-english">Arrival</div><div class="back-example-sentence-1-reading">ひこうきはていこくどおりにとうちゃくした。</div><div class="back-example-sentence-1-english">The plane arrived on schedule.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">希望</div><div class="front-example-sentence-1">彼女は将来、医者になることを希望している。</div>	<div class="back-main-reading">きぼう</div><div class="back-main-english">Hope</div><div class="back-example-sentence-1-reading">かのじょはしょうらい、いしゃになることをきぼうしている。</div><div class="back-example-sentence-1-english">She hopes to become a doctor in the future.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">失望</div><div class="front-example-sentence-1">試験の結果に失望した。</div>	<div class="back-main-reading">しつぼう</div><div class="back-main-english">Loss of hope/despair</div><div class="back-example-sentence-1-reading">しけんのけっかにしつぼうした。</div><div class="back-example-sentence-1-english">I was disappointed by the exam results.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">望む</div><div class="front-example-sentence-1">平和な世界を望む人は多い。</div>	<div class="back-main-reading">のぞむ</div><div class="back-main-english">Want/hope for</div><div class="back-example-sentence-1-reading">へいわなせかいをのぞむひとはおおい。</div><div class="back-example-sentence-1-english">Many people wish for a peaceful world.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">望遠鏡</div><div class="front-example-sentence-1">望遠鏡で星を観察する。</div>	<div class="back-main-reading">ぼうえんきょう</div><div class="back-main-english">Telescope</div><div class="back-example-sentence-1-reading">ぼうえんきょうでほしをかんさつする。</div><div class="back-example-sentence-1-english">I observe stars with a telescope.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">申請</div><div class="front-example-sentence-1">パスポートの申請をした。</div>	<div class="back-main-reading">しんせい</div><div class="back-main-english">Application</div><div class="back-example-sentence-1-reading">パスポートのしんせいをした。</div><div class="back-example-sentence-1-english">I applied for a passport.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">申し込み</div><div class="front-example-sentence-1">講座の申し込みは来週までです。</div>	<div class="back-main-reading">もうしこみ</div><div class="back-main-english">Application/proposal</div><div class="back-example-sentence-1-reading">こうざのもうしこみはらいしゅうまでです。</div><div class="back-example-sentence-1-english">Applications for the course are due by next week.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">申す</div><div class="front-example-sentence-1">私は田中と申します。</div>	<div class="back-main-reading">もうす</div><div class="back-main-english">Say (humble)</div><div class="back-example-sentence-1-reading">わたしはたなかともうします。</div><div class="back-example-sentence-1-english">My name is Tanaka.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">申し上げる</div><div class="front-example-sentence-1">心よりお礼を申し上げます。</div>	<div class="back-main-reading">もうしあげる</div><div class="back-main-english">Say (very humble)</div><div class="back-example-sentence-1-reading">こころよりおれいをもうしあげます。</div><div class="back-example-sentence-1-english">I offer my sincere thanks.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">姓</div><div class="front-example-sentence-1">結婚して姓が変わった。</div>	<div class="back-main-reading">せい</div><div class="back-main-english">Family name</div><div class="back-example-sentence-1-reading">けっこんしてせいがかわった。</div><div class="back-example-sentence-1-english">My family name changed when I got married.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">姓名</div><div class="front-example-sentence-1">申込書に姓名を記入してください。</div>	<div class="back-main-reading">せいめい</div><div class="back-main-english">Full name</div><div class="back-example-sentence-1-reading">もうしこみしょにせいめいをきにゅうしてください。</div><div class="back-example-sentence-1-english">Please fill in your full name on the application form.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">年齢</div><div class="front-example-sentence-1">この仕事に年齢の制限はありません。</div>	<div class="back-main-reading">ねんれい</div><div class="back-main-english">Age</div><div class="back-example-sentence-1-reading">このしごとにねんれいのせいげんはありません。</div><div class="back-example-sentence-1-english">There is no age limit for this job.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">高齢</div><div class="front-example-sentence-1">高齢の両親が心配だ。</div>	<div class="back-main-reading">こうれい</div><div class="back-main-english">Old age</div><div class="back-example-sentence-1-reading">こうれいのりょうしんがしんぱいだ。</div><div class="back-example-sentence-1-english">I worry about my elderly parents.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">男性</div><div class="front-example-sentence-1">この服は男性にも女性にも人気がある。</div>	<div class="back-main-reading">だんせい</div><div class="back-main-english">Man</div><div class="back-example-sentence-1-reading">このふくはだんせいにもじょせいにもにんきがある。</div><div class="back-example-sentence-1-english">This clothing is popular with both men and women.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">女性</div><div class="front-example-sentence-1">女性の管理職が増えている。</div>	<div class="back-main-reading">じょせい</div><div class="back-main-english">Woman</div><div class="back-example-sentence-1-reading">じょせいのかんりしょくがふえている。</div><div class="back-example-sentence-1-english">The number of female managers is increasing.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">性別</div><div class="front-example-sentence-1">この調査では性別を答える必要はない。</div>	<div class="back-main-reading">せいべつ</div><div class="back-main-english">Sex/gender</div><div class="back-example-sentence-1-reading">このちょうさではせいべつをこたえるひつようはない。</div><div class="back-example-sentence-1-english">In this survey, you don't need to answer your gender.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">性質</div><div class="front-example-sentence-1">彼は穏やかな性質の人だ。</div>	<div class="back-main-reading">せいしつ</div><div class="back-main-english">Nature/disposition</div><div class="back-example-sentence-1-reading">かれはおだやかなせいしつのひとだ。</div><div class="back-example-sentence-1-english">He has a calm disposition.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">安全性</div><div class="front-example-sentence-1">この製品の安全性が確認された。</div>	<div class="back-main-reading">あんぜんせい</div><div class="back-main-english">Safety</div><div class="back-example-sentence-1-reading">このせいひんのあんぜんせいがかくにんされた。</div><div class="back-example-sentence-1-english">This product's safety has been confirmed.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">可能性</div><div class="front-example-sentence-1">計画が成功する可能性は低い。</div>	<div class="back-main-reading">かのうせい</div><div class="back-main-english">Possibility</div><div class="back-example-sentence-1-reading">けいかくがせいこうするかのうせいはひくい。</div><div class="back-example-sentence-1-english">The possibility of the plan succeeding is low.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">お宅</div><div class="front-example-sentence-1">来週、先生のお宅に伺います。</div>	<div class="back-main-reading">おたく</div><div class="back-main-english">House/home (respectful)</div><div class="back-example-sentence-1-reading">らいしゅう、せんせいのおたくにうかがいます。</div><div class="back-example-sentence-1-english">I will visit my teacher's home next week.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">住宅</div><div class="front-example-sentence-1">この辺りは静かな住宅街だ。</div>	<div class="back-main-reading">じゅうたく</div><div class="back-main-english">Housing</div><div class="back-example-sentence-1-reading">このあたりはしずかなじゅうたくがいだ。</div><div class="back-example-sentence-1-english">This area is a quiet residential neighborhood.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">自宅</div><div class="front-example-sentence-1">今日は自宅で仕事をする。</div>	<div class="back-main-reading">じたく</div><div class="back-main-english">One's house/home</div><div class="back-example-sentence-1-reading">きょうはじたくでしごとをする。</div><div class="back-example-sentence-1-english">Today I will work from home.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">帰宅</div><div class="front-example-sentence-1">毎日、夜9時に帰宅する。</div>	<div class="back-main-reading">きたく</div><div class="back-main-english">Returning home</div><div class="back-example-sentence-1-reading">まいにち、よる9じにきたくする。</div><div class="back-example-sentence-1-english">I return home at 9pm every day.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">勤務</div><div class="front-example-sentence-1">彼は病院で勤務している。</div>	<div class="back-main-reading">きんむ</div><div class="back-main-english">Service/duty</div><div class="back-example-sentence-1-reading">かれはびょういんできんむしている。</div><div class="back-example-sentence-1-english">He works at a hospital.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">出勤</div><div class="front-example-sentence-1">明日は9時に出勤します。</div>	<div class="back-main-reading">しゅっきん</div><div class="back-main-english">Attendance at work</div><div class="back-example-sentence-1-reading">あしたは9じにしゅっきんします。</div><div class="back-example-sentence-1-english">I will come to work at 9 tomorrow.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">通勤</div><div class="front-example-sentence-1">電車で通勤しています。</div>	<div class="back-main-reading">つうきん</div><div class="back-main-english">Commuting to work</div><div class="back-example-sentence-1-reading">でんしゃでつうきんしています。</div><div class="back-example-sentence-1-english">I commute to work by train.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">勤める</div><div class="front-example-sentence-1">姉は銀行に勤めている。</div>	<div class="back-main-reading">つとめる</div><div class="back-main-english">Work/be employed</div><div class="back-example-sentence-1-reading">あねはぎんこうにつとめている。</div><div class="back-example-sentence-1-english">My older sister works at a bank.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">全部</div><div class="front-example-sentence-1">宿題は全部終わった。</div>	<div class="back-main-reading">ぜんぶ</div><div class="back-main-english">All/whole</div><div class="back-example-sentence-1-reading">しゅくだいはぜんぶおわった。</div><div class="back-example-sentence-1-english">I finished all of my homework.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">部分</div><div class="front-example-sentence-1">この文章の重要な部分に線を引いた。</div>	<div class="back-main-reading">ぶぶん</div><div class="back-main-english">Part</div><div class="back-example-sentence-1-reading">このぶんしょうのじゅうようなぶぶんにせんをひいた。</div><div class="back-example-sentence-1-english">I underlined the important part of this text.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">部長</div><div class="front-example-sentence-1">部長に相談してから決めます。</div>	<div class="back-main-reading">ぶちょう</div><div class="back-main-english">Department head/manager</div><div class="back-example-sentence-1-reading">ぶちょうにそうだんしてからきめます。</div><div class="back-example-sentence-1-english">I'll decide after consulting with the department head.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">学部</div><div class="front-example-sentence-1">彼は経済学部に通っている。</div>	<div class="back-main-reading">がくぶ</div><div class="back-main-english">Faculty</div><div class="back-example-sentence-1-reading">かれはけいざいがくぶにかよっている。</div><div class="back-example-sentence-1-english">He attends the faculty of economics.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">部屋</div><div class="front-example-sentence-1">自分の部屋を掃除した。</div>	<div class="back-main-reading">へや</div><div class="back-main-english">Room</div><div class="back-example-sentence-1-reading">じぶんのへやをそうじした。</div><div class="back-example-sentence-1-english">I cleaned my own room.</div>	kanji::w4 kanji::w4d1 jlpt::n2
<div class="front-main">結婚</div><div class="front-example-sentence-1">来年、二人は結婚する予定だ。</div>	<div class="back-main-reading">けっこん</div><div class="back-main-english">Marriage</div><div class="back-example-sentence-1-reading">らいねん、ふたりはけっこんするよていだ。</div><div class="back-example-sentence-1-english">The two of them plan to marry next year.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">未婚</div><div class="front-example-sentence-1">彼は40歳になっても未婚だ。</div>	<div class="back-main-reading">みこん</div><div class="back-main-english">Unmarried</div><div class="back-example-sentence-1-reading">かれは40さいになってもみこんだ。</div><div class="back-example-sentence-1-english">He's still unmarried even at 40.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">婚約</div><div class="front-example-sentence-1">二人は先月、婚約した。</div>	<div class="back-main-reading">こんやく</div><div class="back-main-english">Engagement</div><div class="back-example-sentence-1-reading">ふたりはせんげつ、こんやくした。</div><div class="back-example-sentence-1-english">The two got engaged last month.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">新婚</div><div class="front-example-sentence-1">新婚旅行はハワイに行った。</div>	<div class="back-main-reading">しんこん</div><div class="back-main-english">Newly wedded</div><div class="back-example-sentence-1-reading">しんこんりょこうはハワイにいった。</div><div class="back-example-sentence-1-english">We went to Hawaii for our honeymoon.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">招待</div><div class="front-example-sentence-1">パーティーに招待された。</div>	<div class="back-main-reading">しょうたい</div><div class="back-main-english">Invitation</div><div class="back-example-sentence-1-reading">パーティーにしょうたいされた。</div><div class="back-example-sentence-1-english">I was invited to the party.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">招く</div><div class="front-example-sentence-1">結婚式に多くの友人を招いた。</div>	<div class="back-main-reading">まねく</div><div class="back-main-english">Invite</div><div class="back-example-sentence-1-reading">けっこんしきにおおくのゆうじんをまねいた。</div><div class="back-example-sentence-1-english">I invited many friends to my wedding.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">状態</div><div class="front-example-sentence-1">車はまだ動かせる状態だ。</div>	<div class="back-main-reading">じょうたい</div><div class="back-main-english">Situation/state</div><div class="back-example-sentence-1-reading">くるまはまだうごかせるじょうたいだ。</div><div class="back-example-sentence-1-english">The car is still in a drivable state.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">現状</div><div class="front-example-sentence-1">現状では改善は難しい。</div>	<div class="back-main-reading">げんじょう</div><div class="back-main-english">Existing situation</div><div class="back-example-sentence-1-reading">げんじょうではかいぜんはむずかしい。</div><div class="back-example-sentence-1-english">Improvement is difficult given the current situation.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">年賀状</div><div class="front-example-sentence-1">毎年、友人に年賀状を送っている。</div>	<div class="back-main-reading">ねんがじょう</div><div class="back-main-english">New Year's card</div><div class="back-example-sentence-1-reading">まいとし、ゆうじんにねんがじょうをおくっている。</div><div class="back-example-sentence-1-english">I send New Year's cards to my friends every year.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">欠席</div><div class="front-example-sentence-1">風邪のため会議を欠席した。</div>	<div class="back-main-reading">けっせき</div><div class="back-main-english">Absence</div><div class="back-example-sentence-1-reading">かぜのためかいぎをけっせきした。</div><div class="back-example-sentence-1-english">I was absent from the meeting due to a cold.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">欠点</div><div class="front-example-sentence-1">誰にでも欠点はある。</div>	<div class="back-main-reading">けってん</div><div class="back-main-english">Shortcoming</div><div class="back-example-sentence-1-reading">だれにでもけってんはある。</div><div class="back-example-sentence-1-english">Everyone has shortcomings.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">欠けている</div><div class="front-example-sentence-1">この計画には具体性が欠けている。</div>	<div class="back-main-reading">かけている</div><div class="back-main-english">Lacking</div><div class="back-example-sentence-1-reading">このけいかくにはぐたいせいがかけている。</div><div class="back-example-sentence-1-english">This plan is lacking in concreteness.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">出欠</div><div class="front-example-sentence-1">出欠を確認してから始めます。</div>	<div class="back-main-reading">しゅっけつ</div><div class="back-main-english">Attendance or absence</div><div class="back-example-sentence-1-reading">しゅっけつをかくにんしてからはじめます。</div><div class="back-example-sentence-1-english">We'll start after confirming attendance.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">喜ぶ</div><div class="front-example-sentence-1">合格の知らせを聞いて家族が喜んだ。</div>	<div class="back-main-reading">よろこぶ</div><div class="back-main-english">Be pleased</div><div class="back-example-sentence-1-reading">ごうかくのしらせをきいてかぞくがよろこんだ。</div><div class="back-example-sentence-1-english">My family was delighted to hear news of my passing.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">喜んで</div><div class="front-example-sentence-1">喜んでお手伝いします。</div>	<div class="back-main-reading">よろこんで</div><div class="back-main-english">Gladly</div><div class="back-example-sentence-1-reading">よろこんでおてつだいします。</div><div class="back-example-sentence-1-english">I'll be glad to help.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">政治</div><div class="front-example-sentence-1">彼は政治に強い関心を持っている。</div>	<div class="back-main-reading">せいじ</div><div class="back-main-english">Politics</div><div class="back-example-sentence-1-reading">かれはせいじにつよいかんしんをもっている。</div><div class="back-example-sentence-1-english">He has a strong interest in politics.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">自治体</div><div class="front-example-sentence-1">この制度は各自治体によって異なる。</div>	<div class="back-main-reading">じちたい</div><div class="back-main-english">Self-governing body</div><div class="back-example-sentence-1-reading">このせいどはかくじちたいによってことなる。</div><div class="back-example-sentence-1-english">This system differs by local government.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">自治会</div><div class="front-example-sentence-1">町内の自治会に参加している。</div>	<div class="back-main-reading">じちかい</div><div class="back-main-english">Self-governing association</div><div class="back-example-sentence-1-reading">ちょうないのじちかいにさんかしている。</div><div class="back-example-sentence-1-english">I participate in the neighborhood association.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">治す</div><div class="front-example-sentence-1">早く風邪を治したい。</div>	<div class="back-main-reading">なおす</div><div class="back-main-english">Cure</div><div class="back-example-sentence-1-reading">はやくかぜをなおしたい。</div><div class="back-example-sentence-1-english">I want to get over my cold quickly.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">委員</div><div class="front-example-sentence-1">クラスの学級委員に選ばれた。</div>	<div class="back-main-reading">いいん</div><div class="back-main-english">Committee member</div><div class="back-example-sentence-1-reading">クラスのがっきゅういいんにえらばれた。</div><div class="back-example-sentence-1-english">I was elected as the class representative.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">委任状</div><div class="front-example-sentence-1">手続きには委任状が必要だ。</div>	<div class="back-main-reading">いにんじょう</div><div class="back-main-english">Power of attorney</div><div class="back-example-sentence-1-reading">てつづきにはいにんじょうがひつようだ。</div><div class="back-example-sentence-1-english">A power of attorney is required for the procedure.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">委員会</div><div class="front-example-sentence-1">来週、委員会が開かれる。</div>	<div class="back-main-reading">いいんかい</div><div class="back-main-english">Committee</div><div class="back-example-sentence-1-reading">らいしゅう、いいんかいがひらかれる。</div><div class="back-example-sentence-1-english">The committee will be held next week.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">祝日</div><div class="front-example-sentence-1">来週の月曜日は祝日で休みだ。</div>	<div class="back-main-reading">しゅくじつ</div><div class="back-main-english">Holiday/festival day</div><div class="back-example-sentence-1-reading">らいしゅうのげつようびはしゅくじつでやすみだ。</div><div class="back-example-sentence-1-english">Next Monday is a national holiday, so it's a day off.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">祝う</div><div class="front-example-sentence-1">友人の誕生日を祝った。</div>	<div class="back-main-reading">いわう</div><div class="back-main-english">Celebrate/congratulate</div><div class="back-example-sentence-1-reading">ゆうじんのたんじょうびをいわった。</div><div class="back-example-sentence-1-english">I celebrated my friend's birthday.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">お祝い</div><div class="front-example-sentence-1">卒業のお祝いにプレゼントをもらった。</div>	<div class="back-main-reading">おいわい</div><div class="back-main-english">Celebration/congratulation</div><div class="back-example-sentence-1-reading">そつぎょうのおいわいにプレゼントをもらった。</div><div class="back-example-sentence-1-english">I received a present to celebrate my graduation.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">舞台</div><div class="front-example-sentence-1">彼女は舞台の上で緊張していた。</div>	<div class="back-main-reading">ぶたい</div><div class="back-main-english">Stage</div><div class="back-example-sentence-1-reading">かのじょはぶたいのうえできんちょうしていた。</div><div class="back-example-sentence-1-english">She was nervous on stage.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">舞う</div><div class="front-example-sentence-1">桜の花びらが風に舞っている。</div>	<div class="back-main-reading">まう</div><div class="back-main-english">Dance/flutter</div><div class="back-example-sentence-1-reading">さくらのはなびらがかぜにまっている。</div><div class="back-example-sentence-1-english">Cherry blossom petals are fluttering in the wind.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">お見舞い</div><div class="front-example-sentence-1">入院した友人にお見舞いに行った。</div>	<div class="back-main-reading">おみまい</div><div class="back-main-english">Call of inquiry/visit</div><div class="back-example-sentence-1-reading">にゅういんしたゆうじんにおみまいにいった。</div><div class="back-example-sentence-1-english">I went to visit my hospitalized friend.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">お礼</div><div class="front-example-sentence-1">お世話になった先生にお礼を言った。</div>	<div class="back-main-reading">おれい</div><div class="back-main-english">Thanks/reward</div><div class="back-example-sentence-1-reading">おせわになったせんせいにおれいをいった。</div><div class="back-example-sentence-1-english">I thanked the teacher who had helped me.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">礼儀</div><div class="front-example-sentence-1">彼は礼儀正しい青年だ。</div>	<div class="back-main-reading">れいぎ</div><div class="back-main-english">Etiquette</div><div class="back-example-sentence-1-reading">かれはれいぎただしいせいねんだ。</div><div class="back-example-sentence-1-english">He is a courteous young man.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">失礼</div><div class="front-example-sentence-1">人前でそんなことを言うのは失礼だ。</div>	<div class="back-main-reading">しつれいな</div><div class="back-main-english">Rude</div><div class="back-example-sentence-1-reading">ひとまえでそんなことをいうのはしつれいだ。</div><div class="back-example-sentence-1-english">It's rude to say such a thing in front of others.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">多忙</div><div class="front-example-sentence-1">部長は多忙な毎日を送っている。</div>	<div class="back-main-reading">たぼうな</div><div class="back-main-english">Busy with many things</div><div class="back-example-sentence-1-reading">ぶちょうはたぼうなまいにちをおくっている。</div><div class="back-example-sentence-1-english">The department head leads a very busy daily life.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">忙しい</div><div class="front-example-sentence-1">今週はずっと忙しい。</div>	<div class="back-main-reading">いそがしい</div><div class="back-main-english">Busy</div><div class="back-example-sentence-1-reading">こんしゅうはずっといそがしい。</div><div class="back-example-sentence-1-english">I've been busy all this week.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">夫妻</div><div class="front-example-sentence-1">田中夫妻をパーティーに招待した。</div>	<div class="back-main-reading">ふさい</div><div class="back-main-english">Husband and wife</div><div class="back-example-sentence-1-reading">たなかふさいをパーティーにしょうたいした。</div><div class="back-example-sentence-1-english">We invited Mr. and Mrs. Tanaka to the party.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">妻</div><div class="front-example-sentence-1">妻と一緒に買い物に行った。</div>	<div class="back-main-reading">つま</div><div class="back-main-english">Wife</div><div class="back-example-sentence-1-reading">つまといっしょにかいものにいった。</div><div class="back-example-sentence-1-english">I went shopping with my wife.</div>	kanji::w4 kanji::w4d2 jlpt::n2
<div class="front-main">主張</div><div class="front-example-sentence-1">彼女は自分の権利を主張した。</div>	<div class="back-main-reading">しゅちょう</div><div class="back-main-english">Assertion/claim</div><div class="back-example-sentence-1-reading">かのじょはじぶんのけんりをしゅちょうした。</div><div class="back-example-sentence-1-english">She asserted her own rights.</div>	kanji::w4 kanji::w4d2 jlpt::n2
