#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 5 (Sou Matome N2, Days 1-6) — Kanji, Vocabulary, Grammar, Reading, Listening
触れる	ふれる — Touch/mention <br><i>(kanji: 触)</i>	kanji::w5 kanji::w5d1
触る	さわる — Touch <br><i>(kanji: 触)</i>	kanji::w5 kanji::w5d1
灯油	とうゆ — Kerosene <br><i>(kanji: 灯)</i>	kanji::w5 kanji::w5d1
蛍光灯	けいこうとう — Fluorescent light <br><i>(kanji: 灯)</i>	kanji::w5 kanji::w5d1
電灯	でんとう — Electric light <br><i>(kanji: 灯)</i>	kanji::w5 kanji::w5d1
灯台	とうだい — Lighthouse <br><i>(kanji: 灯)</i>	kanji::w5 kanji::w5d1
石油	せきゆ — Oil/petroleum <br><i>(kanji: 油)</i>	kanji::w5 kanji::w5d1
原油	げんゆ — Crude oil <br><i>(kanji: 油)</i>	kanji::w5 kanji::w5d1
油断	ゆだん — Negligence/inattention <br><i>(kanji: 油)</i>	kanji::w5 kanji::w5d1
油	あぶら — Oil <br><i>(kanji: 油)</i>	kanji::w5 kanji::w5d1
余分(な)	よぶんな — Excessive <br><i>(kanji: 余)</i>	kanji::w5 kanji::w5d1
余計(な)	よけいな — Excessive/needless <br><i>(kanji: 余)</i>	kanji::w5 kanji::w5d1
余裕	よゆう — Leeway/time to spare <br><i>(kanji: 余)</i>	kanji::w5 kanji::w5d1
余る	あまる — Be left over <br><i>(kanji: 余)</i>	kanji::w5 kanji::w5d1
羊毛	ようもう — Wool <br><i>(kanji: 毛)</i>	kanji::w5 kanji::w5d2
毛	け — Fur/hair/wool <br><i>(kanji: 毛)</i>	kanji::w5 kanji::w5d2
毛皮	けがわ — Fur <br><i>(kanji: 毛)</i>	kanji::w5 kanji::w5d2
毛糸	けいと — Woollen yarn <br><i>(kanji: 糸・毛)</i>	kanji::w5 kanji::w5d2
糸	いと — Thread <br><i>(kanji: 糸)</i>	kanji::w5 kanji::w5d2
肌	はだ — Skin <br><i>(kanji: 肌)</i>	kanji::w5 kanji::w5d2
肌着	はだぎ — Undershirt <br><i>(kanji: 肌)</i>	kanji::w5 kanji::w5d2
柔軟(な)	じゅうなんな — Flexible <br><i>(kanji: 柔)</i>	kanji::w5 kanji::w5d2
柔道	じゅうどう — Judo <br><i>(kanji: 柔)</i>	kanji::w5 kanji::w5d2
柔らかい	やわらかい — Soft/tender <br><i>(kanji: 柔)</i>	kanji::w5 kanji::w5d2
香水	こうすい — Perfume <br><i>(kanji: 香)</i>	kanji::w5 kanji::w5d2
無香料	むこうりょう — No scent <br><i>(kanji: 香)</i>	kanji::w5 kanji::w5d2
香辛料	こうしんりょう — Spice <br><i>(kanji: 香)</i>	kanji::w5 kanji::w5d2
香り	かおり — Scent/smell <br><i>(kanji: 香)</i>	kanji::w5 kanji::w5d2
軟弱(な)	なんじゃくな — Weak <br><i>(kanji: 軟)</i>	kanji::w5 kanji::w5d2
柔軟体操	じゅうなんたいそう — Warm-up exercises <br><i>(kanji: 軟)</i>	kanji::w5 kanji::w5d2
軟らかい	やわらかい — Soft <br><i>(kanji: 軟)</i>	kanji::w5 kanji::w5d2
溶岩	ようがん — Lava <br><i>(kanji: 溶)</i>	kanji::w5 kanji::w5d2
溶ける	とける — Dissolve/melt/thaw <br><i>(kanji: 溶)</i>	kanji::w5 kanji::w5d2
溶かす	とかす — Dissolve/melt <br><i>(kanji: 溶)</i>	kanji::w5 kanji::w5d2
洗濯	せんたく — Washing <br><i>(kanji: 濯)</i>	kanji::w5 kanji::w5d2
洗濯機	せんたくき — Washing machine <br><i>(kanji: 濯)</i>	kanji::w5 kanji::w5d2
直接	ちょくせつ — Direct <br><i>(kanji: 接)</i>	kanji::w5 kanji::w5d2
間接	かんせつ — Indirect <br><i>(kanji: 接)</i>	kanji::w5 kanji::w5d2
面接	めんせつ — Interview <br><i>(kanji: 接)</i>	kanji::w5 kanji::w5d2
接近	せっきん — Proximity <br><i>(kanji: 接)</i>	kanji::w5 kanji::w5d2
塗る	ぬる — Paint/spread <br><i>(kanji: 塗)</i>	kanji::w5 kanji::w5d2
一緒	いっしょ — Together <br><i>(kanji: 緒)</i>	kanji::w5 kanji::w5d2
泥	どろ — Mud <br><i>(kanji: 泥)</i>	kanji::w5 kanji::w5d2
泥棒	どろぼう — Thief <br><i>(kanji: 泥)</i>	kanji::w5 kanji::w5d2
卵黄	らんおう — Yolk <br><i>(kanji: 黄)</i>	kanji::w5 kanji::w5d2
黄色	きいろ — Yellow <br><i>(kanji: 黄)</i>	kanji::w5 kanji::w5d2
用途	ようと — Use <br><i>(kanji: 途)</i>	kanji::w5 kanji::w5d3
中途	ちゅうと — Midway/unfinished <br><i>(kanji: 途)</i>	kanji::w5 kanji::w5d3
途中	とちゅう — On the way/part way <br><i>(kanji: 途)</i>	kanji::w5 kanji::w5d3
途端	とたん — Just as something happened <br><i>(kanji: 途)</i>	kanji::w5 kanji::w5d3
道具	どうぐ — Tool <br><i>(kanji: 具)</i>	kanji::w5 kanji::w5d3
家具	かぐ — Furniture <br><i>(kanji: 具)</i>	kanji::w5 kanji::w5d3
雨具	あまぐ — Rain gear <br><i>(kanji: 具)</i>	kanji::w5 kanji::w5d3
具合	ぐあい — Condition <br><i>(kanji: 具)</i>	kanji::w5 kanji::w5d3
起床	きしょう — Getting up <br><i>(kanji: 床)</i>	kanji::w5 kanji::w5d3
床屋	とこや — Barbershop <br><i>(kanji: 床)</i>	kanji::w5 kanji::w5d3
床	ゆか — Floor <br><i>(kanji: 床)</i>	kanji::w5 kanji::w5d3
床の間	とこのま — Alcove <br><i>(kanji: 床)</i>	kanji::w5 kanji::w5d3
壁	かべ — Wall <br><i>(kanji: 壁)</i>	kanji::w5 kanji::w5d3
乾電池	かんでんち — Dry cell battery <br><i>(kanji: 乾)</i>	kanji::w5 kanji::w5d3
乾く	かわく — Dry <br><i>(kanji: 乾)</i>	kanji::w5 kanji::w5d3
乾かす	かわかす — Dry something <br><i>(kanji: 乾)</i>	kanji::w5 kanji::w5d3
毛布	もうふ — Blanket <br><i>(kanji: 布)</i>	kanji::w5 kanji::w5d3
分布	ぶんぷ — Distribution <br><i>(kanji: 布)</i>	kanji::w5 kanji::w5d3
座布団	ざぶとん — Zabuton/square cushion <br><i>(kanji: 布)</i>	kanji::w5 kanji::w5d3
布	ぬの — Cloth <br><i>(kanji: 布)</i>	kanji::w5 kanji::w5d3
電柱	でんちゅう — Telegraph pole <br><i>(kanji: 柱)</i>	kanji::w5 kanji::w5d3
柱	はしら — Pillar/post <br><i>(kanji: 柱)</i>	kanji::w5 kanji::w5d3
防虫剤	ぼうちゅうざい — Insect repellant <br><i>(kanji: 虫)</i>	kanji::w5 kanji::w5d3
殺虫剤	さっちゅうざい — Insecticide <br><i>(kanji: 虫)</i>	kanji::w5 kanji::w5d3
虫	むし — Insect <br><i>(kanji: 虫)</i>	kanji::w5 kanji::w5d3
虫歯	むしば — Decayed tooth <br><i>(kanji: 虫)</i>	kanji::w5 kanji::w5d3
歯科	しか — Dentistry <br><i>(kanji: 歯)</i>	kanji::w5 kanji::w5d3
歯医者	はいしゃ — Dentist <br><i>(kanji: 歯)</i>	kanji::w5 kanji::w5d3
歯周病	ししゅうびょう — Periodontal disease <br><i>(kanji: 歯)</i>	kanji::w5 kanji::w5d3
歯車	はぐるま — Toothed wheel <br><i>(kanji: 歯)</i>	kanji::w5 kanji::w5d3
予防	よぼう — Prevention <br><i>(kanji: 防)</i>	kanji::w5 kanji::w5d3
防止	ぼうし — Prevention <br><i>(kanji: 防)</i>	kanji::w5 kanji::w5d3
消防	しょうぼう — Fire fighting <br><i>(kanji: 防)</i>	kanji::w5 kanji::w5d3
防ぐ	ふせぐ — Prevent <br><i>(kanji: 防)</i>	kanji::w5 kanji::w5d3
磨く	みがく — Polish/brush <br><i>(kanji: 磨)</i>	kanji::w5 kanji::w5d3
歯磨き	はみがき — Tooth brushing <br><i>(kanji: 磨)</i>	kanji::w5 kanji::w5d3
抜群	ばつぐん — Outstanding/unrivaled <br><i>(kanji: 抜)</i>	kanji::w5 kanji::w5d3
抜く	ぬく — Remove/extract/omit <br><i>(kanji: 抜)</i>	kanji::w5 kanji::w5d3
抜ける	ぬける — Fall out/be missing <br><i>(kanji: 抜)</i>	kanji::w5 kanji::w5d3
追い抜く	おいぬく — Leave behind/overtake <br><i>(kanji: 抜)</i>	kanji::w5 kanji::w5d3
悩む	なやむ — Worry <br><i>(kanji: 悩)</i>	kanji::w5 kanji::w5d3
悩み	なやみ — A worry/distress <br><i>(kanji: 悩)</i>	kanji::w5 kanji::w5d3
髪	かみ — Hair <br><i>(kanji: 髪)</i>	kanji::w5 kanji::w5d3
白髪	しらが — White/gray hair <br><i>(kanji: 髪)</i>	kanji::w5 kanji::w5d3
髪の毛	かみのけ — A hair <br><i>(kanji: 髪)</i>	kanji::w5 kanji::w5d3
名刺	めいし — Name card <br><i>(kanji: 刺)</i>	kanji::w5 kanji::w5d4
刺激	しげき — Stimulus <br><i>(kanji: 刺)</i>	kanji::w5 kanji::w5d4
刺す	さす — Stab <br><i>(kanji: 刺)</i>	kanji::w5 kanji::w5d4
刺さる	ささる — Be pierced <br><i>(kanji: 刺)</i>	kanji::w5 kanji::w5d4
肩	かた — Shoulder <br><i>(kanji: 肩)</i>	kanji::w5 kanji::w5d4
肩書き	かたがき — Title <br><i>(kanji: 肩)</i>	kanji::w5 kanji::w5d4
腰痛	ようつう — Lower backache <br><i>(kanji: 腰)</i>	kanji::w5 kanji::w5d4
腰	こし — Waist/hip <br><i>(kanji: 腰)</i>	kanji::w5 kanji::w5d4
腰掛ける	こしかける — Sit <br><i>(kanji: 腰)</i>	kanji::w5 kanji::w5d4
腰掛け	こしかけ — Chair/seat <br><i>(kanji: 腰)</i>	kanji::w5 kanji::w5d4
関節	かんせつ — Joint <br><i>(kanji: 節)</i>	kanji::w5 kanji::w5d4
調節	ちょうせつ — Adjustment <br><i>(kanji: 節)</i>	kanji::w5 kanji::w5d4
節約	せつやく — Thrift <br><i>(kanji: 節)</i>	kanji::w5 kanji::w5d4
節	ふし — Knot in wood/joint <br><i>(kanji: 節)</i>	kanji::w5 kanji::w5d4
神話	しんわ — Myth <br><i>(kanji: 神)</i>	kanji::w5 kanji::w5d4
神道	しんとう — Shintoism <br><i>(kanji: 神)</i>	kanji::w5 kanji::w5d4
神経	しんけい — Nerve <br><i>(kanji: 神)</i>	kanji::w5 kanji::w5d4
神社	じんじゃ — Shrine <br><i>(kanji: 神)</i>	kanji::w5 kanji::w5d4
神様	かみさま — God <br><i>(kanji: 神)</i>	kanji::w5 kanji::w5d4
頭痛	ずつう — Headache <br><i>(kanji: 痛)</i>	kanji::w5 kanji::w5d4
苦痛	くつう — Pain/suffering <br><i>(kanji: 痛)</i>	kanji::w5 kanji::w5d4
痛い	いたい — Sore/painful <br><i>(kanji: 痛)</i>	kanji::w5 kanji::w5d4
痛む	いたむ — Ache/hurt <br><i>(kanji: 痛)</i>	kanji::w5 kanji::w5d4
入浴	にゅうよく — Bathing <br><i>(kanji: 浴)</i>	kanji::w5 kanji::w5d4
浴室	よくしつ — Bathroom <br><i>(kanji: 浴)</i>	kanji::w5 kanji::w5d4
海水浴	かいすいよく — Sea bathing <br><i>(kanji: 浴)</i>	kanji::w5 kanji::w5d4
浴衣	ゆかた — Summer kimono <br><i>(kanji: 浴)</i>	kanji::w5 kanji::w5d4
浴びる	あびる — Pour water over oneself/soak up <br><i>(kanji: 浴)</i>	kanji::w5 kanji::w5d4
目的	もくてき — Aim/purpose <br><i>(kanji: 的)</i>	kanji::w5 kanji::w5d4
具体的(な)	ぐたいてきな — Concrete/specific <br><i>(kanji: 的)</i>	kanji::w5 kanji::w5d4
〜的	〜てき — Like/in the manner of <br><i>(kanji: 的)</i>	kanji::w5 kanji::w5d4
的確(な)	てきかくな — Accurate/exact <br><i>(kanji: 的)</i>	kanji::w5 kanji::w5d4
汗	あせ — Perspiration/sweat <br><i>(kanji: 汗)</i>	kanji::w5 kanji::w5d4
医師	いし — Doctor <br><i>(kanji: 師)</i>	kanji::w5 kanji::w5d4
教師	きょうし — Teacher <br><i>(kanji: 師)</i>	kanji::w5 kanji::w5d4
技師	ぎし — Engineer <br><i>(kanji: 師)</i>	kanji::w5 kanji::w5d4
相談	そうだん — Consultation <br><i>(kanji: 談)</i>	kanji::w5 kanji::w5d4
冗談	じょうだん — Joke <br><i>(kanji: 談)</i>	kanji::w5 kanji::w5d4
会談	かいだん — Conference/talks <br><i>(kanji: 談)</i>	kanji::w5 kanji::w5d4
乾燥	かんそう — Dryness <br><i>(kanji: 燥)</i>	kanji::w5 kanji::w5d4
骨折	こっせつ — Bone fracture <br><i>(kanji: 折)</i>	kanji::w5 kanji::w5d4
折れる	おれる — Break <br><i>(kanji: 折)</i>	kanji::w5 kanji::w5d4
折る	おる — Break/fold something <br><i>(kanji: 折)</i>	kanji::w5 kanji::w5d4
賞	しょう — Prize <br><i>(kanji: 賞)</i>	kanji::w5 kanji::w5d5
賞金	しょうきん — Prize money <br><i>(kanji: 賞)</i>	kanji::w5 kanji::w5d5
賞品	しょうひん — Prize goods <br><i>(kanji: 賞)</i>	kanji::w5 kanji::w5d5
賞味期限	しょうみきげん — Best-before date <br><i>(kanji: 賞)</i>	kanji::w5 kanji::w5d5
金庫	きんこ — Safe <br><i>(kanji: 庫)</i>	kanji::w5 kanji::w5d5
車庫	しゃこ — Garage <br><i>(kanji: 庫)</i>	kanji::w5 kanji::w5d5
冷蔵庫	れいぞうこ — Refrigerator <br><i>(kanji: 庫)</i>	kanji::w5 kanji::w5d5
製造	せいぞう — Manufacture <br><i>(kanji: 造)</i>	kanji::w5 kanji::w5d5
改造	かいぞう — Conversion/adaptation <br><i>(kanji: 造)</i>	kanji::w5 kanji::w5d5
造る	つくる — Make <br><i>(kanji: 造)</i>	kanji::w5 kanji::w5d5
費用	ひよう — Expense/cost <br><i>(kanji: 費)</i>	kanji::w5 kanji::w5d5
消費	しょうひ — Consumption <br><i>(kanji: 費)</i>	kanji::w5 kanji::w5d5
〜費	〜ひ — Expense/cost <br><i>(kanji: 費)</i>	kanji::w5 kanji::w5d5
可	か — Acceptable/possible <br><i>(kanji: 可)</i>	kanji::w5 kanji::w5d5
不可	ふか — Unacceptable <br><i>(kanji: 可)</i>	kanji::w5 kanji::w5d5
可能(な)	かのうな — Possible <br><i>(kanji: 可)</i>	kanji::w5 kanji::w5d5
可決	かけつ — Approval <br><i>(kanji: 可)</i>	kanji::w5 kanji::w5d5
秒	びょう — Second <br><i>(kanji: 秒)</i>	kanji::w5 kanji::w5d5
自身	じしん — Oneself <br><i>(kanji: 身)</i>	kanji::w5 kanji::w5d5
身体	しんたい — Body <br><i>(kanji: 身)</i>	kanji::w5 kanji::w5d5
身長	しんちょう — Height <br><i>(kanji: 身)</i>	kanji::w5 kanji::w5d5
出身	しゅっしん — Coming from <br><i>(kanji: 身)</i>	kanji::w5 kanji::w5d5
中身	なかみ — Content <br><i>(kanji: 身)</i>	kanji::w5 kanji::w5d5
刺身	さしみ — Sliced raw fish <br><i>(kanji: 身)</i>	kanji::w5 kanji::w5d5
召し上がる	めしあがる — Eat polite form <br><i>(kanji: 召)</i>	kanji::w5 kanji::w5d5
〜杯	〜はい — ...cups <br><i>(kanji: 杯)</i>	kanji::w5 kanji::w5d5
乾杯	かんぱい — Cheers! <br><i>(kanji: 杯)</i>	kanji::w5 kanji::w5d5
杯	さかずき — Sake cup <br><i>(kanji: 杯)</i>	kanji::w5 kanji::w5d5
沸騰	ふっとう — Boiling <br><i>(kanji: 沸)</i>	kanji::w5 kanji::w5d5
沸く	わく — Boil <br><i>(kanji: 沸)</i>	kanji::w5 kanji::w5d5
沸かす	わかす — Boil something <br><i>(kanji: 沸)</i>	kanji::w5 kanji::w5d5
粉末	ふんまつ — Powder <br><i>(kanji: 粉)</i>	kanji::w5 kanji::w5d5
花粉	かふん — Pollen <br><i>(kanji: 粉)</i>	kanji::w5 kanji::w5d5
小麦粉	こむぎこ — Wheat flour <br><i>(kanji: 粉)</i>	kanji::w5 kanji::w5d5
粉	こな — Powder/flour <br><i>(kanji: 粉)</i>	kanji::w5 kanji::w5d5
月末	げつまつ — End of the month <br><i>(kanji: 末)</i>	kanji::w5 kanji::w5d5
結末	けつまつ — End/conclusion <br><i>(kanji: 末)</i>	kanji::w5 kanji::w5d5
末	すえ — End <br><i>(kanji: 末)</i>	kanji::w5 kanji::w5d5
末っ子	すえっこ — Youngest child <br><i>(kanji: 末)</i>	kanji::w5 kanji::w5d5
栄養	えいよう — Nutrition <br><i>(kanji: 栄)</i>	kanji::w5 kanji::w5d5
繁栄	はんえい — Prosperity <br><i>(kanji: 栄)</i>	kanji::w5 kanji::w5d5
栄える	さかえる — Flourish/prosper <br><i>(kanji: 栄)</i>	kanji::w5 kanji::w5d5
鳴る	なる — Ring/chime <br><i>(kanji: 鳴)</i>	kanji::w5 kanji::w5d6
鳴らす	ならす — Ring a bell <br><i>(kanji: 鳴)</i>	kanji::w5 kanji::w5d6
鳴く	なく — Chirp/croak <br><i>(kanji: 鳴)</i>	kanji::w5 kanji::w5d6
怒鳴る	どなる — Shout <br><i>(kanji: 鳴)</i>	kanji::w5 kanji::w5d6
訪問	ほうもん — Visit <br><i>(kanji: 訪)</i>	kanji::w5 kanji::w5d6
訪れる	おとずれる — Visit/come e.g. a day came <br><i>(kanji: 訪)</i>	kanji::w5 kanji::w5d6
訪ねる	たずねる — Visit <br><i>(kanji: 訪)</i>	kanji::w5 kanji::w5d6
呼吸	こきゅう — Respiration <br><i>(kanji: 呼)</i>	kanji::w5 kanji::w5d6
呼ぶ	よぶ — Call <br><i>(kanji: 呼)</i>	kanji::w5 kanji::w5d6
呼び出す	よびだす — Call/summon <br><i>(kanji: 呼)</i>	kanji::w5 kanji::w5d6
警官	けいかん — Police officer <br><i>(kanji: 警)</i>	kanji::w5 kanji::w5d6
警備	けいび — Security <br><i>(kanji: 警)</i>	kanji::w5 kanji::w5d6
警察	けいさつ — Police <br><i>(kanji: 警)</i>	kanji::w5 kanji::w5d6
警報	けいほう — Warning/alarm <br><i>(kanji: 報・警)</i>	kanji::w5 kanji::w5d6
予報	よほう — Forecast <br><i>(kanji: 報)</i>	kanji::w5 kanji::w5d6
情報	じょうほう — Information <br><i>(kanji: 報)</i>	kanji::w5 kanji::w5d6
電報	でんぽう — Telegram <br><i>(kanji: 報)</i>	kanji::w5 kanji::w5d6
裏	うら — Reverse/back <br><i>(kanji: 裏)</i>	kanji::w5 kanji::w5d6
裏口	うらぐち — Back door <br><i>(kanji: 裏)</i>	kanji::w5 kanji::w5d6
裏切る	うらぎる — Betray <br><i>(kanji: 裏)</i>	kanji::w5 kanji::w5d6
裏表	うらおもて — Both sides <br><i>(kanji: 裏)</i>	kanji::w5 kanji::w5d6
交差点	こうさてん — Intersection <br><i>(kanji: 差)</i>	kanji::w5 kanji::w5d6
差	さ — Difference <br><i>(kanji: 差)</i>	kanji::w5 kanji::w5d6
差出人	さしだしにん — Sender <br><i>(kanji: 差)</i>	kanji::w5 kanji::w5d6
差別	さべつ — Discrimination <br><i>(kanji: 差)</i>	kanji::w5 kanji::w5d6
人差し指	ひとさしゆび — Index finger <br><i>(kanji: 差)</i>	kanji::w5 kanji::w5d6
接続	せつぞく — Connection <br><i>(kanji: 続)</i>	kanji::w5 kanji::w5d6
継続	けいぞく — Continuity <br><i>(kanji: 続)</i>	kanji::w5 kanji::w5d6
手続き	てつづき — Procedure <br><i>(kanji: 続)</i>	kanji::w5 kanji::w5d6
続く	つづく — Continue <br><i>(kanji: 続)</i>	kanji::w5 kanji::w5d6
続ける	つづける — Continue something <br><i>(kanji: 続)</i>	kanji::w5 kanji::w5d6
辞書	じしょ — Dictionary <br><i>(kanji: 辞)</i>	kanji::w5 kanji::w5d6
辞典	じてん — Dictionary <br><i>(kanji: 辞)</i>	kanji::w5 kanji::w5d6
辞表	じひょう — Resignation <br><i>(kanji: 辞)</i>	kanji::w5 kanji::w5d6
辞める	やめる — Resign/retire <br><i>(kanji: 辞)</i>	kanji::w5 kanji::w5d6
画面	がめん — Screen <br><i>(kanji: 面)</i>	kanji::w5 kanji::w5d6
正面	しょうめん — Front <br><i>(kanji: 面)</i>	kanji::w5 kanji::w5d6
方面	ほうめん — Direction <br><i>(kanji: 面)</i>	kanji::w5 kanji::w5d6
面積	めんせき — Surface area <br><i>(kanji: 面)</i>	kanji::w5 kanji::w5d6
操作	そうさ — Operation/manipulation <br><i>(kanji: 操)</i>	kanji::w5 kanji::w5d6
体操	たいそう — Exercise/gymnastics <br><i>(kanji: 操)</i>	kanji::w5 kanji::w5d6
実行	じっこう — Practice/action <br><i>(kanji: 実)</i>	kanji::w5 kanji::w5d6
事実	じじつ — Fact <br><i>(kanji: 実)</i>	kanji::w5 kanji::w5d6
実験	じっけん — Experiment <br><i>(kanji: 実)</i>	kanji::w5 kanji::w5d6
実	み — Fruit/nut <br><i>(kanji: 実)</i>	kanji::w5 kanji::w5d6
実る	みのる — Bear fruit <br><i>(kanji: 実)</i>	kanji::w5 kanji::w5d6
列	れつ — Line/queue <br><i>(kanji: 列)</i>	kanji::w5 kanji::w5d6
列車	れっしゃ — Train <br><i>(kanji: 列)</i>	kanji::w5 kanji::w5d6
行列	ぎょうれつ — Procession <br><i>(kanji: 列)</i>	kanji::w5 kanji::w5d6
列島	れっとう — Archipelago <br><i>(kanji: 列)</i>	kanji::w5 kanji::w5d6
物事 (ものごと)	things (e.g., learn a lot of things)	vocabulary::w5 vocabulary::w5d1
人物 (じんぶつ)	a person (e.g., a famous person)	vocabulary::w5 vocabulary::w5d1
物理 (ぶつり)	physics	vocabulary::w5 vocabulary::w5d1
食物 (しょくもつ)	food (e.g., high calorie food)	vocabulary::w5 vocabulary::w5d1
作物 (さくもつ)	crop (e.g., the main crop)	vocabulary::w5 vocabulary::w5d1
書物 (しょもつ)	books / literature	vocabulary::w5 vocabulary::w5d1
生き物／生物 (いきもの／せいぶつ)	a living thing / animals / insects	vocabulary::w5 vocabulary::w5d1
入れ物 (いれもの)	a container	vocabulary::w5 vocabulary::w5d1
物音 (ものおと)	sound	vocabulary::w5 vocabulary::w5d1
物置 (ものおき)	storage / shed	vocabulary::w5 vocabulary::w5d1
物語 (ものがたり)	a story	vocabulary::w5 vocabulary::w5d1
生年月日 (せいねんがっぴ)	date of birth	vocabulary::w5 vocabulary::w5d1
月日 (つきひ)	time / days and months	vocabulary::w5 vocabulary::w5d1
元日 (がんじつ)	New Year's Day	vocabulary::w5 vocabulary::w5d1
後日 (ごじつ)	later / another day	vocabulary::w5 vocabulary::w5d1
日時 (にちじ)	date and time	vocabulary::w5 vocabulary::w5d1
今日 (こんにち)	today (in the sense of "nowadays" or "today's society")	vocabulary::w5 vocabulary::w5d1
日中 (にっちゅう)	during the day / daytime	vocabulary::w5 vocabulary::w5d1
日光 (にっこう)	sunlight / the sun	vocabulary::w5 vocabulary::w5d1
日の出 (ひので)	sunrise	vocabulary::w5 vocabulary::w5d1
日の入り (ひのいり)	sunset	vocabulary::w5 vocabulary::w5d1
来日 (らいにち)	come to Japan	vocabulary::w5 vocabulary::w5d1
年間 (ねんかん)	year / during the year	vocabulary::w5 vocabulary::w5d1
年月 (ねんげつ／としつき)	years / a long time	vocabulary::w5 vocabulary::w5d1
年中 (ねんじゅう)	all year around	vocabulary::w5 vocabulary::w5d1
年度 (ねんど)	year / fiscal year / school year	vocabulary::w5 vocabulary::w5d1
少年 (しょうねん) / 青少年 (せいしょうねん)	youth / boys / teenagers	vocabulary::w5 vocabulary::w5d1
青年 (せいねん)	a young man	vocabulary::w5 vocabulary::w5d1
中年 (ちゅうねん)	middle-aged	vocabulary::w5 vocabulary::w5d1
年代 (ねんだい)	generation / era	vocabulary::w5 vocabulary::w5d1
大工 (だいく)	a carpenter	vocabulary::w5 vocabulary::w5d2
重大 (じゅうだい)	important / serious	vocabulary::w5 vocabulary::w5d2
大小 (だいしょう)	large and small / size	vocabulary::w5 vocabulary::w5d2
大気 (たいき)	the atmosphere / air	vocabulary::w5 vocabulary::w5d2
