#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 4 (Sou Matome N2, Days 1-7) — Kanji, Vocabulary, Grammar, Reading, Listening
部分	ぶぶん — Part <br><i>(kanji: 部)</i>	kanji::w4 kanji::w4d1
部長	ぶちょう — Department head/manager <br><i>(kanji: 部)</i>	kanji::w4 kanji::w4d1
学部	がくぶ — Faculty <br><i>(kanji: 部)</i>	kanji::w4 kanji::w4d1
部屋	へや — Room <br><i>(kanji: 部)</i>	kanji::w4 kanji::w4d1
結婚	けっこん — Marriage <br><i>(kanji: 婚)</i>	kanji::w4 kanji::w4d2
未婚	みこん — Unmarried <br><i>(kanji: 婚)</i>	kanji::w4 kanji::w4d2
婚約	こんやく — Engagement <br><i>(kanji: 婚)</i>	kanji::w4 kanji::w4d2
新婚	しんこん — Newly wedded <br><i>(kanji: 婚)</i>	kanji::w4 kanji::w4d2
招待	しょうたい — Invitation <br><i>(kanji: 招)</i>	kanji::w4 kanji::w4d2
招く	まねく — Invite <br><i>(kanji: 招)</i>	kanji::w4 kanji::w4d2
〜状	〜じょう — Letter/card <br><i>(kanji: 状)</i>	kanji::w4 kanji::w4d2
状態	じょうたい — Situation/state <br><i>(kanji: 状)</i>	kanji::w4 kanji::w4d2
現状	げんじょう — Existing situation <br><i>(kanji: 状)</i>	kanji::w4 kanji::w4d2
年賀状	ねんがじょう — New year's card <br><i>(kanji: 状)</i>	kanji::w4 kanji::w4d2
欠席	けっせき — Absence <br><i>(kanji: 欠)</i>	kanji::w4 kanji::w4d2
欠点	けってん — Shortcoming <br><i>(kanji: 欠)</i>	kanji::w4 kanji::w4d2
欠けている	かけている — Lacking <br><i>(kanji: 欠)</i>	kanji::w4 kanji::w4d2
出欠	しゅっけつ — Attendance or absence <br><i>(kanji: 欠)</i>	kanji::w4 kanji::w4d2
喜ぶ	よろこぶ — Be pleased <br><i>(kanji: 喜)</i>	kanji::w4 kanji::w4d2
喜んで	よろこんで — Gladly <br><i>(kanji: 喜)</i>	kanji::w4 kanji::w4d2
政治	せいじ — Politics <br><i>(kanji: 治)</i>	kanji::w4 kanji::w4d2
自治体	じちたい — Self-governing body <br><i>(kanji: 治)</i>	kanji::w4 kanji::w4d2
自治会	じちかい — Self-governing association <br><i>(kanji: 治)</i>	kanji::w4 kanji::w4d2
治す	なおす — Cure <br><i>(kanji: 治)</i>	kanji::w4 kanji::w4d2
委員	いいん — Committee member <br><i>(kanji: 委)</i>	kanji::w4 kanji::w4d2
委任状	いにんじょう — Power of attorney <br><i>(kanji: 委)</i>	kanji::w4 kanji::w4d2
委員会	いいんかい — Committee <br><i>(kanji: 委)</i>	kanji::w4 kanji::w4d2
祝日	しゅくじつ — Holiday/festival day <br><i>(kanji: 祝)</i>	kanji::w4 kanji::w4d2
祝う	いわう — Celebrate/congratulate <br><i>(kanji: 祝)</i>	kanji::w4 kanji::w4d2
お祝い	おいわい — Celebration/congratulation <br><i>(kanji: 祝)</i>	kanji::w4 kanji::w4d2
舞台	ぶたい — Stage <br><i>(kanji: 舞)</i>	kanji::w4 kanji::w4d2
舞う	まう — Dance/flutter <br><i>(kanji: 舞)</i>	kanji::w4 kanji::w4d2
お見舞い	おみまい — Call of inquiry/visit <br><i>(kanji: 舞)</i>	kanji::w4 kanji::w4d2
お礼	おれい — Thanks/reward <br><i>(kanji: 礼)</i>	kanji::w4 kanji::w4d2
礼儀	れいぎ — Etiquette <br><i>(kanji: 礼)</i>	kanji::w4 kanji::w4d2
失礼(な)	しつれいな — Rude <br><i>(kanji: 礼)</i>	kanji::w4 kanji::w4d2
多忙(な)	たぼうな — Busy with many things <br><i>(kanji: 忙)</i>	kanji::w4 kanji::w4d2
忙しい	いそがしい — Busy <br><i>(kanji: 忙)</i>	kanji::w4 kanji::w4d2
夫妻	ふさい — Husband and wife <br><i>(kanji: 妻)</i>	kanji::w4 kanji::w4d2
妻	つま — Wife <br><i>(kanji: 妻)</i>	kanji::w4 kanji::w4d2
主張	しゅちょう — Assertion/claim <br><i>(kanji: 張)</i>	kanji::w4 kanji::w4d2
出張	しゅっちょう — Business trip <br><i>(kanji: 張)</i>	kanji::w4 kanji::w4d2
頑張る	がんばる — Try one's hardest <br><i>(kanji: 張)</i>	kanji::w4 kanji::w4d2
引っ張る	ひっぱる — Pull <br><i>(kanji: 張)</i>	kanji::w4 kanji::w4d2
張る	はる — Stretch/tighten <br><i>(kanji: 張)</i>	kanji::w4 kanji::w4d2
奥様	おくさま — Wife respectful form <br><i>(kanji: 奥)</i>	kanji::w4 kanji::w4d2
奥	おく — Inner recesses <br><i>(kanji: 奥)</i>	kanji::w4 kanji::w4d2
浅い	あさい — Shallow <br><i>(kanji: 浅)</i>	kanji::w4 kanji::w4d3
浅ましい	あさましい — Shameful/sordid <br><i>(kanji: 浅)</i>	kanji::w4 kanji::w4d3
浅草	あさくさ — Asakusa place name <br><i>(kanji: 浅)</i>	kanji::w4 kanji::w4d3
〜君	〜くん — Honorific appended to names <br><i>(kanji: 君)</i>	kanji::w4 kanji::w4d3
君	きみ — You <br><i>(kanji: 君)</i>	kanji::w4 kanji::w4d3
永久	えいきゅう — Permanent <br><i>(kanji: 久)</i>	kanji::w4 kanji::w4d3
久しぶり	ひさしぶり — Long time no see <br><i>(kanji: 久)</i>	kanji::w4 kanji::w4d3
相互	そうご — Mutual/reciprocal <br><i>(kanji: 互)</i>	kanji::w4 kanji::w4d3
お互いに	おたがいに — Mutually <br><i>(kanji: 互)</i>	kanji::w4 kanji::w4d3
交互	こうご — Alternation <br><i>(kanji: 互)</i>	kanji::w4 kanji::w4d3
追加	ついか — Addition/supplement <br><i>(kanji: 追)</i>	kanji::w4 kanji::w4d3
追い越す	おいこす — Overtake <br><i>(kanji: 追)</i>	kanji::w4 kanji::w4d3
追伸	ついしん — Postscript/P.S. <br><i>(kanji: 追)</i>	kanji::w4 kanji::w4d3
追い付く	おいつく — Catch up <br><i>(kanji: 追)</i>	kanji::w4 kanji::w4d3
追う	おう — Pursue <br><i>(kanji: 追)</i>	kanji::w4 kanji::w4d3
伸ばす	のばす — Extend/stretch <br><i>(kanji: 伸)</i>	kanji::w4 kanji::w4d3
伸びる	のびる — Grow/stretch <br><i>(kanji: 伸)</i>	kanji::w4 kanji::w4d3
伸びをする	のびをする — Stretch out <br><i>(kanji: 伸)</i>	kanji::w4 kanji::w4d3
皆	みな — All <br><i>(kanji: 皆)</i>	kanji::w4 kanji::w4d3
皆さん	みなさん — Everyone <br><i>(kanji: 皆)</i>	kanji::w4 kanji::w4d3
お歳暮	おせいぼ — Year-end gift <br><i>(kanji: 暮)</i>	kanji::w4 kanji::w4d3
暮れ	くれ — End of the year <br><i>(kanji: 暮)</i>	kanji::w4 kanji::w4d3
暮らす	くらす — Live/dwell <br><i>(kanji: 暮)</i>	kanji::w4 kanji::w4d3
夕暮れ	ゆうぐれ — Dusk <br><i>(kanji: 暮)</i>	kanji::w4 kanji::w4d3
習慣	しゅうかん — Custom/habit <br><i>(kanji: 慣)</i>	kanji::w4 kanji::w4d3
慣れる	なれる — Become accustomed to <br><i>(kanji: 慣)</i>	kanji::w4 kanji::w4d3
生活	せいかつ — Life/livelihood <br><i>(kanji: 活)</i>	kanji::w4 kanji::w4d3
活字	かつじ — Printing type <br><i>(kanji: 活)</i>	kanji::w4 kanji::w4d3
活用	かつよう — Practical use <br><i>(kanji: 活)</i>	kanji::w4 kanji::w4d3
活発(な)	かっぱつな — Activity/vivacity <br><i>(kanji: 活)</i>	kanji::w4 kanji::w4d3
恋愛	れんあい — Love/romance <br><i>(kanji: 恋)</i>	kanji::w4 kanji::w4d3
恋人	こいびと — Lover <br><i>(kanji: 恋)</i>	kanji::w4 kanji::w4d3
恋	こい — Love <br><i>(kanji: 恋)</i>	kanji::w4 kanji::w4d3
恋しい	こいしい — Homesick/lonely <br><i>(kanji: 恋)</i>	kanji::w4 kanji::w4d3
健在	けんざい — Being in good health <br><i>(kanji: 健)</i>	kanji::w4 kanji::w4d3
健やか(な)	すこやかな — Sound/healthy <br><i>(kanji: 健)</i>	kanji::w4 kanji::w4d3
健康	けんこう — Health <br><i>(kanji: 健)</i>	kanji::w4 kanji::w4d3
健全(な)	けんぜんな — Sound/wholesome <br><i>(kanji: 健)</i>	kanji::w4 kanji::w4d3
健康保険証	けんこうほけんしょう — Health insurance card <br><i>(kanji: 康)</i>	kanji::w4 kanji::w4d3
祈願	きがん — Prayer <br><i>(kanji: 祈)</i>	kanji::w4 kanji::w4d3
祈る	いのる — Pray <br><i>(kanji: 祈)</i>	kanji::w4 kanji::w4d3
祈り	いのり — A prayer/grace <br><i>(kanji: 祈)</i>	kanji::w4 kanji::w4d3
幸福	こうふく — Happiness <br><i>(kanji: 福)</i>	kanji::w4 kanji::w4d4
福祉	ふくし — Welfare <br><i>(kanji: 福)</i>	kanji::w4 kanji::w4d4
拝見	はいけん — Looking humble form <br><i>(kanji: 拝)</i>	kanji::w4 kanji::w4d4
参拝者	さんぱいしゃ — Visitor to a shrine <br><i>(kanji: 拝)</i>	kanji::w4 kanji::w4d4
拝借	はいしゃく — Borrowing humble form <br><i>(kanji: 拝)</i>	kanji::w4 kanji::w4d4
拝む	おがむ — Worship <br><i>(kanji: 拝)</i>	kanji::w4 kanji::w4d4
打者	だしゃ — Batter/hitter <br><i>(kanji: 打)</i>	kanji::w4 kanji::w4d4
打つ	うつ — Strike/hit <br><i>(kanji: 打)</i>	kanji::w4 kanji::w4d4
打ち合わせ	うちあわせ — Arrangement in advance <br><i>(kanji: 打)</i>	kanji::w4 kanji::w4d4
伺う	うかがう — Visit/ask humble form <br><i>(kanji: 伺)</i>	kanji::w4 kanji::w4d4
幸運(な)	こううんな — Lucky <br><i>(kanji: 幸)</i>	kanji::w4 kanji::w4d4
不幸(な)	ふこうな — Unhappy/unfortunate <br><i>(kanji: 幸)</i>	kanji::w4 kanji::w4d4
幸せ(な)	しあわせな — Happy <br><i>(kanji: 幸)</i>	kanji::w4 kanji::w4d4
幸い	さいわい — Good fortune/fortunately <br><i>(kanji: 幸)</i>	kanji::w4 kanji::w4d4
失礼(な)	しつれいな — Rude <br><i>(kanji: 失)</i>	kanji::w4 kanji::w4d4
失望	しつぼう — Despair <br><i>(kanji: 失)</i>	kanji::w4 kanji::w4d4
失業	しつぎょう — Unemployment <br><i>(kanji: 失)</i>	kanji::w4 kanji::w4d4
失う	うしなう — Lose <br><i>(kanji: 失)</i>	kanji::w4 kanji::w4d4
突然	とつぜん — Sudden <br><i>(kanji: 突)</i>	kanji::w4 kanji::w4d4
突き当たり	つきあたり — End of the road <br><i>(kanji: 突)</i>	kanji::w4 kanji::w4d4
煙突	えんとつ — Chimney <br><i>(kanji: 突)</i>	kanji::w4 kanji::w4d4
突っ込む	つっこむ — Thrust into/plunge <br><i>(kanji: 突)</i>	kanji::w4 kanji::w4d4
全然	ぜんぜん — Not at all <br><i>(kanji: 然)</i>	kanji::w4 kanji::w4d4
当然	とうぜん — Of course <br><i>(kanji: 然)</i>	kanji::w4 kanji::w4d4
自然	しぜん — Nature/natural <br><i>(kanji: 然)</i>	kanji::w4 kanji::w4d4
天然	てんねん — Natural/unartificial <br><i>(kanji: 然)</i>	kanji::w4 kanji::w4d4
諸〜	しょ〜 — Various <br><i>(kanji: 諸)</i>	kanji::w4 kanji::w4d4
諸般	しょはん — Variety/all sorts <br><i>(kanji: 諸)</i>	kanji::w4 kanji::w4d4
諸問題	しょもんだい — Various problems <br><i>(kanji: 諸)</i>	kanji::w4 kanji::w4d4
事情	じじょう — Circumstance <br><i>(kanji: 情)</i>	kanji::w4 kanji::w4d4
表情	ひょうじょう — Facial expression <br><i>(kanji: 情)</i>	kanji::w4 kanji::w4d4
友情	ゆうじょう — Friendship <br><i>(kanji: 情)</i>	kanji::w4 kanji::w4d4
情け	なさけ — Sympathy/mercy <br><i>(kanji: 情)</i>	kanji::w4 kanji::w4d4
情けない	なさけない — Woeful/disgraceful <br><i>(kanji: 情)</i>	kanji::w4 kanji::w4d4
引退	いんたい — Retirement <br><i>(kanji: 退)</i>	kanji::w4 kanji::w4d4
退学	たいがく — Withdrawal from school <br><i>(kanji: 退)</i>	kanji::w4 kanji::w4d4
退院	たいいん — Discharge from hospital <br><i>(kanji: 退)</i>	kanji::w4 kanji::w4d4
退く	しりぞく — Retreat/withdraw <br><i>(kanji: 退)</i>	kanji::w4 kanji::w4d4
退職	たいしょく — Retirement <br><i>(kanji: 退)</i>	kanji::w4 kanji::w4d4
職業	しょくぎょう — Occupation/profession <br><i>(kanji: 職)</i>	kanji::w4 kanji::w4d4
職場	しょくば — Workplace <br><i>(kanji: 職)</i>	kanji::w4 kanji::w4d4
職人	しょくにん — Artisan <br><i>(kanji: 職)</i>	kanji::w4 kanji::w4d4
紹介	しょうかい — Introduction <br><i>(kanji: 紹)</i>	kanji::w4 kanji::w4d4
介入	かいにゅう — Intervention <br><i>(kanji: 介)</i>	kanji::w4 kanji::w4d4
介護	かいご — Nursing care <br><i>(kanji: 介)</i>	kanji::w4 kanji::w4d4
一次試験	いちじしけん — First examination <br><i>(kanji: 次)</i>	kanji::w4 kanji::w4d5
次第	しだい — Depending on circumstances <br><i>(kanji: 次)</i>	kanji::w4 kanji::w4d5
次	つぎ — Next <br><i>(kanji: 次)</i>	kanji::w4 kanji::w4d5
文章	ぶんしょう — Sentence/composition <br><i>(kanji: 章)</i>	kanji::w4 kanji::w4d5
章	しょう — Chapter <br><i>(kanji: 章)</i>	kanji::w4 kanji::w4d5
対する	たいする — Toward/against <br><i>(kanji: 対)</i>	kanji::w4 kanji::w4d5
反対	はんたい — Opposition/reverse <br><i>(kanji: 対)</i>	kanji::w4 kanji::w4d5
〜対〜	〜たい〜 — Versus <br><i>(kanji: 対)</i>	kanji::w4 kanji::w4d5
対照的(な)	たいしょうてきな — Contrasting <br><i>(kanji: 対)</i>	kanji::w4 kanji::w4d5
対	つい — Pair/couple <br><i>(kanji: 対)</i>	kanji::w4 kanji::w4d5
最初	さいしょ — First/beginning <br><i>(kanji: 最)</i>	kanji::w4 kanji::w4d5
最後	さいご — Last/end <br><i>(kanji: 最)</i>	kanji::w4 kanji::w4d5
最近	さいきん — Recently <br><i>(kanji: 最)</i>	kanji::w4 kanji::w4d5
最も	もっとも — Most <br><i>(kanji: 最)</i>	kanji::w4 kanji::w4d5
適当(な)	てきとうな — Appropriate/reasonable <br><i>(kanji: 適)</i>	kanji::w4 kanji::w4d5
適切(な)	てきせつな — Appropriate/proper <br><i>(kanji: 適)</i>	kanji::w4 kanji::w4d5
適する	てきする — Suit/be fit for <br><i>(kanji: 適)</i>	kanji::w4 kanji::w4d5
適度(な)	てきどな — Moderate <br><i>(kanji: 適)</i>	kanji::w4 kanji::w4d5
誤解	ごかい — Misunderstanding <br><i>(kanji: 誤)</i>	kanji::w4 kanji::w4d5
誤り	あやまり — Mistake <br><i>(kanji: 誤)</i>	kanji::w4 kanji::w4d5
直線	ちょくせん — Straight line <br><i>(kanji: 直)</i>	kanji::w4 kanji::w4d5
正直(な)	しょうじきな — Honest <br><i>(kanji: 直)</i>	kanji::w4 kanji::w4d5
素直(な)	すなおな — Obedient/submissive <br><i>(kanji: 直)</i>	kanji::w4 kanji::w4d5
直す	なおす — Fix <br><i>(kanji: 直)</i>	kanji::w4 kanji::w4d5
直ちに	ただちに — Immediately <br><i>(kanji: 直)</i>	kanji::w4 kanji::w4d5
例	れい — Example <br><i>(kanji: 例)</i>	kanji::w4 kanji::w4d5
例外	れいがい — Exception <br><i>(kanji: 例)</i>	kanji::w4 kanji::w4d5
実例	じつれい — Example/instance <br><i>(kanji: 例)</i>	kanji::w4 kanji::w4d5
例えば	たとえば — For example <br><i>(kanji: 例)</i>	kanji::w4 kanji::w4d5
例える	たとえる — Compare/liken <br><i>(kanji: 例)</i>	kanji::w4 kanji::w4d5
名詞	めいし — Noun <br><i>(kanji: 詞)</i>	kanji::w4 kanji::w4d5
動詞	どうし — Verb <br><i>(kanji: 詞)</i>	kanji::w4 kanji::w4d5
自動詞	じどうし — Intransitive verb <br><i>(kanji: 詞)</i>	kanji::w4 kanji::w4d5
他動詞	たどうし — Transitive verb <br><i>(kanji: 詞)</i>	kanji::w4 kanji::w4d5
形容詞	けいようし — Adjective <br><i>(kanji: 詞)</i>	kanji::w4 kanji::w4d5
助詞	じょし — Particle <br><i>(kanji: 詞)</i>	kanji::w4 kanji::w4d5
副詞	ふくし — Adverb <br><i>(kanji: 副・詞)</i>	kanji::w4 kanji::w4d5
形式	けいしき — Form/formality <br><i>(kanji: 形)</i>	kanji::w4 kanji::w4d5
図形	ずけい — Diagram <br><i>(kanji: 形)</i>	kanji::w4 kanji::w4d5
形	かたち — Shape/form <br><i>(kanji: 形)</i>	kanji::w4 kanji::w4d5
人形	にんぎょう — Doll/puppet <br><i>(kanji: 形)</i>	kanji::w4 kanji::w4d5
救助	きゅうじょ — Rescue/help <br><i>(kanji: 助)</i>	kanji::w4 kanji::w4d5
助手	じょしゅ — Assistant <br><i>(kanji: 助)</i>	kanji::w4 kanji::w4d5
助かる	たすかる — Be saved/be helpful <br><i>(kanji: 助)</i>	kanji::w4 kanji::w4d5
助ける	たすける — Help <br><i>(kanji: 助)</i>	kanji::w4 kanji::w4d5
副〜	ふく〜 — Vice/assistant <br><i>(kanji: 副)</i>	kanji::w4 kanji::w4d5
周囲	しゅうい — Perimeter/neighborhood <br><i>(kanji: 囲)</i>	kanji::w4 kanji::w4d5
囲む	かこむ — Surround <br><i>(kanji: 囲)</i>	kanji::w4 kanji::w4d5
夢中	むちゅう — Be engrossed <br><i>(kanji: 夢)</i>	kanji::w4 kanji::w4d6
夢	ゆめ — Dream <br><i>(kanji: 夢)</i>	kanji::w4 kanji::w4d6
専門	せんもん — Specialty <br><i>(kanji: 専)</i>	kanji::w4 kanji::w4d6
専攻	せんこう — Major <br><i>(kanji: 専)</i>	kanji::w4 kanji::w4d6
専用	せんよう — Exclusive use <br><i>(kanji: 専)</i>	kanji::w4 kanji::w4d6
歴史	れきし — History <br><i>(kanji: 史)</i>	kanji::w4 kanji::w4d6
〜史	〜し — History of <br><i>(kanji: 史)</i>	kanji::w4 kanji::w4d6
区域	くいき — Area/zone <br><i>(kanji: 域)</i>	kanji::w4 kanji::w4d6
地域	ちいき — Area/region <br><i>(kanji: 域)</i>	kanji::w4 kanji::w4d6
祭日	さいじつ — Holiday/festival day <br><i>(kanji: 祭)</i>	kanji::w4 kanji::w4d6
(お)祭り	おまつり — Festival <br><i>(kanji: 祭)</i>	kanji::w4 kanji::w4d6
〜祭	〜さい — Festival <br><i>(kanji: 祭)</i>	kanji::w4 kanji::w4d6
検査	けんさ — Inspection/test <br><i>(kanji: 査)</i>	kanji::w4 kanji::w4d6
審査	しんさ — Examination/judgement <br><i>(kanji: 査)</i>	kanji::w4 kanji::w4d6
調査	ちょうさ — Investigation/inquiry <br><i>(kanji: 査)</i>	kanji::w4 kanji::w4d6
戦争	せんそう — War <br><i>(kanji: 戦)</i>	kanji::w4 kanji::w4d6
大戦	たいせん — Major war <br><i>(kanji: 戦)</i>	kanji::w4 kanji::w4d6
戦う	たたかう — Fight <br><i>(kanji: 戦)</i>	kanji::w4 kanji::w4d6
競争	きょうそう — Competition <br><i>(kanji: 争)</i>	kanji::w4 kanji::w4d6
争う	あらそう — Fight/dispute <br><i>(kanji: 争)</i>	kanji::w4 kanji::w4d6
将来	しょうらい — Future <br><i>(kanji: 将)</i>	kanji::w4 kanji::w4d6
将棋	しょうぎ — Shogi/Japanese chess <br><i>(kanji: 将)</i>	kanji::w4 kanji::w4d6
歩道橋	ほどうきょう — Footbridge <br><i>(kanji: 橋)</i>	kanji::w4 kanji::w4d6
鉄橋	てっきょう — Railroad bridge <br><i>(kanji: 橋)</i>	kanji::w4 kanji::w4d6
橋	はし — Bridge <br><i>(kanji: 橋)</i>	kanji::w4 kanji::w4d6
架け橋	かけはし — Bridge/go-between <br><i>(kanji: 橋)</i>	kanji::w4 kanji::w4d6
憎い	にくい — Detestable <br><i>(kanji: 憎)</i>	kanji::w4 kanji::w4d6
憎しみ	にくしみ — Hatred <br><i>(kanji: 憎)</i>	kanji::w4 kanji::w4d6
憎む	にくむ — Detest <br><i>(kanji: 憎)</i>	kanji::w4 kanji::w4d6
憎らしい	にくらしい — Detestable <br><i>(kanji: 憎)</i>	kanji::w4 kanji::w4d6
自殺	じさつ — Suicide <br><i>(kanji: 殺)</i>	kanji::w4 kanji::w4d6
殺す	ころす — Kill <br><i>(kanji: 殺)</i>	kanji::w4 kanji::w4d6
悲観	ひかん — Pessimism <br><i>(kanji: 悲)</i>	kanji::w4 kanji::w4d6
悲しい	かなしい — Sad <br><i>(kanji: 悲)</i>	kanji::w4 kanji::w4d6
悲しむ	かなしむ — Grieve/lament <br><i>(kanji: 悲)</i>	kanji::w4 kanji::w4d6
恥	はじ — Shame/humiliation <br><i>(kanji: 恥)</i>	kanji::w4 kanji::w4d6
恥ずかしい	はずかしい — Ashamed/embarrassed <br><i>(kanji: 恥)</i>	kanji::w4 kanji::w4d6
感じる	かんじる — Feel <br><i>(kanji: 感)</i>	kanji::w4 kanji::w4d6
感心(な)	かんしんな — Admirable <br><i>(kanji: 感)</i>	kanji::w4 kanji::w4d6
感情	かんじょう — Emotion <br><i>(kanji: 感)</i>	kanji::w4 kanji::w4d6
感動	かんどう — Emotion/inspiration <br><i>(kanji: 感)</i>	kanji::w4 kanji::w4d6
地球	ちきゅう — Earth <br><i>(kanji: 球)</i>	kanji::w4 kanji::w4d6
野球	やきゅう — Baseball <br><i>(kanji: 球)</i>	kanji::w4 kanji::w4d6
電球	でんきゅう — Light bulb <br><i>(kanji: 球)</i>	kanji::w4 kanji::w4d6
球	たま — Ball/sphere <br><i>(kanji: 球)</i>	kanji::w4 kanji::w4d6
平和	へいわ — Peace <br><i>(kanji: 和)</i>	kanji::w4 kanji::w4d6
和式	わしき — Japanese style <br><i>(kanji: 和)</i>	kanji::w4 kanji::w4d6
愛	あい — Love <br><i>(kanji: 愛)</i>	kanji::w4 kanji::w4d6
愛情	あいじょう — Love/affection <br><i>(kanji: 愛)</i>	kanji::w4 kanji::w4d6
恋愛	れんあい — Love/romance <br><i>(kanji: 愛)</i>	kanji::w4 kanji::w4d6
愛する	あいする — Love/care for <br><i>(kanji: 愛)</i>	kanji::w4 kanji::w4d6
仲	なか — Relations/terms <br><i>(kanji: 仲)</i>	kanji::w4 kanji::w4d6
仲間	なかま — Friend/circle <br><i>(kanji: 仲)</i>	kanji::w4 kanji::w4d6
改良	かいりょう — Improvement <br><i>(kanji: 良)</i>	kanji::w4 kanji::w4d6
良い	よい — Good <br><i>(kanji: 良)</i>	kanji::w4 kanji::w4d6
痛い	いたい — Painful <br><i>(kanji: 痛)</i>	kanji::w4 kanji::w4d7
腹痛	ふくつう — Stomachache <br><i>(kanji: 痛)</i>	kanji::w4 kanji::w4d7
休息	きゅうそく — Rest <br><i>(kanji: 息)</i>	kanji::w4 kanji::w4d7
息	いき — Breath <br><i>(kanji: 息)</i>	kanji::w4 kanji::w4d7
息子	むすこ — Son <br><i>(kanji: 息)</i>	kanji::w4 kanji::w4d7
ぜん息	ぜんそく — Asthma <br><i>(kanji: 息)</i>	kanji::w4 kanji::w4d7
高血圧	こうけつあつ — High blood pressure <br><i>(kanji: 血・圧)</i>	kanji::w4 kanji::w4d7
圧力	あつりょく — Pressure <br><i>(kanji: 圧)</i>	kanji::w4 kanji::w4d7
心臓	しんぞう — Heart <br><i>(kanji: 臓)</i>	kanji::w4 kanji::w4d7
内臓	ないぞう — Internal organs <br><i>(kanji: 臓)</i>	kanji::w4 kanji::w4d7
心臓病	しんぞうびょう — Heart disease <br><i>(kanji: 臓)</i>	kanji::w4 kanji::w4d7
