#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 5 (Sou Matome N2) — Japanese grammar and usage: Grammar/Reading/Listening patterns
<div class="front-main">〜もの／もっともだ</div><div class="front-example-sentence-1">君が裏切ったのだから、彼女が怒るのももっともだ。</div>	<div class="back-main-reading">もの／もっともだ</div><div class="back-main-english-explanation">it is natural/reasonable</div><div class="back-example-sentence-1-reading">きみがうらぎったのだから、かのじょがおこるのももっともだ。</div><div class="back-example-sentence-1-english">Since you betrayed her, it's natural she is angry.</div>	grammar::w5 grammar::w5d3 jlpt::n2 type::grammar
<div class="front-main">〜もの／もっともだ</div><div class="front-example-sentence-1">あなたがそう言うのはもっともだ。</div>	<div class="back-main-reading">もの／もっともだ</div><div class="back-main-english-explanation">it is natural/reasonable</div><div class="back-example-sentence-1-reading">あなたがそういうのはもっともだ。</div><div class="back-example-sentence-1-english">It is natural for you to say that.</div>	grammar::w5 grammar::w5d3 jlpt::n2 type::grammar
<div class="front-main">〜(も)同然だ</div><div class="front-example-sentence-1">この車は中古車といっても新品も同然だ。</div>	<div class="back-main-reading">(も)どうぜんだ</div><div class="back-main-english-explanation">virtually the same as</div><div class="back-example-sentence-1-reading">このくるまはちゅうこしゃといってもしんぴんもどうぜんだ。</div><div class="back-example-sentence-1-english">Although this is a used car, it is virtually new.</div>	grammar::w5 grammar::w5d3 jlpt::n2 type::grammar
<div class="front-main">〜(も)同然だ</div><div class="front-example-sentence-1">彼の財産はないも同然だ。</div>	<div class="back-main-reading">(も)どうぜんだ</div><div class="back-main-english-explanation">virtually the same as</div><div class="back-example-sentence-1-reading">かれのざいさんはないもどうぜんだ。</div><div class="back-example-sentence-1-english">He virtually has no assets.</div>	grammar::w5 grammar::w5d3 jlpt::n2 type::grammar
<div class="front-main">〜だけましだ</div><div class="front-example-sentence-1">給料が減ったけれど、首にならないだけましだ。</div>	<div class="back-main-reading">だけましだ</div><div class="back-main-english-explanation">better than nothing/at least</div><div class="back-example-sentence-1-reading">きゅうりょうがへったけれど、くびにならないだけましだ。</div><div class="back-example-sentence-1-english">My salary decreased, but at least I didn't get fired.</div>	grammar::w5 grammar::w5d3 jlpt::n2 type::grammar
<div class="front-main">〜だけましだ</div><div class="front-example-sentence-1">狭くて高いけれど、便利なだけましだ。</div>	<div class="back-main-reading">だけましだ</div><div class="back-main-english-explanation">better than nothing/at least</div><div class="back-example-sentence-1-reading">せまくてたかいけれど、べんりなだけましだ。</div><div class="back-example-sentence-1-english">It's small and expensive, but at least it's convenient.</div>	grammar::w5 grammar::w5d3 jlpt::n2 type::grammar
<div class="front-main">〜だけあって／〜だけに／〜だけのことはある</div><div class="front-example-sentence-1">一流ホテルだけあって快適だった。</div>	<div class="back-main-reading">だけあって／だけに／だけのことはある</div><div class="back-main-english-explanation">precisely because/just as expected</div><div class="back-example-sentence-1-reading">いちりゅうホテルだけあってかいてきだった。</div><div class="back-example-sentence-1-english">As expected of a first-rate hotel, it was comfortable.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜だけあって／〜だけに／〜だけのことはある</div><div class="front-example-sentence-1">このバッグは安いだけにすぐに壊れてしまった。</div>	<div class="back-main-reading">だけあって／だけに／だけのことはある</div><div class="back-main-english-explanation">precisely because/just as expected</div><div class="back-example-sentence-1-reading">このバッグはやすいだけにすぐにこわれてしまった。</div><div class="back-example-sentence-1-english">Just as you'd expect from a cheap bag, it broke immediately.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜だけあって／〜だけに／〜だけのことはある</div><div class="front-example-sentence-1">このいすは丈夫だ。高かっただけのことはある。</div>	<div class="back-main-reading">だけあって／だけに／だけのことはある</div><div class="back-main-english-explanation">precisely because/just as expected</div><div class="back-example-sentence-1-reading">このいすはじょうぶだ。たかかっただけのことはある。</div><div class="back-example-sentence-1-english">This chair is sturdy. It was a worthwhile investment even though it was expensive.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜ばかりか／〜ばかりでなく</div><div class="front-example-sentence-1">あの人は学校の成績がいいばかりかスポーツもできる。</div>	<div class="back-main-reading">ばかりか／ばかりでなく</div><div class="back-main-english-explanation">not only... but also...</div><div class="back-example-sentence-1-reading">あのひとはがっこうのせいせきがいいばかりかスポーツもできる。</div><div class="back-example-sentence-1-english">He is not only good at his school work, but also sports.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜ばかりか／〜ばかりでなく</div><div class="front-example-sentence-1">このあたりは、空気ばかりでなく水も汚染されている。</div>	<div class="back-main-reading">ばかりか／ばかりでなく</div><div class="back-main-english-explanation">not only... but also...</div><div class="back-example-sentence-1-reading">このあたりは、くうきばかりでなくみずもおせんされている。</div><div class="back-example-sentence-1-english">In this area, not only is the air polluted, but so is the water.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜ばかりに</div><div class="front-example-sentence-1">あの飛行機に乗ったばかりに、彼は死んだ。</div>	<div class="back-main-reading">ばかりに</div><div class="back-main-english-explanation">just because of... (negative result)</div><div class="back-example-sentence-1-reading">あのひこうきにのったばかりに、かれはしんだ。</div><div class="back-example-sentence-1-english">Just because he took that plane, he died.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜ばかりに</div><div class="front-example-sentence-1">英語の先生が嫌いなばかりに、英語も嫌いになってしまった。</div>	<div class="back-main-reading">ばかりに</div><div class="back-main-english-explanation">just because of... (negative result)</div><div class="back-example-sentence-1-reading">えいごのせんせいがきらいなばかりに、えいごもきらいになってしまった。</div><div class="back-example-sentence-1-english">Because I disliked the English teacher, I grew to dislike English.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜のみならず</div><div class="front-example-sentence-1">その映画は日本のみならず、外国でもよく知られている。</div>	<div class="back-main-reading">のみならず</div><div class="back-main-english-explanation">not only... but also... (formal)</div><div class="back-example-sentence-1-reading">そのえいがはにほんのみならず、がいこくでもよくしられている。</div><div class="back-example-sentence-1-english">The film is well known not only in Japan but also overseas.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜のみならず</div><div class="front-example-sentence-1">料理は味が良いのみならず、見た目も美しい。</div>	<div class="back-main-reading">のみならず</div><div class="back-main-english-explanation">not only... but also... (formal)</div><div class="back-example-sentence-1-reading">りょうりはあじがよいのみならず、みためもうつくしい。</div><div class="back-example-sentence-1-english">The food is not only delicious, but also looks beautiful.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜のみならず</div><div class="front-example-sentence-1">子どものみか大人もこのゲームにはまっている。</div>	<div class="back-main-reading">のみならず</div><div class="back-main-english-explanation">not only... but also... (formal)</div><div class="back-example-sentence-1-reading">こどものみかおとなもこのゲームにはまっている。</div><div class="back-example-sentence-1-english">Not only children but also adults are into this TV game.</div>	grammar::w5 grammar::w5d4 jlpt::n2 type::grammar
<div class="front-main">〜ではないか／〜じゃないか</div><div class="front-example-sentence-1">今日はお祝いだ。みんなで飲もうではないか。</div>	<div class="back-main-reading">ではないか／じゃないか</div><div class="back-main-english-explanation">let's/why don't we (strong invitation/will)</div><div class="back-example-sentence-1-reading">きょうはおいわいだ。みんなでのもうではないか。</div><div class="back-example-sentence-1-english">It's a celebration today. Let's all drink together!</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜ではないか／〜じゃないか</div><div class="front-example-sentence-1">誰もやらないなら、ぼくがやってみようじゃないか。</div>	<div class="back-main-reading">ではないか／じゃないか</div><div class="back-main-english-explanation">let's/why don't we (strong invitation/will)</div><div class="back-example-sentence-1-reading">だれもやらないなら、ぼくがやってみようじゃないか。</div><div class="back-example-sentence-1-english">If no one else will do it, I'll try it!</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜ようがない</div><div class="front-example-sentence-1">何と言ったらいいのか、言いようがない。</div>	<div class="back-main-reading">ようがない</div><div class="back-main-english-explanation">no way to do (no method or means)</div><div class="back-example-sentence-1-reading">なんといったらいいのか、いいようがない。</div><div class="back-example-sentence-1-english">I don't know how to express it (no words for it).</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜ようがない</div><div class="front-example-sentence-1">この作文は日本語がめちゃくちゃで直しようがない。</div>	<div class="back-main-reading">ようがない</div><div class="back-main-english-explanation">no way to do (no method or means)</div><div class="back-example-sentence-1-reading">このさくぶんはにほんごがめちゃくちゃでなおしようがない。</div><div class="back-example-sentence-1-english">This essay's Japanese is such a mess, there is no way to fix it.</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜かのようだ</div><div class="front-example-sentence-1">まるで空が泣いているかのようだ。</div>	<div class="back-main-reading">かのようだ</div><div class="back-main-english-explanation">as if</div><div class="back-example-sentence-1-reading">まるでそらがないているかのようだ。</div><div class="back-example-sentence-1-english">It is as if the sky is crying.</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜かのようだ</div><div class="front-example-sentence-1">怖いものでも見たかのように、彼女は震えていた。</div>	<div class="back-main-reading">かのようだ</div><div class="back-main-english-explanation">as if</div><div class="back-example-sentence-1-reading">こわいものでもみたかのように、かのじょはふるえていた。</div><div class="back-example-sentence-1-english">She was shivering as if she had seen something frightening.</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜そうにない／〜そうもない</div><div class="front-example-sentence-1">最近仕事がすごく忙しくて、同窓会に行けそうにないよ。</div>	<div class="back-main-reading">そうにない／そうもない</div><div class="back-main-english-explanation">not likely to (little to no possibility)</div><div class="back-example-sentence-1-reading">さいきんしごとがすごくいそがしくて、どうそうかいにいけそうにないよ。</div><div class="back-example-sentence-1-english">I'm so busy at work, I don't think I can go to the reunion.</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜そうにない／〜そうもない</div><div class="front-example-sentence-1">できそうもないことを、できると言ってしまって後悔している。</div>	<div class="back-main-reading">そうにない／そうもない</div><div class="back-main-english-explanation">not likely to (little to no possibility)</div><div class="back-example-sentence-1-reading">できそうもないことを、できるといってしまってこうかいしている。</div><div class="back-example-sentence-1-english">I regret saying I could do something that I probably couldn't.</div>	grammar::w5 grammar::w5d5 jlpt::n2 type::grammar
<div class="front-main">〜に際して</div><div class="front-example-sentence-1">お申し込みに際しては、写真が必要となります。</div>	<div class="back-main-reading">にさいして</div><div class="back-main-english-explanation">upon/when (formal)</div><div class="back-example-sentence-1-reading">おもうしこみにさいしては、しゃしんがひつようとなります。</div><div class="back-example-sentence-1-english">A photograph is required when applying.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">〜に際して</div><div class="front-example-sentence-1">A氏は日本を訪問するに際し、喜びを語った。</div>	<div class="back-main-reading">にさいして</div><div class="back-main-english-explanation">upon/when (formal)</div><div class="back-example-sentence-1-reading">エーしはにほんをほうもんするにさいし、よろこびをかたった。</div><div class="back-example-sentence-1-english">Mr. A expressed his joy upon visiting Japan.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">〜に基づいて</div><div class="front-example-sentence-1">この工事は市の計画に基づいて進められます。</div>	<div class="back-main-reading">にもとづいて</div><div class="back-main-english-explanation">based on (a rule, plan, or experience)</div><div class="back-example-sentence-1-reading">このこうじはしのけいかくにもとづいてすすめられます。</div><div class="back-example-sentence-1-english">This construction is proceeding based on the city's plan.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">〜に基づいて</div><div class="front-example-sentence-1">長年の経験に基づき新入社員を教育する。</div>	<div class="back-main-reading">にもとづいて</div><div class="back-main-english-explanation">based on (a rule, plan, or experience)</div><div class="back-example-sentence-1-reading">ながねんのけいけんにもとづきしんにゅうしゃいんをきょういくする。</div><div class="back-example-sentence-1-english">I train new employees based on my many years of experience.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">〜に応じて</div><div class="front-example-sentence-1">ソフトは、必要に応じてダウンロードしてください。</div>	<div class="back-main-reading">におうじて</div><div class="back-main-english-explanation">in response to/depending on</div><div class="back-example-sentence-1-reading">ソフトは、ひつようにおうじてダウンロードしてください。</div><div class="back-example-sentence-1-english">Please download the software as necessary.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">〜に応じて</div><div class="front-example-sentence-1">テスト結果に基づき、能力に応じたクラスに分けられます。</div>	<div class="back-main-reading">におうじて</div><div class="back-main-english-explanation">in response to/depending on</div><div class="back-example-sentence-1-reading">テストけっかにもとづき、のうりょくにおうじたクラスにわけられます。</div><div class="back-example-sentence-1-english">Based on your test results, you will be assigned to a class that matches your ability.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">〜の下で</div><div class="front-example-sentence-1">子どもたちが青空の下で元気に遊んでいる。</div>	<div class="back-main-reading">のもとで</div><div class="back-main-english-explanation">under (influence or guidance of)</div><div class="back-example-sentence-1-reading">こどもたちがあおぞらのもとでげんきにあそんでいる。</div><div class="back-example-sentence-1-english">Children are playing cheerfully under the blue sky.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">〜の下で</div><div class="front-example-sentence-1">田中先生のご指導の下、研究論文を書いています。</div>	<div class="back-main-reading">のもとで</div><div class="back-main-english-explanation">under (influence or guidance of)</div><div class="back-example-sentence-1-reading">たなかせんせいのごしどうのもと、けんきゅうろんぶんをかいています。</div><div class="back-example-sentence-1-english">I am writing my research paper under the guidance of Mr. Tanaka.</div>	grammar::w5 grammar::w5d6 jlpt::n2 type::grammar
<div class="front-main">お呼びです</div><div class="front-example-sentence-1">社長がお呼びです。</div><div class="front-example-sentence-2">社長が呼んでるよ。</div>	<div class="back-main-reading">およびです</div><div class="back-main-english-explanation">keigo for 呼んでいる (someone is calling for you, respectful)</div><div class="back-example-sentence-1-reading">しゃちょうがおよびです。</div><div class="back-example-sentence-1-english">The president is calling for you.</div><div class="back-example-sentence-2-reading">しゃちょうがよんでるよ。</div><div class="back-example-sentence-2-english">The president is calling for you.</div>	grammar::w5 grammar::w5dExtra jlpt::n2 type::keigo
<div class="front-main">ご研究です／ご研究なさっています</div><div class="front-example-sentence-1">先生は生物学をご研究なさっています。</div><div class="front-example-sentence-2">先生は生物学を研究しているよ。</div>	<div class="back-main-reading">ごけんきゅうです／ごけんきゅうなさっています</div><div class="back-main-english-explanation">keigo for 研究している (someone is researching, respectful)</div><div class="back-example-sentence-1-reading">せんせいはせいぶつがくをごけんきゅうなさっています。</div><div class="back-example-sentence-1-english">The professor is researching biology.</div><div class="back-example-sentence-2-reading">せんせいはせいぶつがくをけんきゅうしているよ。</div><div class="back-example-sentence-2-english">The professor is researching biology.</div>	grammar::w5 grammar::w5dExtra jlpt::n2 type::keigo
