#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 7 (Sou Matome N2, Days 1-6) — Kanji, Vocabulary, Grammar
程度	ていど — Degree/amount <br><i>(kanji: 程)</i>	kanji::w7 kanji::w7d1
日程	にってい — Schedule <br><i>(kanji: 程)</i>	kanji::w7 kanji::w7d1
制度	せいど — System <br><i>(kanji: 制)</i>	kanji::w7 kanji::w7d1
制限	せいげん — Restriction/limitation <br><i>(kanji: 制)</i>	kanji::w7 kanji::w7d1
制作	せいさく — Work/production <br><i>(kanji: 制)</i>	kanji::w7 kanji::w7d1
体制	たいせい — System/structure <br><i>(kanji: 制)</i>	kanji::w7 kanji::w7d1
講座	こうざ — Class/course <br><i>(kanji: 講)</i>	kanji::w7 kanji::w7d1
講義	こうぎ — Lecture <br><i>(kanji: 講)</i>	kanji::w7 kanji::w7d1
講演	こうえん — Lecture <br><i>(kanji: 講)</i>	kanji::w7 kanji::w7d1
講師	こうし — Lecturer <br><i>(kanji: 講)</i>	kanji::w7 kanji::w7d1
初級	しょきゅう — Beginning level <br><i>(kanji: 級)</i>	kanji::w7 kanji::w7d1
中級	ちゅうきゅう — Intermediate level <br><i>(kanji: 級)</i>	kanji::w7 kanji::w7d1
上級	じょうきゅう — Advanced level <br><i>(kanji: 級)</i>	kanji::w7 kanji::w7d1
高級	こうきゅう — High class/grade <br><i>(kanji: 級)</i>	kanji::w7 kanji::w7d1
基本	きほん — Foundation/basics <br><i>(kanji: 基)</i>	kanji::w7 kanji::w7d1
基礎	きそ — Foundation/groundwork <br><i>(kanji: 基)</i>	kanji::w7 kanji::w7d1
基準	きじゅん — Standard/criterion <br><i>(kanji: 基)</i>	kanji::w7 kanji::w7d1
基地	きち — Base <br><i>(kanji: 基)</i>	kanji::w7 kanji::w7d1
指導	しどう — Leadership/guidance <br><i>(kanji: 導)</i>	kanji::w7 kanji::w7d1
導入	どうにゅう — Introduction <br><i>(kanji: 導)</i>	kanji::w7 kanji::w7d1
導く	みちびく — Lead <br><i>(kanji: 導)</i>	kanji::w7 kanji::w7d1
校庭	こうてい — School playground <br><i>(kanji: 庭)</i>	kanji::w7 kanji::w7d2
家庭	かてい — Home/family <br><i>(kanji: 庭)</i>	kanji::w7 kanji::w7d2
庭	にわ — Garden <br><i>(kanji: 庭)</i>	kanji::w7 kanji::w7d2
教育	きょういく — Education <br><i>(kanji: 育)</i>	kanji::w7 kanji::w7d2
体育	たいいく — Physical education <br><i>(kanji: 育)</i>	kanji::w7 kanji::w7d2
育児	いくじ — Childcare <br><i>(kanji: 育)</i>	kanji::w7 kanji::w7d2
育つ	そだつ — Grow <br><i>(kanji: 育)</i>	kanji::w7 kanji::w7d2
育てる	そだてる — Raise/bring up <br><i>(kanji: 育)</i>	kanji::w7 kanji::w7d2
猫	ねこ — Cat <br><i>(kanji: 猫)</i>	kanji::w7 kanji::w7d2
探検	たんけん — Exploration <br><i>(kanji: 探)</i>	kanji::w7 kanji::w7d2
探す	さがす — Search/look for <br><i>(kanji: 探)</i>	kanji::w7 kanji::w7d2
探る	さぐる — Prove into/search <br><i>(kanji: 探)</i>	kanji::w7 kanji::w7d2
灰	はい — Ash <br><i>(kanji: 灰)</i>	kanji::w7 kanji::w7d2
灰色	はいいろ — Gray <br><i>(kanji: 灰)</i>	kanji::w7 kanji::w7d2
灰皿	はいざら — Ashtray <br><i>(kanji: 灰)</i>	kanji::w7 kanji::w7d2
車輪	しゃりん — Wheel <br><i>(kanji: 輪)</i>	kanji::w7 kanji::w7d2
指輪	ゆびわ — Ring <br><i>(kanji: 輪)</i>	kanji::w7 kanji::w7d2
首輪	くびわ — Collar <br><i>(kanji: 輪)</i>	kanji::w7 kanji::w7d2
今晩	こんばん — Tonight <br><i>(kanji: 晩)</i>	kanji::w7 kanji::w7d2
毎晩	まいばん — Every night <br><i>(kanji: 晩)</i>	kanji::w7 kanji::w7d2
晩御飯	ばんごはん — Dinner <br><i>(kanji: 晩)</i>	kanji::w7 kanji::w7d2
劇	げき — Drama/play <br><i>(kanji: 劇)</i>	kanji::w7 kanji::w7d2
劇団	げきだん — Theatrical company <br><i>(kanji: 劇)</i>	kanji::w7 kanji::w7d2
劇場	げきじょう — Theater <br><i>(kanji: 劇)</i>	kanji::w7 kanji::w7d2
演劇	えんげき — Theatrical play <br><i>(kanji: 劇)</i>	kanji::w7 kanji::w7d2
公園	こうえん — Park <br><i>(kanji: 公)</i>	kanji::w7 kanji::w7d2
公演	こうえん — Public performance <br><i>(kanji: 公)</i>	kanji::w7 kanji::w7d2
公共	こうきょう — Public/communal <br><i>(kanji: 公)</i>	kanji::w7 kanji::w7d2
公務員	こうむいん — Civil servant <br><i>(kanji: 公)</i>	kanji::w7 kanji::w7d2
日本舞踊	にほんぶよう — Traditional Japanese dance <br><i>(kanji: 踊)</i>	kanji::w7 kanji::w7d2
踊る	おどる — Dance <br><i>(kanji: 踊)</i>	kanji::w7 kanji::w7d2
踊り	おどり — A dance <br><i>(kanji: 踊)</i>	kanji::w7 kanji::w7d2
種類	しゅるい — Type/kind <br><i>(kanji: 種)</i>	kanji::w7 kanji::w7d2
雑種	ざっしゅ — Hybrid <br><i>(kanji: 種)</i>	kanji::w7 kanji::w7d2
人種	じんしゅ — Race <br><i>(kanji: 種)</i>	kanji::w7 kanji::w7d2
種	たね — Seed <br><i>(kanji: 種)</i>	kanji::w7 kanji::w7d2
匹敵する	ひってきする — Compare with/rival <br><i>(kanji: 匹)</i>	kanji::w7 kanji::w7d2
〜匹	〜ひき — Counter for small animals <br><i>(kanji: 匹)</i>	kanji::w7 kanji::w7d2
渡米	とべい — Going to America <br><i>(kanji: 渡)</i>	kanji::w7 kanji::w7d2
渡る	わたる — Cross over <br><i>(kanji: 渡)</i>	kanji::w7 kanji::w7d2
渡す	わたす — Hand over <br><i>(kanji: 渡)</i>	kanji::w7 kanji::w7d2
乗馬	じょうば — Horse riding <br><i>(kanji: 馬)</i>	kanji::w7 kanji::w7d2
馬	うま — Horse <br><i>(kanji: 馬)</i>	kanji::w7 kanji::w7d2
貝	かい — Shell/shellfish <br><i>(kanji: 貝)</i>	kanji::w7 kanji::w7d3
貝がら	かいがら — Shell <br><i>(kanji: 貝)</i>	kanji::w7 kanji::w7d3
〜酒	〜しゅ — Liquor <br><i>(kanji: 酒)</i>	kanji::w7 kanji::w7d3
酒	さけ — Alcohol <br><i>(kanji: 酒)</i>	kanji::w7 kanji::w7d3
酒屋	さかや — Liquor store <br><i>(kanji: 酒)</i>	kanji::w7 kanji::w7d3
居酒屋	いざかや — Japanese pub <br><i>(kanji: 酒)</i>	kanji::w7 kanji::w7d3
蒸発	じょうはつ — Evaporation <br><i>(kanji: 蒸)</i>	kanji::w7 kanji::w7d3
水蒸気	すいじょうき — Water vapor <br><i>(kanji: 蒸)</i>	kanji::w7 kanji::w7d3
蒸す	むす — Steam <br><i>(kanji: 蒸)</i>	kanji::w7 kanji::w7d3
蒸し暑い	むしあつい — Humid/sultry <br><i>(kanji: 蒸)</i>	kanji::w7 kanji::w7d3
干す	ほす — Hang/dry <br><i>(kanji: 干)</i>	kanji::w7 kanji::w7d3
干物	ひもの — Dried food <br><i>(kanji: 干)</i>	kanji::w7 kanji::w7d3
竹	たけ — Bamboo <br><i>(kanji: 竹)</i>	kanji::w7 kanji::w7d3
竹の子	たけのこ — Bamboo shoot <br><i>(kanji: 竹)</i>	kanji::w7 kanji::w7d3
卵黄	らんおう — Yolk <br><i>(kanji: 卵)</i>	kanji::w7 kanji::w7d3
卵	たまご — Egg <br><i>(kanji: 卵)</i>	kanji::w7 kanji::w7d3
大根	だいこん — White radish <br><i>(kanji: 根)</i>	kanji::w7 kanji::w7d3
根	ね — Root <br><i>(kanji: 根)</i>	kanji::w7 kanji::w7d3
屋根	やね — Roof <br><i>(kanji: 根)</i>	kanji::w7 kanji::w7d3
材料	ざいりょう — Ingredients/materials <br><i>(kanji: 材)</i>	kanji::w7 kanji::w7d3
材質	ざいしつ — Material properties <br><i>(kanji: 材)</i>	kanji::w7 kanji::w7d3
原材料	げんざいりょう — Raw materials <br><i>(kanji: 材)</i>	kanji::w7 kanji::w7d3
教材	きょうざい — Teaching materials <br><i>(kanji: 材)</i>	kanji::w7 kanji::w7d3
植物	しょくぶつ — Plant <br><i>(kanji: 植)</i>	kanji::w7 kanji::w7d3
植木	うえき — Potted plants <br><i>(kanji: 植)</i>	kanji::w7 kanji::w7d3
植える	うえる — Plant/grow <br><i>(kanji: 植)</i>	kanji::w7 kanji::w7d3
田植え	たうえ — Rice planting <br><i>(kanji: 植)</i>	kanji::w7 kanji::w7d3
砂糖	さとう — Sugar <br><i>(kanji: 砂)</i>	kanji::w7 kanji::w7d3
砂漠	さばく — Desert <br><i>(kanji: 砂)</i>	kanji::w7 kanji::w7d3
砂	すな — Sand <br><i>(kanji: 砂)</i>	kanji::w7 kanji::w7d3
牛乳	ぎゅうにゅう — Milk <br><i>(kanji: 乳)</i>	kanji::w7 kanji::w7d3
乳児	にゅうじ — Baby <br><i>(kanji: 乳)</i>	kanji::w7 kanji::w7d3
乳製品	にゅうせいひん — Dairy products <br><i>(kanji: 乳)</i>	kanji::w7 kanji::w7d3
乳	ちち — Milk/breasts <br><i>(kanji: 乳)</i>	kanji::w7 kanji::w7d3
含む	ふくむ — Be included <br><i>(kanji: 含)</i>	kanji::w7 kanji::w7d3
含める	ふくめる — Include <br><i>(kanji: 含)</i>	kanji::w7 kanji::w7d3
炭水化物	たんすいかぶつ — Carbohydrate <br><i>(kanji: 炭)</i>	kanji::w7 kanji::w7d3
石炭	せきたん — Coal <br><i>(kanji: 炭)</i>	kanji::w7 kanji::w7d3
炭	すみ — Charcoal <br><i>(kanji: 炭)</i>	kanji::w7 kanji::w7d3
脂肪	しぼう — Fat/grease <br><i>(kanji: 脂)</i>	kanji::w7 kanji::w7d3
脂質	ししつ — Lipids/fats <br><i>(kanji: 脂)</i>	kanji::w7 kanji::w7d3
油脂	ゆし — Fats and oils <br><i>(kanji: 脂)</i>	kanji::w7 kanji::w7d3
脂	あぶら — Fat/lard <br><i>(kanji: 脂)</i>	kanji::w7 kanji::w7d3
封筒	ふうとう — Envelope <br><i>(kanji: 筒)</i>	kanji::w7 kanji::w7d4
水筒	すいとう — Canteen/water bottle <br><i>(kanji: 筒)</i>	kanji::w7 kanji::w7d4
筒	つつ — Pipe/tube <br><i>(kanji: 筒)</i>	kanji::w7 kanji::w7d4
卒業	そつぎょう — Graduation <br><i>(kanji: 卒)</i>	kanji::w7 kanji::w7d4
卒業証明書	そつぎょうしょうめいしょ — Diploma <br><i>(kanji: 卒)</i>	kanji::w7 kanji::w7d4
業績	ぎょうせき — Achievement/business results <br><i>(kanji: 績・業)</i>	kanji::w7 kanji::w7d4
成績	せいせき — Results/record <br><i>(kanji: 績)</i>	kanji::w7 kanji::w7d4
実績	じっせき — Actual results/achievement <br><i>(kanji: 績)</i>	kanji::w7 kanji::w7d4
論文	ろんぶん — Thesis/treatise <br><i>(kanji: 論)</i>	kanji::w7 kanji::w7d4
結論	けつろん — Conclusion <br><i>(kanji: 論)</i>	kanji::w7 kanji::w7d4
議論	ぎろん — Argument/discussion <br><i>(kanji: 論)</i>	kanji::w7 kanji::w7d4
論じる	ろんじる — Argue/discuss <br><i>(kanji: 論)</i>	kanji::w7 kanji::w7d4
志望	しぼう — Wish/desire <br><i>(kanji: 志)</i>	kanji::w7 kanji::w7d4
意志	いし — Will/volition <br><i>(kanji: 志)</i>	kanji::w7 kanji::w7d4
記述	きじゅつ — Description <br><i>(kanji: 述)</i>	kanji::w7 kanji::w7d4
前述	ぜんじゅつ — Aforementioned <br><i>(kanji: 述)</i>	kanji::w7 kanji::w7d4
口述	こうじゅつ — Verbal statement <br><i>(kanji: 述)</i>	kanji::w7 kanji::w7d4
述べる	のべる — State/mention <br><i>(kanji: 述)</i>	kanji::w7 kanji::w7d4
結構	けっこう — Splendid/nice <br><i>(kanji: 構)</i>	kanji::w7 kanji::w7d4
構成	こうせい — Composition <br><i>(kanji: 構)</i>	kanji::w7 kanji::w7d4
構内	こうない — Campus/grounds <br><i>(kanji: 構)</i>	kanji::w7 kanji::w7d4
構う	かまう — Mind/care about <br><i>(kanji: 構)</i>	kanji::w7 kanji::w7d4
遅刻	ちこく — Tardiness <br><i>(kanji: 遅)</i>	kanji::w7 kanji::w7d4
遅い	おそい — Slow/late <br><i>(kanji: 遅)</i>	kanji::w7 kanji::w7d4
遅れる	おくれる — Be late <br><i>(kanji: 遅)</i>	kanji::w7 kanji::w7d4
仮名	かな — Japanese syllabary <br><i>(kanji: 仮)</i>	kanji::w7 kanji::w7d4
振り仮名	ふりがな — Kana over kanji <br><i>(kanji: 仮)</i>	kanji::w7 kanji::w7d4
仮定	かてい — Assumption <br><i>(kanji: 仮)</i>	kanji::w7 kanji::w7d4
仮	かり — Temporary <br><i>(kanji: 仮)</i>	kanji::w7 kanji::w7d4
机	つくえ — Desk <br><i>(kanji: 机)</i>	kanji::w7 kanji::w7d4
〜冊	〜さつ — Counter for books <br><i>(kanji: 冊)</i>	kanji::w7 kanji::w7d4
冊子	さっし — Booklet/pamphlet <br><i>(kanji: 冊)</i>	kanji::w7 kanji::w7d4
採点	さいてん — Grading/marking <br><i>(kanji: 採)</i>	kanji::w7 kanji::w7d4
採用	さいよう — Adoption/employment <br><i>(kanji: 採)</i>	kanji::w7 kanji::w7d4
採集	さいしゅう — Collecting/gathering <br><i>(kanji: 採)</i>	kanji::w7 kanji::w7d4
採る	とる — Adopt a measure <br><i>(kanji: 採)</i>	kanji::w7 kanji::w7d4
濃度	のうど — Concentration/density <br><i>(kanji: 濃)</i>	kanji::w7 kanji::w7d4
濃い	こい — Concentrated/dark color <br><i>(kanji: 濃)</i>	kanji::w7 kanji::w7d4
鉛筆	えんぴつ — Pencil <br><i>(kanji: 筆)</i>	kanji::w7 kanji::w7d4
筆記	ひっき — Taking notes <br><i>(kanji: 筆)</i>	kanji::w7 kanji::w7d4
筆者	ひっしゃ — Writer/author <br><i>(kanji: 筆)</i>	kanji::w7 kanji::w7d4
筆	ふで — Writing brush <br><i>(kanji: 筆)</i>	kanji::w7 kanji::w7d4
航空	こうくう — Aviation/flying <br><i>(kanji: 航)</i>	kanji::w7 kanji::w7d5
欠航	けっこう — Suspension of service <br><i>(kanji: 航)</i>	kanji::w7 kanji::w7d5
運航	うんこう — Operation of ships/aircraft <br><i>(kanji: 航)</i>	kanji::w7 kanji::w7d5
陸	りく — Land/shore <br><i>(kanji: 陸)</i>	kanji::w7 kanji::w7d5
着陸	ちゃくりく — Landing/touchdown <br><i>(kanji: 陸)</i>	kanji::w7 kanji::w7d5
大陸	たいりく — Continent <br><i>(kanji: 陸)</i>	kanji::w7 kanji::w7d5
陸上	りくじょう — On the land <br><i>(kanji: 陸)</i>	kanji::w7 kanji::w7d5
損	そん — Loss/disadvantage <br><i>(kanji: 損)</i>	kanji::w7 kanji::w7d5
損傷	そんしょう — Damage/injury <br><i>(kanji: 損)</i>	kanji::w7 kanji::w7d5
損害	そんがい — Damage/loss <br><i>(kanji: 損)</i>	kanji::w7 kanji::w7d5
損得	そんとく — Loss and gain <br><i>(kanji: 損)</i>	kanji::w7 kanji::w7d5
気候	きこう — Climate <br><i>(kanji: 候)</i>	kanji::w7 kanji::w7d5
天候	てんこう — Weather <br><i>(kanji: 候)</i>	kanji::w7 kanji::w7d5
風船	ふうせん — Balloon <br><i>(kanji: 船)</i>	kanji::w7 kanji::w7d5
造船	ぞうせん — Shipbuilding <br><i>(kanji: 船)</i>	kanji::w7 kanji::w7d5
船	ふね — Boat/ship <br><i>(kanji: 船)</i>	kanji::w7 kanji::w7d5
船便	ふなびん — Surface/sea mail <br><i>(kanji: 船)</i>	kanji::w7 kanji::w7d5
丸	まる — Circle <br><i>(kanji: 丸)</i>	kanji::w7 kanji::w7d5
丸い	まるい — Round <br><i>(kanji: 丸)</i>	kanji::w7 kanji::w7d5
〜丸	〜まる — Ship name suffix <br><i>(kanji: 丸)</i>	kanji::w7 kanji::w7d5
混雑	こんざつ — Confusion/congestion <br><i>(kanji: 混)</i>	kanji::w7 kanji::w7d5
かき混ぜる	かきまぜる — Stir <br><i>(kanji: 混)</i>	kanji::w7 kanji::w7d5
混じる/混ざる	まじる/まざる — Be mixed <br><i>(kanji: 混)</i>	kanji::w7 kanji::w7d5
予想	よそう — Anticipation/forecast <br><i>(kanji: 想)</i>	kanji::w7 kanji::w7d5
想像	そうぞう — Imagination/guess <br><i>(kanji: 想)</i>	kanji::w7 kanji::w7d5
感想	かんそう — Impressions/thoughts <br><i>(kanji: 想)</i>	kanji::w7 kanji::w7d5
理想	りそう — Ideal <br><i>(kanji: 想)</i>	kanji::w7 kanji::w7d5
事故	じこ — Accident <br><i>(kanji: 故)</i>	kanji::w7 kanji::w7d5
故障	こしょう — Breakdown/failure <br><i>(kanji: 故)</i>	kanji::w7 kanji::w7d5
故郷	こきょう — Hometown/birthplace <br><i>(kanji: 故)</i>	kanji::w7 kanji::w7d5
混乱	こんらん — Disorder/confusion <br><i>(kanji: 乱)</i>	kanji::w7 kanji::w7d5
乱暴(な)	らんぼうな — Rude/violent <br><i>(kanji: 乱)</i>	kanji::w7 kanji::w7d5
乱れる	みだれる — Fall into disorder <br><i>(kanji: 乱)</i>	kanji::w7 kanji::w7d5
運河	うんが — Canal/waterway <br><i>(kanji: 河)</i>	kanji::w7 kanji::w7d5
河川	かせん — Rivers <br><i>(kanji: 河)</i>	kanji::w7 kanji::w7d5
河	かわ — River/stream <br><i>(kanji: 河)</i>	kanji::w7 kanji::w7d5
輸出	ゆしゅつ — Exportation <br><i>(kanji: 輸)</i>	kanji::w7 kanji::w7d5
輸入	ゆにゅう — Importation <br><i>(kanji: 輸)</i>	kanji::w7 kanji::w7d5
輸血	ゆけつ — Blood transfusion <br><i>(kanji: 輸)</i>	kanji::w7 kanji::w7d5
輸送	ゆそう — Transportation <br><i>(kanji: 輸)</i>	kanji::w7 kanji::w7d5
率	りつ — Rate/ratio <br><i>(kanji: 率)</i>	kanji::w7 kanji::w7d6
確率	かくりつ — Probability <br><i>(kanji: 率)</i>	kanji::w7 kanji::w7d6
利率	りりつ — Interest rate <br><i>(kanji: 率)</i>	kanji::w7 kanji::w7d6
率直	そっちょく — Frankness/candor <br><i>(kanji: 率)</i>	kanji::w7 kanji::w7d6
能率	のうりつ — Efficiency <br><i>(kanji: 率)</i>	kanji::w7 kanji::w7d6
宇宙	うちゅう — Universe/outer space <br><i>(kanji: 宇)</i>	kanji::w7 kanji::w7d6
宇都宮	うつのみや — Utsunomiya city <br><i>(kanji: 宇)</i>	kanji::w7 kanji::w7d6
〜戸	〜こ — Counter for houses <br><i>(kanji: 戸)</i>	kanji::w7 kanji::w7d6
一戸建て	いっこだて — Detached house <br><i>(kanji: 戸)</i>	kanji::w7 kanji::w7d6
戸	と — Door <br><i>(kanji: 戸)</i>	kanji::w7 kanji::w7d6
雨戸	あまど — Sliding storm door <br><i>(kanji: 戸)</i>	kanji::w7 kanji::w7d6
水戸	みと — Mito city <br><i>(kanji: 戸)</i>	kanji::w7 kanji::w7d6
晴天	せいてん — Fine weather <br><i>(kanji: 晴)</i>	kanji::w7 kanji::w7d6
快晴	かいせい — Good weather <br><i>(kanji: 晴)</i>	kanji::w7 kanji::w7d6
晴れる	はれる — Be sunny <br><i>(kanji: 晴)</i>	kanji::w7 kanji::w7d6
素晴らしい	すばらしい — Wonderful/magnificent <br><i>(kanji: 晴)</i>	kanji::w7 kanji::w7d6
曇り	くもり — Cloudy weather <br><i>(kanji: 曇)</i>	kanji::w7 kanji::w7d6
曇る	くもる — Become cloudy <br><i>(kanji: 曇)</i>	kanji::w7 kanji::w7d6
積雪	せきせつ — Snow accumulation <br><i>(kanji: 雪)</i>	kanji::w7 kanji::w7d6
吹雪	ふぶき — Snowstorm <br><i>(kanji: 雪)</i>	kanji::w7 kanji::w7d6
雪	ゆき — Snow <br><i>(kanji: 雪)</i>	kanji::w7 kanji::w7d6
大雪	おおゆき — Heavy snow <br><i>(kanji: 雪)</i>	kanji::w7 kanji::w7d6
知恵	ちえ — Wisdom <br><i>(kanji: 恵)</i>	kanji::w7 kanji::w7d6
恩恵	おんけい — Benefits <br><i>(kanji: 恵)</i>	kanji::w7 kanji::w7d6
恵まれる	めぐまれる — Be blessed with <br><i>(kanji: 恵)</i>	kanji::w7 kanji::w7d6
太陽	たいよう — Sun <br><i>(kanji: 陽)</i>	kanji::w7 kanji::w7d6
陽気	ようき — Weather/cheerfulness <br><i>(kanji: 陽)</i>	kanji::w7 kanji::w7d6
雲	くも — Clouds <br><i>(kanji: 雲)</i>	kanji::w7 kanji::w7d6
雨雲	あまぐも — Rain clouds <br><i>(kanji: 雲)</i>	kanji::w7 kanji::w7d6
ひもが切れる (きれる)	the string breaks	vocabulary::w7 vocabulary::w7d1
ひもを切る (きる)	cut the string	vocabulary::w7 vocabulary::w7d1
電池が切れる (でんち)	the battery dies	vocabulary::w7 vocabulary::w7d1
タバコが切れる	be out of cigarettes	vocabulary::w7 vocabulary::w7d1
賞味期限が切れる (しょうみきげん)	past the best before date	vocabulary::w7 vocabulary::w7d1
しびれが切れる	legs gone to sleep / legs are numb	vocabulary::w7 vocabulary::w7d1
電源を切る (でんげん)	switch off	vocabulary::w7 vocabulary::w7d1
電源が切れる	power goes off	vocabulary::w7 vocabulary::w7d1
野菜の水気を切る (やさいのみずけ)	dry the vegetables (remove water)	vocabulary::w7 vocabulary::w7d1
スタートを切る	start off	vocabulary::w7 vocabulary::w7d1
100メートル競走で10秒を切る (きょうそうで10びょう)	run 100 meters in less than 10 seconds	vocabulary::w7 vocabulary::w7d1
ハンドルを右に切る (みぎ)	turn right (the steering wheel)	vocabulary::w7 vocabulary::w7d1
カードをよく切る	shuffle the cards	vocabulary::w7 vocabulary::w7d1
キレる（俗語）	lose one's temper / snap (e.g., キレて犯罪を犯す)	vocabulary::w7 vocabulary::w7d1
しみがつく	get a stain on	vocabulary::w7 vocabulary::w7d1
しみをつける	put a stain on	vocabulary::w7 vocabulary::w7d1
窓ガラスに水滴がつく (まどガラスにすいてき)	there is condensation on the window	vocabulary::w7 vocabulary::w7d1
利子がつく (りし)	yield interest	vocabulary::w7 vocabulary::w7d1
身につく (み)	master (a skill)	vocabulary::w7 vocabulary::w7d1
身につける	acquire (a skill)	vocabulary::w7 vocabulary::w7d1
力がつく (ちから)	gain skills / power	vocabulary::w7 vocabulary::w7d1
力をつける	build strength	vocabulary::w7 vocabulary::w7d1
差がつく (さ)	pull ahead / a gap opens up	vocabulary::w7 vocabulary::w7d1
差をつける	make a difference	vocabulary::w7 vocabulary::w7d1
見当がつく (けんとう)	guess / have an idea	vocabulary::w7 vocabulary::w7d1
見当をつける	make a guess	vocabulary::w7 vocabulary::w7d1
めどがつく	there is hope for / an end is in sight	vocabulary::w7 vocabulary::w7d1
めどをつける	set a goal / prospect	vocabulary::w7 vocabulary::w7d1
決心がつく (けっしん)	make a decision	vocabulary::w7 vocabulary::w7d1
決心する	to decide	vocabulary::w7 vocabulary::w7d1
服ににおいがつく (ふく)	clothes pick up an odor	vocabulary::w7 vocabulary::w7d1
折り目がつく (おりめ)	get a crease	vocabulary::w7 vocabulary::w7d1
折り目をつける	put a crease in	vocabulary::w7 vocabulary::w7d1
味がつく (あじ)	become flavored	vocabulary::w7 vocabulary::w7d1
味をつける	flavor	vocabulary::w7 vocabulary::w7d1
ボールが当たる (あたる)	the ball hits...	vocabulary::w7 vocabulary::w7d1
ボールを当てる (あてる)	hit with a ball	vocabulary::w7 vocabulary::w7d1
答えが当たる (こたえ)	get the right answer	vocabulary::w7 vocabulary::w7d1
答えを当てる	guess the answer	vocabulary::w7 vocabulary::w7d1
宝くじが当たる (たからくじ)	win a lottery	vocabulary::w7 vocabulary::w7d1
日が当たる (ひ)	get sun	vocabulary::w7 vocabulary::w7d1
日を当てる	expose to the sun	vocabulary::w7 vocabulary::w7d1
額に手を当てる (ひたいにて)	put your hand on your forehead	vocabulary::w7 vocabulary::w7d1
迷惑がかかる (めいわく)	be inconvenienced	vocabulary::w7 vocabulary::w7d2
迷惑をかける	cause inconvenience	vocabulary::w7 vocabulary::w7d2
太陽に雲がかかる (たいようにくも)	the sun goes behind a cloud	vocabulary::w7 vocabulary::w7d2
エンジンがかかる	the engine starts	vocabulary::w7 vocabulary::w7d2
エンジンをかける	start the engine	vocabulary::w7 vocabulary::w7d2
優勝がかかる (ゆうしょう)	the championship is at stake	vocabulary::w7 vocabulary::w7d2
壁に絵をかける (かべにえ)	hang a picture on the wall	vocabulary::w7 vocabulary::w7d2
腰をかける (こし)	take a seat	vocabulary::w7 vocabulary::w7d2
橋がかかる (はし)	a bridge is built	vocabulary::w7 vocabulary::w7d2
橋をかける	build a bridge	vocabulary::w7 vocabulary::w7d2
犬にブラシをかける (いぬ)	brush the dog	vocabulary::w7 vocabulary::w7d2
水がかかる (みず)	get wet	vocabulary::w7 vocabulary::w7d2
