#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 2 (Sou Matome N2, Days 1-7) — Kanji, Grammar, Reading, Listening (Vocabulary pending — plan/vocabulary-w2.md source file is mislabeled Week 8 kanji content, not Week 2 vocabulary)
取り消し	とりけし — Cancellation <br><i>(kanji: 取)</i>	kanji::w2 kanji::w2d2
書き取り	かきとり — Dictation <br><i>(kanji: 取)</i>	kanji::w2 kanji::w2d2
聞き取り	ききとり — Listening ability <br><i>(kanji: 取)</i>	kanji::w2 kanji::w2d2
消去	しょうきょ — Elimination <br><i>(kanji: 消)</i>	kanji::w2 kanji::w2d2
消す	けす — Extinguish/erase <br><i>(kanji: 消)</i>	kanji::w2 kanji::w2d2
消える	きえる — Be extinguished/disappear <br><i>(kanji: 消)</i>	kanji::w2 kanji::w2d2
消しゴム	けしごむ — Eraser <br><i>(kanji: 消)</i>	kanji::w2 kanji::w2d2
温度	おんど — Temperature <br><i>(kanji: 温)</i>	kanji::w2 kanji::w2d3
温室	おんしつ — Greenhouse <br><i>(kanji: 温)</i>	kanji::w2 kanji::w2d3
体温計	たいおんけい — Thermometer <br><i>(kanji: 温)</i>	kanji::w2 kanji::w2d3
温かい	あたたかい — Warm <br><i>(kanji: 温)</i>	kanji::w2 kanji::w2d3
冷静(な)	れいせいな — Calm <br><i>(kanji: 冷)</i>	kanji::w2 kanji::w2d3
冷える	ひえる — Become cold <br><i>(kanji: 冷)</i>	kanji::w2 kanji::w2d3
冷たい	つめたい — Cold <br><i>(kanji: 冷)</i>	kanji::w2 kanji::w2d3
冷やす	ひやす — Cool <br><i>(kanji: 冷)</i>	kanji::w2 kanji::w2d3
冷める	さめる — Cool down <br><i>(kanji: 冷)</i>	kanji::w2 kanji::w2d3
冷ます	さます — Cool something <br><i>(kanji: 冷)</i>	kanji::w2 kanji::w2d3
緑茶	りょくちゃ — Green tea <br><i>(kanji: 緑)</i>	kanji::w2 kanji::w2d3
緑(色)	みどりいろ — Green <br><i>(kanji: 緑)</i>	kanji::w2 kanji::w2d3
新緑	しんりょく — Fresh greenery <br><i>(kanji: 緑)</i>	kanji::w2 kanji::w2d3
紅茶	こうちゃ — Tea <br><i>(kanji: 紅)</i>	kanji::w2 kanji::w2d3
口紅	くちべに — Lipstick <br><i>(kanji: 紅)</i>	kanji::w2 kanji::w2d3
水玉	みずたま — Drop of water <br><i>(kanji: 玉)</i>	kanji::w2 kanji::w2d3
十円玉	じゅうえんだま — 10-yen coin <br><i>(kanji: 玉)</i>	kanji::w2 kanji::w2d3
玉	たま — Ball/sphere <br><i>(kanji: 玉)</i>	kanji::w2 kanji::w2d3
返事	へんじ — Reply <br><i>(kanji: 返)</i>	kanji::w2 kanji::w2d3
返金	へんきん — Refund <br><i>(kanji: 返)</i>	kanji::w2 kanji::w2d3
返却	へんきゃく — Returning <br><i>(kanji: 返)</i>	kanji::w2 kanji::w2d3
返す	かえす — Return <br><i>(kanji: 返)</i>	kanji::w2 kanji::w2d3
団体	だんたい — Group/organization <br><i>(kanji: 団)</i>	kanji::w2 kanji::w2d3
集団	しゅうだん — Group <br><i>(kanji: 団)</i>	kanji::w2 kanji::w2d3
団地	だんち — Large housing/apartment complex <br><i>(kanji: 団)</i>	kanji::w2 kanji::w2d3
布団	ふとん — Futon <br><i>(kanji: 団)</i>	kanji::w2 kanji::w2d3
一般	いっぱん — The general <br><i>(kanji: 般)</i>	kanji::w2 kanji::w2d3
全般	ぜんぱん — The whole <br><i>(kanji: 般)</i>	kanji::w2 kanji::w2d3
幼児	ようじ — Baby <br><i>(kanji: 幼)</i>	kanji::w2 kanji::w2d3
幼い	おさない — Very young/childish <br><i>(kanji: 幼)</i>	kanji::w2 kanji::w2d3
小児科	しょうにか — Pediatrics department <br><i>(kanji: 児)</i>	kanji::w2 kanji::w2d3
児童	じどう — Children <br><i>(kanji: 児)</i>	kanji::w2 kanji::w2d3
〜歳	〜さい — ... years old <br><i>(kanji: 歳)</i>	kanji::w2 kanji::w2d3
二十歳	はたち — 20 years old <br><i>(kanji: 歳)</i>	kanji::w2 kanji::w2d3
未定	みてい — Undecided <br><i>(kanji: 未)</i>	kanji::w2 kanji::w2d3
未知	みち — Unknown <br><i>(kanji: 未)</i>	kanji::w2 kanji::w2d3
未来	みらい — Future <br><i>(kanji: 未)</i>	kanji::w2 kanji::w2d3
未〜	み〜 — Not yet <br><i>(kanji: 未)</i>	kanji::w2 kanji::w2d3
未満	みまん — Less than <br><i>(kanji: 満)</i>	kanji::w2 kanji::w2d3
満員	まんいん — Full <br><i>(kanji: 満)</i>	kanji::w2 kanji::w2d3
満足	まんぞく — Satisfaction <br><i>(kanji: 満)</i>	kanji::w2 kanji::w2d3
満ちる	みちる — Be filled with <br><i>(kanji: 満)</i>	kanji::w2 kanji::w2d3
老人	ろうじん — Old person <br><i>(kanji: 老)</i>	kanji::w2 kanji::w2d3
年老いた	としおいた — Aged <br><i>(kanji: 老)</i>	kanji::w2 kanji::w2d3
設定	せってい — Setting <br><i>(kanji: 設)</i>	kanji::w2 kanji::w2d4
設計	せっけい — Design/plan <br><i>(kanji: 設)</i>	kanji::w2 kanji::w2d4
設備	せつび — Equipment <br><i>(kanji: 設)</i>	kanji::w2 kanji::w2d4
換気	かんき — Ventilation <br><i>(kanji: 換)</i>	kanji::w2 kanji::w2d4
運転切換	うんてんきりかえ — Change of mode of operation <br><i>(kanji: 換)</i>	kanji::w2 kanji::w2d4
乗り換え	のりかえ — Changing trains <br><i>(kanji: 換)</i>	kanji::w2 kanji::w2d4
風向	ふうこう — Wind direction <br><i>(kanji: 向)</i>	kanji::w2 kanji::w2d4
向かい	むかい — The opposite side <br><i>(kanji: 向)</i>	kanji::w2 kanji::w2d4
向こう	むこう — Over there/beyond <br><i>(kanji: 向)</i>	kanji::w2 kanji::w2d4
停止	ていし — Stopping of <br><i>(kanji: 停)</i>	kanji::w2 kanji::w2d4
停電	ていでん — Electricity blackout <br><i>(kanji: 停)</i>	kanji::w2 kanji::w2d4
停車	ていしゃ — Stop a vehicle <br><i>(kanji: 停)</i>	kanji::w2 kanji::w2d4
暖房	だんぼう — Heating <br><i>(kanji: 暖)</i>	kanji::w2 kanji::w2d4
温暖(な)	おんだんな — Temperate <br><i>(kanji: 暖)</i>	kanji::w2 kanji::w2d4
暖かい	あたたかい — Warm <br><i>(kanji: 暖)</i>	kanji::w2 kanji::w2d4
除湿	じょしつ — Dehumidification <br><i>(kanji: 除)</i>	kanji::w2 kanji::w2d4
掃除	そうじ — Cleaning <br><i>(kanji: 除)</i>	kanji::w2 kanji::w2d4
除く	のぞく — Remove/exclude <br><i>(kanji: 除)</i>	kanji::w2 kanji::w2d4
湿度	しつど — Humidity <br><i>(kanji: 湿)</i>	kanji::w2 kanji::w2d4
湿気	しっけ — Humidity/moisture <br><i>(kanji: 湿)</i>	kanji::w2 kanji::w2d4
湿る	しめる — Become damp/moist <br><i>(kanji: 湿)</i>	kanji::w2 kanji::w2d4
標準	ひょうじゅん — Standard <br><i>(kanji: 標)</i>	kanji::w2 kanji::w2d4
目標	もくひょう — Aim/objective <br><i>(kanji: 標)</i>	kanji::w2 kanji::w2d4
標本	ひょうほん — Specimen/sample <br><i>(kanji: 標)</i>	kanji::w2 kanji::w2d4
倍	ばい — Double <br><i>(kanji: 倍)</i>	kanji::w2 kanji::w2d4
〜倍	〜ばい — Times <br><i>(kanji: 倍)</i>	kanji::w2 kanji::w2d4
〜巻	〜かん — Volume for books <br><i>(kanji: 巻)</i>	kanji::w2 kanji::w2d4
巻き戻し	まきもどし — Rewinding <br><i>(kanji: 巻)</i>	kanji::w2 kanji::w2d4
巻く	まく — Wind/roll up <br><i>(kanji: 巻)</i>	kanji::w2 kanji::w2d4
録画	ろくが — Recording video <br><i>(kanji: 録)</i>	kanji::w2 kanji::w2d4
録音	ろくおん — Recording sound <br><i>(kanji: 録)</i>	kanji::w2 kanji::w2d4
音量	おんりょう — Sound volume <br><i>(kanji: 量)</i>	kanji::w2 kanji::w2d4
風量	ふうりょう — Air strength <br><i>(kanji: 量)</i>	kanji::w2 kanji::w2d4
分量	ぶんりょう — Quantity <br><i>(kanji: 量)</i>	kanji::w2 kanji::w2d4
数量	すうりょう — Amount <br><i>(kanji: 量)</i>	kanji::w2 kanji::w2d4
量る	はかる — Measure <br><i>(kanji: 量)</i>	kanji::w2 kanji::w2d4
予定	よてい — Plan/schedule <br><i>(kanji: 予)</i>	kanji::w2 kanji::w2d4
予習	よしゅう — Preparation of lessons <br><i>(kanji: 予)</i>	kanji::w2 kanji::w2d4
予備	よび — Reserve/spare <br><i>(kanji: 予)</i>	kanji::w2 kanji::w2d4
予算	よさん — Budget <br><i>(kanji: 予)</i>	kanji::w2 kanji::w2d4
予約	よやく — Appointment/reservation <br><i>(kanji: 約)</i>	kanji::w2 kanji::w2d4
約〜	やく〜 — Approximately <br><i>(kanji: 約)</i>	kanji::w2 kanji::w2d4
約束	やくそく — Promise/appointment <br><i>(kanji: 約)</i>	kanji::w2 kanji::w2d4
地帯	ちたい — Region/area <br><i>(kanji: 帯)</i>	kanji::w2 kanji::w2d5
温帯	おんたい — Temperate zone <br><i>(kanji: 帯)</i>	kanji::w2 kanji::w2d5
携帯電話	けいたいでんわ — Cell phone <br><i>(kanji: 帯)</i>	kanji::w2 kanji::w2d5
帯	おび — Belt/sash <br><i>(kanji: 帯)</i>	kanji::w2 kanji::w2d5
保温	ほおん — Retention of warmth <br><i>(kanji: 保)</i>	kanji::w2 kanji::w2d5
保湿	ほしつ — Retention of moisture <br><i>(kanji: 保)</i>	kanji::w2 kanji::w2d5
保険	ほけん — Insurance <br><i>(kanji: 保)</i>	kanji::w2 kanji::w2d5
保つ	たもつ — Keep/maintain <br><i>(kanji: 保)</i>	kanji::w2 kanji::w2d5
保留	ほりゅう — Reservation/suspension <br><i>(kanji: 留)</i>	kanji::w2 kanji::w2d5
留学	りゅうがく — Studying abroad <br><i>(kanji: 留)</i>	kanji::w2 kanji::w2d5
停留所	ていりゅうじょ — Bus stop <br><i>(kanji: 留)</i>	kanji::w2 kanji::w2d5
書留	かきとめ — Registered mail <br><i>(kanji: 留)</i>	kanji::w2 kanji::w2d5
留守	るす — Absence from home <br><i>(kanji: 留)</i>	kanji::w2 kanji::w2d5
保守的(な)	ほしゅてきな — Conservative <br><i>(kanji: 守)</i>	kanji::w2 kanji::w2d5
守る	まもる — Protect <br><i>(kanji: 守)</i>	kanji::w2 kanji::w2d5
お守り	おまもり — Good luck charm <br><i>(kanji: 守)</i>	kanji::w2 kanji::w2d5
伝言	でんごん — Message <br><i>(kanji: 伝)</i>	kanji::w2 kanji::w2d5
手伝う	てつだう — Help <br><i>(kanji: 伝)</i>	kanji::w2 kanji::w2d5
伝える	つたえる — Convey/communicate <br><i>(kanji: 伝)</i>	kanji::w2 kanji::w2d5
返済	へんさい — Repayment <br><i>(kanji: 済)</i>	kanji::w2 kanji::w2d5
済む	すむ — Be finished/over <br><i>(kanji: 済)</i>	kanji::w2 kanji::w2d5
〜済み	〜ずみ — Completed <br><i>(kanji: 済)</i>	kanji::w2 kanji::w2d5
件名	けんめい — Subject <br><i>(kanji: 件)</i>	kanji::w2 kanji::w2d5
用件	ようけん — Business/matter <br><i>(kanji: 件)</i>	kanji::w2 kanji::w2d5
事件	じけん — Incident/crime <br><i>(kanji: 件)</i>	kanji::w2 kanji::w2d5
通信	つうしん — Correspondence <br><i>(kanji: 信)</i>	kanji::w2 kanji::w2d5
自信	じしん — Confidence <br><i>(kanji: 信)</i>	kanji::w2 kanji::w2d5
信じる	しんじる — Believe <br><i>(kanji: 信)</i>	kanji::w2 kanji::w2d5
着信履歴	ちゃくしんりれき — Record of calls received <br><i>(kanji: 歴)</i>	kanji::w2 kanji::w2d5
履歴書	りれきしょ — Resume <br><i>(kanji: 歴)</i>	kanji::w2 kanji::w2d5
歴史	れきし — History <br><i>(kanji: 歴)</i>	kanji::w2 kanji::w2d5
受信箱	じゅしんばこ — Inbox <br><i>(kanji: 箱)</i>	kanji::w2 kanji::w2d5
ごみ箱	ごみばこ — Recycle bin <br><i>(kanji: 箱)</i>	kanji::w2 kanji::w2d5
送信箱	そうしんばこ — Outbox <br><i>(kanji: 箱)</i>	kanji::w2 kanji::w2d5
新規	しんき — New/fresh <br><i>(kanji: 規)</i>	kanji::w2 kanji::w2d5
規定	きてい — Regulation <br><i>(kanji: 規)</i>	kanji::w2 kanji::w2d5
変換	へんかん — Conversion <br><i>(kanji: 変)</i>	kanji::w2 kanji::w2d5
変わる	かわる — Change <br><i>(kanji: 変)</i>	kanji::w2 kanji::w2d5
大変(な)	たいへんな — Very/serious <br><i>(kanji: 変)</i>	kanji::w2 kanji::w2d5
変える	かえる — Change something <br><i>(kanji: 変)</i>	kanji::w2 kanji::w2d5
選択	せんたく — Choice <br><i>(kanji: 選)</i>	kanji::w2 kanji::w2d5
選考	せんこう — Selection <br><i>(kanji: 選)</i>	kanji::w2 kanji::w2d5
選手	せんしゅ — Player/athlete <br><i>(kanji: 選)</i>	kanji::w2 kanji::w2d5
選ぶ	えらぶ — Choose <br><i>(kanji: 選)</i>	kanji::w2 kanji::w2d5
決定	けってい — Decision <br><i>(kanji: 決)</i>	kanji::w2 kanji::w2d5
決める	きめる — Decide something <br><i>(kanji: 決)</i>	kanji::w2 kanji::w2d5
決まる	きまる — Be decided <br><i>(kanji: 決)</i>	kanji::w2 kanji::w2d5
登録	とうろく — Registration <br><i>(kanji: 登)</i>	kanji::w2 kanji::w2d6
登場	とうじょう — Appearance <br><i>(kanji: 登)</i>	kanji::w2 kanji::w2d6
登山	とざん — Mountain climbing <br><i>(kanji: 登)</i>	kanji::w2 kanji::w2d6
編集	へんしゅう — Editing <br><i>(kanji: 編)</i>	kanji::w2 kanji::w2d6
短編	たんぺん — Short work <br><i>(kanji: 編)</i>	kanji::w2 kanji::w2d6
長編	ちょうへん — Long work <br><i>(kanji: 編)</i>	kanji::w2 kanji::w2d6
編み物	あみもの — Knitting <br><i>(kanji: 編)</i>	kanji::w2 kanji::w2d6
機能	きのう — Function <br><i>(kanji: 能)</i>	kanji::w2 kanji::w2d6
能力	のうりょく — Ability <br><i>(kanji: 能)</i>	kanji::w2 kanji::w2d6
可能(な)	かのうな — Possible <br><i>(kanji: 能)</i>	kanji::w2 kanji::w2d6
修正	しゅうせい — Amendment/modification <br><i>(kanji: 修)</i>	kanji::w2 kanji::w2d6
修士	しゅうし — Master <br><i>(kanji: 修)</i>	kanji::w2 kanji::w2d6
修理	しゅうり — Repairs/fixing <br><i>(kanji: 修)</i>	kanji::w2 kanji::w2d6
修了	しゅうりょう — Completion of a course <br><i>(kanji: 修)</i>	kanji::w2 kanji::w2d6
完了	かんりょう — Finishing/completion <br><i>(kanji: 完)</i>	kanji::w2 kanji::w2d6
完備	かんび — Being fully equipped <br><i>(kanji: 完)</i>	kanji::w2 kanji::w2d6
完成	かんせい — Completion <br><i>(kanji: 完)</i>	kanji::w2 kanji::w2d6
終了	しゅうりょう — End/expiration <br><i>(kanji: 了)</i>	kanji::w2 kanji::w2d6
画像	がぞう — Picture/image <br><i>(kanji: 像)</i>	kanji::w2 kanji::w2d6
現像	げんぞう — Developing a photograph <br><i>(kanji: 像)</i>	kanji::w2 kanji::w2d6
映像	えいぞう — Reflection/video <br><i>(kanji: 像)</i>	kanji::w2 kanji::w2d6
書類	しょるい — Document <br><i>(kanji: 類)</i>	kanji::w2 kanji::w2d6
分類	ぶんるい — Classification <br><i>(kanji: 類)</i>	kanji::w2 kanji::w2d6
人類	じんるい — Human race <br><i>(kanji: 類)</i>	kanji::w2 kanji::w2d6
書式	しょしき — Prescribed form <br><i>(kanji: 式)</i>	kanji::w2 kanji::w2d6
日本式	にほんしき — Japanese style <br><i>(kanji: 式)</i>	kanji::w2 kanji::w2d6
入学式	にゅうがくしき — Entrance ceremony <br><i>(kanji: 式)</i>	kanji::w2 kanji::w2d6
正式(な)	せいしきな — Formal/official <br><i>(kanji: 式)</i>	kanji::w2 kanji::w2d6
中央	ちゅうおう — Center <br><i>(kanji: 央)</i>	kanji::w2 kanji::w2d6
保存	ほぞん — Preservation <br><i>(kanji: 存)</i>	kanji::w2 kanji::w2d6
生存	せいぞん — Survival <br><i>(kanji: 存)</i>	kanji::w2 kanji::w2d6
ご存知	ごぞんじ — Knowing/humble form <br><i>(kanji: 存)</i>	kanji::w2 kanji::w2d6
存在	そんざい — Existence <br><i>(kanji: 存)</i>	kanji::w2 kanji::w2d6
認め印	みとめいん — Private seal <br><i>(kanji: 印)</i>	kanji::w2 kanji::w2d6
印	しるし — Mark/token <br><i>(kanji: 印)</i>	kanji::w2 kanji::w2d6
目印	めじるし — Sign/landmark <br><i>(kanji: 印)</i>	kanji::w2 kanji::w2d6
印刷	いんさつ — Printing <br><i>(kanji: 刷)</i>	kanji::w2 kanji::w2d6
拡大	かくだい — Enlargement <br><i>(kanji: 拡)</i>	kanji::w2 kanji::w2d6
縮小	しゅくしょう — Reduction <br><i>(kanji: 拡)</i>	kanji::w2 kanji::w2d6
若者	わかもの — Young person <br><i>(kanji: 若)</i>	kanji::w2 kanji::w2d7
若い	わかい — Young <br><i>(kanji: 若)</i>	kanji::w2 kanji::w2d7
賛成	さんせい — Approval <br><i>(kanji: 賛)</i>	kanji::w2 kanji::w2d7
反対	はんたい — Opposition <br><i>(kanji: 反)</i>	kanji::w2 kanji::w2d7
肯定	こうてい — Affirmation <br><i>(kanji: 肯)</i>	kanji::w2 kanji::w2d7
否定	ひてい — Negation <br><i>(kanji: 否)</i>	kanji::w2 kanji::w2d7
拾う	ひろう — Pick up <br><i>(kanji: 拾)</i>	kanji::w2 kanji::w2d7
鋭い	するどい — Sharp <br><i>(kanji: 鋭)</i>	kanji::w2 kanji::w2d7
鈍い	にぶい — Blunt <br><i>(kanji: 鈍)</i>	kanji::w2 kanji::w2d7
浮く	うく — Float/rise to the surface <br><i>(kanji: 浮)</i>	kanji::w2 kanji::w2d7
浮かぶ	うかぶ — Float/come to mind <br><i>(kanji: 浮)</i>	kanji::w2 kanji::w2d7
浮かべる	うかべる — Put something on the surface/bring to mind <br><i>(kanji: 浮)</i>	kanji::w2 kanji::w2d7
沈む	しずむ — Sink <br><i>(kanji: 沈)</i>	kanji::w2 kanji::w2d7
〜かいがある / 〜かいがあって (worth the effort)	The effort put in was rewarded; it was worth doing.<br><b>Connection:</b> Vる / Vた + かいがある / かいがあって<br><b>Ex:</b> 努力のかいあって、希望の大学に合格した。 — My efforts were rewarded because I got into the university I wanted to.<br>この年まで待ったかいがあった。 — It was worth waiting until this age (to marry).	grammar::w2 grammar::w2d1
〜かいもなく (despite the effort, in vain)	Despite putting in effort, the result was not achieved; in vain.<br><b>Connection:</b> Vる / Vた + かいもなく<br><b>Ex:</b> 手術のかいもなく、愛犬が死んでしまった。 — Even though my pet dog had an operation, he died.<br>一生懸命練習したかいがなかった。(予選で落ちた) — My hard practice was in vain (I failed the prelims).	grammar::w2 grammar::w2d1
〜がい (worth doing)	Used to express that something is worth the effort, value, or effect of doing it.<br><b>Ex:</b> やりがいのある仕事 — Work worth doing.<br>教えがいのある生徒 — Students worth teaching.	grammar::w2 grammar::w2d1
〜てまで / 〜までして (even if it means...)	To do something extreme or surprising for a purpose.<br><b>Connection:</b> Vて + まで(も) / N + まで + Vて<br><b>Ex:</b> 親にうそをついてまで遊びに行きたくない。 — I don't want to go if I have to lie to my parents.<br>いやな思いをしてまで、彼女と付き合うことないよ。 — There is no reason to keep going out with her if you don't enjoy it.	grammar::w2 grammar::w2d2
〜うちに (while...)	Do something while a state or condition still exists; before it changes.<br><b>Connection:</b> Vる / Vない / Vている / Aい / naな / Nの + うちに<br><b>Ex:</b> 忘れないうちに、メモしておこう。 — I will make a note before I forget.<br>桜がきれいなうちに、お花見に行きましょう。 — Let's go to see the cherry blossoms while they are still beautiful.	grammar::w2 grammar::w2d3
