#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 8 (Sou Matome N2, Days 1-6) — Kanji, Vocabulary, Grammar
捕る	とる — Take/catch fish <br><i>(kanji: 捕)</i>	kanji::w8 kanji::w8d1
捕らえる	とらえる — Seize/grasp <br><i>(kanji: 捕)</i>	kanji::w8 kanji::w8d1
絶対(に)	ぜったいに — Absolutely <br><i>(kanji: 絶)</i>	kanji::w8 kanji::w8d1
絶つ	たつ — Sever/cut off <br><i>(kanji: 絶)</i>	kanji::w8 kanji::w8d1
絶えず	たえず — Constantly <br><i>(kanji: 絶)</i>	kanji::w8 kanji::w8d1
政党	せいとう — Political party <br><i>(kanji: 党)</i>	kanji::w8 kanji::w8d1
与党	よとう — Ruling party <br><i>(kanji: 党)</i>	kanji::w8 kanji::w8d1
野党	やとう — Opposition party <br><i>(kanji: 党)</i>	kanji::w8 kanji::w8d1
〜党	〜とう — Party suffix <br><i>(kanji: 党)</i>	kanji::w8 kanji::w8d1
候補(者)	こうほしゃ — Candidate <br><i>(kanji: 補)</i>	kanji::w8 kanji::w8d1
補助	ほじょ — Assistance <br><i>(kanji: 補)</i>	kanji::w8 kanji::w8d1
補足	ほそく — Supplement <br><i>(kanji: 補)</i>	kanji::w8 kanji::w8d1
補う	おぎなう — Supplement/compensate <br><i>(kanji: 補)</i>	kanji::w8 kanji::w8d1
児童	じどう — Children/juvenile <br><i>(kanji: 童)</i>	kanji::w8 kanji::w8d1
童話	どうわ — Fairy tale <br><i>(kanji: 童)</i>	kanji::w8 kanji::w8d1
爆発	ばくはつ — Explosion <br><i>(kanji: 爆)</i>	kanji::w8 kanji::w8d1
暴走	ぼうそう — Running wildly <br><i>(kanji: 暴)</i>	kanji::w8 kanji::w8d1
暴れる	あばれる — Behave violently <br><i>(kanji: 暴)</i>	kanji::w8 kanji::w8d1
乱暴(な)	らんぼうな — Rude/violent <br><i>(kanji: 暴)</i>	kanji::w8 kanji::w8d1
死亡	しぼう — Death <br><i>(kanji: 亡)</i>	kanji::w8 kanji::w8d1
亡くなる	なくな・る — Die <br><i>(kanji: 亡)</i>	kanji::w8 kanji::w8d1
亡くす	なく・す — Lose someone <br><i>(kanji: 亡)</i>	kanji::w8 kanji::w8d1
〜罪	〜ざい — Crime of <br><i>(kanji: 罪)</i>	kanji::w8 kanji::w8d1
有罪	ゆうざい — Guilty <br><i>(kanji: 罪)</i>	kanji::w8 kanji::w8d1
無罪	むざい — Innocent <br><i>(kanji: 罪)</i>	kanji::w8 kanji::w8d1
罪	つみ — Crime <br><i>(kanji: 罪)</i>	kanji::w8 kanji::w8d1
典型的(な)	てんけいてきな — Typical <br><i>(kanji: 型)</i>	kanji::w8 kanji::w8d2
大型	おおがた — Large size <br><i>(kanji: 型)</i>	kanji::w8 kanji::w8d2
〜型	〜がた — Style/shape <br><i>(kanji: 型)</i>	kanji::w8 kanji::w8d2
型	かた — Model/style <br><i>(kanji: 型)</i>	kanji::w8 kanji::w8d2
欧米	おうべい — Europe and America/West <br><i>(kanji: 欧)</i>	kanji::w8 kanji::w8d2
欧州	おうしゅう — Europe <br><i>(kanji: 欧)</i>	kanji::w8 kanji::w8d2
苦労	くろう — Troubles/hardships <br><i>(kanji: 労)</i>	kanji::w8 kanji::w8d2
ご苦労様	ごくろうさま — Thank you for your work <br><i>(kanji: 労)</i>	kanji::w8 kanji::w8d2
兆	ちょう — Trillion/billion <br><i>(kanji: 兆)</i>	kanji::w8 kanji::w8d2
兆候	ちょうこう — Sign/omen <br><i>(kanji: 兆)</i>	kanji::w8 kanji::w8d2
貿易	ぼうえき — Trade <br><i>(kanji: 貿)</i>	kanji::w8 kanji::w8d2
容易	ようい — Easy <br><i>(kanji: 易)</i>	kanji::w8 kanji::w8d2
安易(な)	あんいな — Easy-going <br><i>(kanji: 易)</i>	kanji::w8 kanji::w8d2
易しい	やさしい — Easy <br><i>(kanji: 易)</i>	kanji::w8 kanji::w8d2
農業	のうぎょう — Agriculture <br><i>(kanji: 農)</i>	kanji::w8 kanji::w8d2
農産物	のうさんぶつ — Agricultural produce <br><i>(kanji: 農)</i>	kanji::w8 kanji::w8d2
農家	のうか — Farmer <br><i>(kanji: 農)</i>	kanji::w8 kanji::w8d2
命令	めいれい — Order/command <br><i>(kanji: 令・命)</i>	kanji::w8 kanji::w8d3
生命	せいめい — Life <br><i>(kanji: 命)</i>	kanji::w8 kanji::w8d3
命	いのち — Life <br><i>(kanji: 命)</i>	kanji::w8 kanji::w8d3
一生懸命	いっしょうけんめい — With utmost effort <br><i>(kanji: 命)</i>	kanji::w8 kanji::w8d3
被害	ひがい — Damage <br><i>(kanji: 害・被)</i>	kanji::w8 kanji::w8d3
被害者	ひがいしゃ — Victim <br><i>(kanji: 被)</i>	kanji::w8 kanji::w8d3
被告	ひこく — Defendant <br><i>(kanji: 被)</i>	kanji::w8 kanji::w8d3
公害	こうがい — Pollution <br><i>(kanji: 害)</i>	kanji::w8 kanji::w8d3
水害	すいがい — Water damage <br><i>(kanji: 害)</i>	kanji::w8 kanji::w8d3
殺害	さつがい — Murder <br><i>(kanji: 害)</i>	kanji::w8 kanji::w8d3
権利	けんり — Right/privilege <br><i>(kanji: 権)</i>	kanji::w8 kanji::w8d3
人権	じんけん — Human rights <br><i>(kanji: 権)</i>	kanji::w8 kanji::w8d3
〜権	〜けん — Authority/right <br><i>(kanji: 権)</i>	kanji::w8 kanji::w8d3
億	おく — Hundred million <br><i>(kanji: 億)</i>	kanji::w8 kanji::w8d3
星座	せいざ — Constellation <br><i>(kanji: 星)</i>	kanji::w8 kanji::w8d3
星	ほし — Star <br><i>(kanji: 星)</i>	kanji::w8 kanji::w8d3
星印	ほしじるし — Asterisk <br><i>(kanji: 星)</i>	kanji::w8 kanji::w8d3
環境	かんきょう — Environment <br><i>(kanji: 環)</i>	kanji::w8 kanji::w8d4
環状線	かんじょうせん — Loop line <br><i>(kanji: 環)</i>	kanji::w8 kanji::w8d4
境界	きょうかい — Boundary <br><i>(kanji: 境)</i>	kanji::w8 kanji::w8d4
境	さかい — Border/boundary <br><i>(kanji: 境)</i>	kanji::w8 kanji::w8d4
削減	さくげん — Cut/reduction <br><i>(kanji: 減)</i>	kanji::w8 kanji::w8d4
増減	ぞうげん — Increase and decrease <br><i>(kanji: 減)</i>	kanji::w8 kanji::w8d4
減らす	へらす — Decrease <br><i>(kanji: 減)</i>	kanji::w8 kanji::w8d4
努力	どりょく — Effort <br><i>(kanji: 努)</i>	kanji::w8 kanji::w8d4
努める	つとめる — Make efforts <br><i>(kanji: 努)</i>	kanji::w8 kanji::w8d4
〜庁	〜ちょう — Government office/agency <br><i>(kanji: 庁)</i>	kanji::w8 kanji::w8d4
県庁	けんちょう — Prefectural office <br><i>(kanji: 庁)</i>	kanji::w8 kanji::w8d4
長官	ちょうかん — Director/chief <br><i>(kanji: 官)</i>	kanji::w8 kanji::w8d4
警官	けいかん — Police officer <br><i>(kanji: 官)</i>	kanji::w8 kanji::w8d4
独自	どくじ — Original/peculiar <br><i>(kanji: 独)</i>	kanji::w8 kanji::w8d4
独身	どくしん — Single/unmarried <br><i>(kanji: 独)</i>	kanji::w8 kanji::w8d4
独り言	ひとりごと — Monologue <br><i>(kanji: 独)</i>	kanji::w8 kanji::w8d4
技術	ぎじゅつ — Technology <br><i>(kanji: 技)</i>	kanji::w8 kanji::w8d4
競技	きょうぎ — Game/match <br><i>(kanji: 技)</i>	kanji::w8 kanji::w8d4
演技	えんぎ — Acting <br><i>(kanji: 技)</i>	kanji::w8 kanji::w8d4
財政	ざいせい — Fiscal affairs <br><i>(kanji: 政)</i>	kanji::w8 kanji::w8d4
政党	せいとう — Political party <br><i>(kanji: 政)</i>	kanji::w8 kanji::w8d4
政治	せいじ — Politics <br><i>(kanji: 政)</i>	kanji::w8 kanji::w8d4
政府	せいふ — Government <br><i>(kanji: 政)</i>	kanji::w8 kanji::w8d4
状況	じょうきょう — Situation/circumstances <br><i>(kanji: 況)</i>	kanji::w8 kanji::w8d4
不況	ふきょう — Recession <br><i>(kanji: 況)</i>	kanji::w8 kanji::w8d4
腕力	わんりょく — Physical strength <br><i>(kanji: 腕)</i>	kanji::w8 kanji::w8d4
腕前	うてまえ — Ability/skill <br><i>(kanji: 腕)</i>	kanji::w8 kanji::w8d4
腕	うで — Arm/skill <br><i>(kanji: 腕)</i>	kanji::w8 kanji::w8d4
宇宙	うちゅう — Universe/space <br><i>(kanji: 宙)</i>	kanji::w8 kanji::w8d4
批判	ひはん — Criticism <br><i>(kanji: 批)</i>	kanji::w8 kanji::w8d5
批評	ひひょう — Criticism/review <br><i>(kanji: 批)</i>	kanji::w8 kanji::w8d5
判断	はんだん — Judgment <br><i>(kanji: 判)</i>	kanji::w8 kanji::w8d5
裁判	さいばん — Trial <br><i>(kanji: 判)</i>	kanji::w8 kanji::w8d5
評判	ひょうばん — Reputation <br><i>(kanji: 判)</i>	kanji::w8 kanji::w8d5
大臣	だいじん — Minister <br><i>(kanji: 臣)</i>	kanji::w8 kanji::w8d5
外務大臣	がいむだいじん — Foreign minister <br><i>(kanji: 臣)</i>	kanji::w8 kanji::w8d5
総理大臣	そうりだいじん — Prime Minister <br><i>(kanji: 臣)</i>	kanji::w8 kanji::w8d5
賢明(な)	けんめいな — Wise/prudent <br><i>(kanji: 賢)</i>	kanji::w8 kanji::w8d5
賢い	かしこい — Wise/smart <br><i>(kanji: 賢)</i>	kanji::w8 kanji::w8d5
勇気	ゆうき — Courage <br><i>(kanji: 勇)</i>	kanji::w8 kanji::w8d5
勇ましい	いさましい — Brave/valiant <br><i>(kanji: 勇)</i>	kanji::w8 kanji::w8d5
敬意	けいい — Respect/honor <br><i>(kanji: 敬)</i>	kanji::w8 kanji::w8d5
尊敬	そんけい — Respect <br><i>(kanji: 敬)</i>	kanji::w8 kanji::w8d5
敬語	けいご — Honorifics <br><i>(kanji: 敬)</i>	kanji::w8 kanji::w8d5
敬う	うやまう — Show respect <br><i>(kanji: 敬)</i>	kanji::w8 kanji::w8d5
評価	ひょうか — Valuation/estimation <br><i>(kanji: 評)</i>	kanji::w8 kanji::w8d5
評論	ひょうろん — Critique <br><i>(kanji: 評)</i>	kanji::w8 kanji::w8d5
似る	にる — Resemble <br><i>(kanji: 似)</i>	kanji::w8 kanji::w8d5
似顔絵	にがおえ — Portrait <br><i>(kanji: 似)</i>	kanji::w8 kanji::w8d5
似合う	にあう — Suit/match <br><i>(kanji: 似)</i>	kanji::w8 kanji::w8d5
犯人	はんにん — Offender <br><i>(kanji: 犯)</i>	kanji::w8 kanji::w8d5
犯す	おかす — Commit crime <br><i>(kanji: 犯)</i>	kanji::w8 kanji::w8d5
犯罪	はんざい — Crime <br><i>(kanji: 犯)</i>	kanji::w8 kanji::w8d5
子孫	しそん — Descendants <br><i>(kanji: 孫)</i>	kanji::w8 kanji::w8d5
孫	まご — Grandchild <br><i>(kanji: 孫)</i>	kanji::w8 kanji::w8d5
孫娘	まごむすめ — Granddaughter <br><i>(kanji: 娘・孫)</i>	kanji::w8 kanji::w8d5
娘	むすめ — Daughter <br><i>(kanji: 娘)</i>	kanji::w8 kanji::w8d5
感覚	かんかく — Sense/sensation <br><i>(kanji: 覚)</i>	kanji::w8 kanji::w8d5
覚える	おぼえる — Remember <br><i>(kanji: 覚)</i>	kanji::w8 kanji::w8d5
覚ます	さます — Awaken/alert <br><i>(kanji: 覚)</i>	kanji::w8 kanji::w8d5
覚める	さめる — Wake up <br><i>(kanji: 覚)</i>	kanji::w8 kanji::w8d5
帽子	ぼうし — Hat <br><i>(kanji: 帽)</i>	kanji::w8 kanji::w8d5
頭脳	ずのう — Brain/intellect <br><i>(kanji: 頭)</i>	kanji::w8 kanji::w8d6
首脳	しゅのう — Heads/brains of a group <br><i>(kanji: 頭)</i>	kanji::w8 kanji::w8d6
抱く	だく — Embrace <br><i>(kanji: 抱)</i>	kanji::w8 kanji::w8d6
抱える	かかえる — Hold responsibility <br><i>(kanji: 抱)</i>	kanji::w8 kanji::w8d6
双方	そうほう — Both parties <br><i>(kanji: 双)</i>	kanji::w8 kanji::w8d6
双子	ふたご — Twins <br><i>(kanji: 双)</i>	kanji::w8 kanji::w8d6
尊重	そんちょう — Respect <br><i>(kanji: 尊)</i>	kanji::w8 kanji::w8d6
尊敬	そんけい — Respect <br><i>(kanji: 尊)</i>	kanji::w8 kanji::w8d6
雇用	こよう — Employment <br><i>(kanji: 雇)</i>	kanji::w8 kanji::w8d6
雇う	やとう — Hire <br><i>(kanji: 雇)</i>	kanji::w8 kanji::w8d6
解雇	かいこ — Dismissal <br><i>(kanji: 雇)</i>	kanji::w8 kanji::w8d6
条件	じょうけん — Conditions/terms <br><i>(kanji: 条)</i>	kanji::w8 kanji::w8d6
条約	じょうやく — Treaty <br><i>(kanji: 条)</i>	kanji::w8 kanji::w8d6
改善	かいぜん — Improvement <br><i>(kanji: 善)</i>	kanji::w8 kanji::w8d6
親善	しんぜん — Friendship <br><i>(kanji: 善)</i>	kanji::w8 kanji::w8d6
善悪	ぜんあく — Right and wrong <br><i>(kanji: 善)</i>	kanji::w8 kanji::w8d6
組み合わせる (くみあわせる)	put two together / combine	vocabulary::w8 vocabulary::w8d1
組み合わせ (N)	combination	vocabulary::w8 vocabulary::w8d1
組み立てる (くみたてる)	assemble (e.g., parts)	vocabulary::w8 vocabulary::w8d1
引き受ける (ひきうける)	take up / accept (e.g., a job)	vocabulary::w8 vocabulary::w8d1
引き止める (ひきとめる)	keep (someone) from leaving / detain	vocabulary::w8 vocabulary::w8d1
引き返す (ひきかえす)	return / turn back	vocabulary::w8 vocabulary::w8d1
受け取る (うけとる)	receive (e.g., a parcel)	vocabulary::w8 vocabulary::w8d1
受け取り (N)	receipt	vocabulary::w8 vocabulary::w8d1
受け持つ (うけもつ)	take charge of / teach (e.g., an advanced class)	vocabulary::w8 vocabulary::w8d1
受け持ち (N)	charge / taking care of	vocabulary::w8 vocabulary::w8d1
打ち合わせる (うちあわせる)	discuss / make arrangements	vocabulary::w8 vocabulary::w8d1
打ち合わせ (N)	meeting / arrangement	vocabulary::w8 vocabulary::w8d1
打ち消す (うちけす)	deny (e.g., a rumor)	vocabulary::w8 vocabulary::w8d1
売り切れる (うりきれる)	sell out	vocabulary::w8 vocabulary::w8d1
売り切れ (N)	sold out	vocabulary::w8 vocabulary::w8d1
売り上げ (うりあげ)	sales	vocabulary::w8 vocabulary::w8d1
売れ行き (うれゆき)	sales / demand (e.g., selling well)	vocabulary::w8 vocabulary::w8d1
売り出す (うりだす)	put on the market / put on sale	vocabulary::w8 vocabulary::w8d1
売り出し (N)	sale / launch	vocabulary::w8 vocabulary::w8d1
取り上げる (とりあげる)	take up / discuss (e.g., a problem)	vocabulary::w8 vocabulary::w8d1
取り入れる (とりいれる)	incorporate / adopt (e.g., fashionable colors)	vocabulary::w8 vocabulary::w8d1
取り組む (とりくむ)	tackle / grapple with (e.g., a new project)	vocabulary::w8 vocabulary::w8d1
取り組み (N)	effort / tackling	vocabulary::w8 vocabulary::w8d1
取り扱う (とりあつかう)	operate / handle (e.g., a machine)	vocabulary::w8 vocabulary::w8d1
取り扱い (N)	handling	vocabulary::w8 vocabulary::w8d1
取り付ける (とりつける)	install / attach (e.g., an air-conditioner)	vocabulary::w8 vocabulary::w8d1
取り外す (とりはずす)	remove / detach	vocabulary::w8 vocabulary::w8d1
取り除く (とりのぞく)	remove (e.g., obstacles)	vocabulary::w8 vocabulary::w8d1
振り向く (ふりむく)	turn around / look back	vocabulary::w8 vocabulary::w8d1
振り返る (ふりかえる)	look back	vocabulary::w8 vocabulary::w8d1
持ち上げる (もちあげる)	lift / raise (e.g., a suitcase)	vocabulary::w8 vocabulary::w8d1
払い戻す (はらいもどす)	refund / pay back (e.g., ticket cost)	vocabulary::w8 vocabulary::w8d1
立て替える (たてかえる)	pay for someone else temporarily / advance money	vocabulary::w8 vocabulary::w8d1
追いかける (おいかける)	chase (e.g., a dog)	vocabulary::w8 vocabulary::w8d2
追いつく (おいつく)	catch up with	vocabulary::w8 vocabulary::w8d2
追い越す (おいこす)	pass / overtake (e.g., a car)	vocabulary::w8 vocabulary::w8d2
追い越し (N)	passing	vocabulary::w8 vocabulary::w8d2
追い出す (おいだす)	force to move out / expel (e.g., from an apartment)	vocabulary::w8 vocabulary::w8d2
乗り過ごす (のりすごす)	miss the stop (go past one's station)	vocabulary::w8 vocabulary::w8d2
乗り越す (のりこす)	miss the stop (go past one's station)	vocabulary::w8 vocabulary::w8d2
乗り越し (N)	riding past	vocabulary::w8 vocabulary::w8d2
乗り遅れる (のりおくれる)	miss the train	vocabulary::w8 vocabulary::w8d2
割り引く (わりびく)	reduce the price / discount	vocabulary::w8 vocabulary::w8d2
3割引 (さんわりびき)	30% discount	vocabulary::w8 vocabulary::w8d2
割り込む (わりこむ)	cut into the line / wedge oneself in	vocabulary::w8 vocabulary::w8d2
割り込み乗車 (わりこみじょうしゃ)	pushing one's way onto a train	vocabulary::w8 vocabulary::w8d2
当てはめる (あてはめる)	apply / fit (e.g., to oneself)	vocabulary::w8 vocabulary::w8d2
当てはまる (あてはまる)	fit / apply to (e.g., requirements)	vocabulary::w8 vocabulary::w8d2
思い込む (おもいこむ)	believe firmly / be convinced	vocabulary::w8 vocabulary::w8d2
思い込み (N)	firm belief / assumption	vocabulary::w8 vocabulary::w8d2
思いつく (おもいつく)	come up with (e.g., a good idea)	vocabulary::w8 vocabulary::w8d2
見つめる (みつめる)	stare at / look someone in the eye	vocabulary::w8 vocabulary::w8d2
見かける (みかける)	happen to see / spot	vocabulary::w8 vocabulary::w8d2
見直す (みなおす)	check over / review (e.g., answers)	vocabulary::w8 vocabulary::w8d2
見直し (N)	review / re-evaluation	vocabulary::w8 vocabulary::w8d2
見習う (みならう)	learn from / emulate (e.g., a senior)	vocabulary::w8 vocabulary::w8d2
見慣れる (みなれる)	become familiar with (e.g., scenery)	vocabulary::w8 vocabulary::w8d2
見渡す (みわたす)	look out over / survey	vocabulary::w8 vocabulary::w8d2
書き留める (かきとめる)	jot down / write down	vocabulary::w8 vocabulary::w8d2
書き込む (かきこむ)	write in / fill in	vocabulary::w8 vocabulary::w8d2
仕上がる (しあがる)	be finished / be completed (e.g., laundry)	vocabulary::w8 vocabulary::w8d2
仕上がり (N)	finish / completion	vocabulary::w8 vocabulary::w8d2
仕上げる (しあげる)	finish / complete (e.g., a paper)	vocabulary::w8 vocabulary::w8d2
仕上げ (N)	finishing touches	vocabulary::w8 vocabulary::w8d2
呼び出す (よびだす)	call out / summon	vocabulary::w8 vocabulary::w8d2
呼びかける (よびかける)	call out to / appeal to	vocabulary::w8 vocabulary::w8d2
貸し出す (かしだす)	lend out	vocabulary::w8 vocabulary::w8d2
貸し出し (N)	lending	vocabulary::w8 vocabulary::w8d2
目に見えて上達している (めにみえて)	improving very fast / noticeably	vocabulary::w8 vocabulary::w8d3
環境問題に目を向けよう (めをむける)	pay more attention to environmental problems	vocabulary::w8 vocabulary::w8d3
歩き始めの幼児は目が離せない (めがはなせない)	must keep an eye on toddlers	vocabulary::w8 vocabulary::w8d3
目に付くところに置く (めにつく)	put in a place where people will easily notice it	vocabulary::w8 vocabulary::w8d3
甘いものに目がない (めがない)	have a sweet tooth / be extremely fond of	vocabulary::w8 vocabulary::w8d3
目が回るように忙しい (めがまわる)	extremely busy / dizzyingly busy	vocabulary::w8 vocabulary::w8d3
母の姿が目に浮かぶ (めにうかぶ)	mother comes to mind	vocabulary::w8 vocabulary::w8d3
学生のレポートに目を通す (めをとおす)	go through the students' papers	vocabulary::w8 vocabulary::w8d3
親の目を盗んで遊びに行く (めをぬすむ)	go and play without parents knowing / behind their back	vocabulary::w8 vocabulary::w8d3
ひどい目にあう (めにあう)	have a terrible experience	vocabulary::w8 vocabulary::w8d3
大変な目にあう / 危険な目にあう	go through a hard time / dangerous situation	vocabulary::w8 vocabulary::w8d3
うわさを耳にした (みみにする)	heard a rumor	vocabulary::w8 vocabulary::w8d3
欠点を言われて耳が痛い (みみがいたい)	it hurts to be reminded of my shortcomings	vocabulary::w8 vocabulary::w8d3
祖母は耳が遠い (みみがとおい)	grandmother is hard of hearing	vocabulary::w8 vocabulary::w8d3
ちょっと耳を貸して (みみをかす)	let me tell you this / lend me your ear	vocabulary::w8 vocabulary::w8d3
耳が早いね (みみがはやい)	you catch on fast / you have quick ears	vocabulary::w8 vocabulary::w8d3
事件のことを聞いて、耳を疑った (みみをうたがう)	couldn't believe my ears	vocabulary::w8 vocabulary::w8d3
セールスマンは口がうまい (くちがうまい)	watch out for salesmen who are good at flattery / sweet-talkers	vocabulary::w8 vocabulary::w8d3
彼は口がかたい (くちがかたい)	he can keep a secret / tight-lipped	vocabulary::w8 vocabulary::w8d3
彼は口が悪いけれど、やさしい (くちがわるい)	he has a sharp tongue but is actually kind	vocabulary::w8 vocabulary::w8d3
これは私の口に合わない (くちにあわない)	this is not to my taste	vocabulary::w8 vocabulary::w8d3
口にする	eat / talk about	vocabulary::w8 vocabulary::w8d3
そんなことを口に出すべきではない (くちに出す)	you should not say such things	vocabulary::w8 vocabulary::w8d3
ぼくはその店では顔がきく (かおがきく)	I have a lot of influence / am well-known at that shop	vocabulary::w8 vocabulary::w8d3
彼は顔が広い (かおがひろい)	he has a lot of contacts / is well-connected	vocabulary::w8 vocabulary::w8d3
ちょっと顔を貸して (かおをかす)	come for a short time / show your face	vocabulary::w8 vocabulary::w8d3
集まりに顔を出す (かおをだす)	drop in on the meeting / show up	vocabulary::w8 vocabulary::w8d3
学生の態度に頭に来た (あたまにくる)	got mad at the student's attitude (= 腹が立つ)	vocabulary::w8 vocabulary::w8d3
頭を下げる (あたまをさげる)	apologize / bow one's head (= お願いする)	vocabulary::w8 vocabulary::w8d3
レポートのことを考えると頭が痛い (あたまがいたい)	my head hurts thinking about the report	vocabulary::w8 vocabulary::w8d3
父は頭が固い (あたまがかたい)	my father is inflexible / stubborn (= がんこだ)	vocabulary::w8 vocabulary::w8d3
問題に手をつける (てをつける)	start working on the problem	vocabulary::w8 vocabulary::w8d4
手が空いたら、来てください (てがあく)	please come when you have free time	vocabulary::w8 vocabulary::w8d4
手がかかる子ども (てがかかる)	a child who needs a lot of looking after	vocabulary::w8 vocabulary::w8d4
手がない	no help / no means (= 働く人がいない / 方法がない)	vocabulary::w8 vocabulary::w8d4
手が離せません / 手がふさがっています (てがはなせない / ふさがる)	I am too busy right now	vocabulary::w8 vocabulary::w8d4
安く手に入れる (てにいれる)	get it cheap	vocabulary::w8 vocabulary::w8d4
（～が）手に入る (てにはいる)	obtain	vocabulary::w8 vocabulary::w8d4
こんな病気、医者の手にかかればすぐ治る (てにかかる)	you will be fine if you go to the doctor (in the hands of)	vocabulary::w8 vocabulary::w8d4
歯が痛くて勉強が手につかない (てにつかない)	tooth hurts so much I cannot concentrate on studying	vocabulary::w8 vocabulary::w8d4
ちょっと手を貸して (てをかす)	lend me a hand / help me (= 手伝って)	vocabulary::w8 vocabulary::w8d4
ちょっと手を休めましょう (てをやすめる)	let's have a little break	vocabulary::w8 vocabulary::w8d4
これは少し手を入れれば、まだ使えます (てをいれる)	you can use this longer if you repair it a bit	vocabulary::w8 vocabulary::w8d4
手入れ (N) (ていれ)	maintenance / repair	vocabulary::w8 vocabulary::w8d4
私は彼とは気が合わない (きがあわない)	I don't get along with him	vocabulary::w8 vocabulary::w8d4
明日試験だから気が重い (きがおもい)	I feel depressed/heavy because tomorrow is the exam	vocabulary::w8 vocabulary::w8d4
気が利いた冗談を言う (きがきいた)	tell a sophisticated/clever joke	vocabulary::w8 vocabulary::w8d4
今、甘いものを食べる気がしない (きがしない)	I don't feel like eating sweets right now	vocabulary::w8 vocabulary::w8d4
気が進まないけれど、やってみよう (きがすすまない)	I don't really want to, but I'll try	vocabulary::w8 vocabulary::w8d4
息子のことが気にかかる (きにかかる)	I can't take my mind off my son / worry about	vocabulary::w8 vocabulary::w8d4
あいつの態度が気にくわない (きにくわない)	I don't like his attitude (= 気に入らない)	vocabulary::w8 vocabulary::w8d4
気を落とさないように (きをおとす)	don't get discouraged	vocabulary::w8 vocabulary::w8d4
上司に気をつかう (きをつかう)	make an effort to satisfy the boss / walk on eggshells	vocabulary::w8 vocabulary::w8d4
気を悪くしないでください (きをわるくする)	please don't feel offended	vocabulary::w8 vocabulary::w8d4
腕がいい大工 (うでがいい)	a very experienced/skilled carpenter	vocabulary::w8 vocabulary::w8d4
ゴルフの腕が上がった (うでがあがる)	golfing skills have improved	vocabulary::w8 vocabulary::w8d4
腕が落ちる (うでがおちる)	skills decline	vocabulary::w8 vocabulary::w8d4
もっとうまくなるように腕をみがこう (うでをみがく)	let's practice more to improve our skills	vocabulary::w8 vocabulary::w8d4
京都まで足を伸ばそう (あしをのばす)	let's extend our trip to Kyoto	vocabulary::w8 vocabulary::w8d4
足がないので、行けない (あしがない)	I have no means of transportation, so I can't go	vocabulary::w8 vocabulary::w8d4
実際に足を運んで、品物を確かめる (あしをはこぶ)	actually go and check the item	vocabulary::w8 vocabulary::w8d4
予算から足が出る (あしがでる)	be over budget	vocabulary::w8 vocabulary::w8d4
ついていく	follow / go along with	vocabulary::w8 vocabulary::w8d5
子どもが母親のあとをついていく	a child is following his mother	vocabulary::w8 vocabulary::w8d5
母親の買い物についていく	go shopping with one's mother	vocabulary::w8 vocabulary::w8d5
彼の考えにはついていけない	I can't go along with his idea	vocabulary::w8 vocabulary::w8d5
ついて（い）る	be lucky	vocabulary::w8 vocabulary::w8d5
今日はついてる。（ついて（い）ない）	this is my lucky day (or unlucky)	vocabulary::w8 vocabulary::w8d5
いける	can do / quite good	vocabulary::w8 vocabulary::w8d5
私は、日本酒はダメですが、ビールはいけます	I can't drink sake, but beer is OK	vocabulary::w8 vocabulary::w8d5
