#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 1 (Sou Matome N2, Days 1-6) — Kanji, Vocabulary, Grammar, Reading, Listening (v2 card design)
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">飛行場</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">飛行場まで車で三十分かかる。</div>	<div>ひこうじょう</div><div style="height:12px;"></div><div>Airport</div><div style="height:12px;"></div><div>ひこうじょうまでくるまでさんじゅっぷんかかる。</div><div style="height:12px;"></div><div>It takes thirty minutes by car to the airport.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">飛び出す</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">子供が急に道路に飛び出した。</div>	<div>とびだす</div><div style="height:12px;"></div><div>Run out suddenly</div><div style="height:12px;"></div><div>こどもがきゅうにどうろにとびだした。</div><div style="height:12px;"></div><div>A child suddenly ran out into the road.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">駐車場</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">デパートの駐車場に車を止めた。</div>	<div>ちゅうしゃじょう</div><div style="height:12px;"></div><div>Parking lot</div><div style="height:12px;"></div><div>デパートのちゅうしゃじょうにくるまをとめた。</div><div style="height:12px;"></div><div>I parked the car in the department store's parking lot.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">駐車</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">ここは駐車禁止です。</div>	<div>ちゅうしゃ</div><div style="height:12px;"></div><div>Parking</div><div style="height:12px;"></div><div>ここはちゅうしゃきんしです。</div><div style="height:12px;"></div><div>Parking is prohibited here.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">四捨五入</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">小数点以下を四捨五入してください。</div>	<div>ししゃごにゅう</div><div style="height:12px;"></div><div>Rounding</div><div style="height:12px;"></div><div>しょうすうてんいかをししゃごにゅうしてください。</div><div style="height:12px;"></div><div>Please round off the numbers after the decimal point.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">捨てる</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">ごみをここに捨てないでください。</div>	<div>すてる</div><div style="height:12px;"></div><div>Throw away</div><div style="height:12px;"></div><div>ごみをここにすてないでください。</div><div style="height:12px;"></div><div>Please do not throw trash here.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">遊泳</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">この海岸は遊泳禁止です。</div>	<div>ゆうえい</div><div style="height:12px;"></div><div>Swimming</div><div style="height:12px;"></div><div>このかいがんはゆうえいきんしです。</div><div style="height:12px;"></div><div>Swimming is prohibited on this beach.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">遊ぶ</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">子供たちは公園で遊んでいる。</div>	<div>あそぶ</div><div style="height:12px;"></div><div>Play</div><div style="height:12px;"></div><div>こどもたちはこうえんであそんでいる。</div><div style="height:12px;"></div><div>The children are playing in the park.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">水泳</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">毎週水泳を習っている。</div>	<div>すいえい</div><div style="height:12px;"></div><div>Swimming</div><div style="height:12px;"></div><div>まいしゅうすいえいをならっている。</div><div style="height:12px;"></div><div>I take swimming lessons every week.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">泳ぐ</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">彼は毎朝プールで泳ぐ。</div>	<div>およぐ</div><div style="height:12px;"></div><div>Swim</div><div style="height:12px;"></div><div>かれはまいあさプールでおよぐ。</div><div style="height:12px;"></div><div>He swims in the pool every morning.</div>	kanji::w1 kanji::w1d1
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">喫茶店</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">この付近に喫茶店はありませんか。</div>	<div>きっさてん</div><div style="height:12px;"></div><div>Coffee shop</div><div style="height:12px;"></div><div>このふきんにきっさてんはありませんか。</div><div style="height:12px;"></div><div>Isn't there a coffee shop near here?</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">喫煙所</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">あのビルの喫煙所は3階にあります。</div>	<div>きつえんじょ</div><div style="height:12px;"></div><div>Smoking area</div><div style="height:12px;"></div><div>あのビルのきつえんじょは3かいにあります。</div><div style="height:12px;"></div><div>That building's smoking area is on the 3rd floor.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">非〜</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">その発表はまだ非公式な情報です。</div>	<div>ひ</div><div style="height:12px;"></div><div>Non-/Anti-</div><div style="height:12px;"></div><div>そのはっぴょうはまだひこうしきなじょうほうです。</div><div style="height:12px;"></div><div>That announcement is still unofficial information.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">非常に</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">今日は非常に暑いですね。</div>	<div>ひじょうに</div><div style="height:12px;"></div><div>Extremely</div><div style="height:12px;"></div><div>きょうはひじょうにあついですね。</div><div style="height:12px;"></div><div>It's extremely hot today, isn't it?</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">非常口</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">非常口の場所を確認しておいてください。</div>	<div>ひじょうぐち</div><div style="height:12px;"></div><div>Emergency exit</div><div style="height:12px;"></div><div>ひじょうぐちのばしょをかくにんしておいてください。</div><div style="height:12px;"></div><div>Please check the location of the emergency exit in advance.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">御手洗い</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">すみません、御手洗いはどちらですか。</div>	<div>おてあらい</div><div style="height:12px;"></div><div>Toilet</div><div style="height:12px;"></div><div>すみません、おてあらいはどちらですか。</div><div style="height:12px;"></div><div>Excuse me, where is the restroom?</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">御中</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">封筒の宛名は「株式会社さくら御中」と書いた。</div>	<div>おんちゅう</div><div style="height:12px;"></div><div>Written on letters addressed to an organization</div><div style="height:12px;"></div><div>ふうとうのあてなは「かぶしきがいしゃさくらおんちゅう」とかいた。</div><div style="height:12px;"></div><div>I addressed the envelope to 'Sakura Co., Ltd.' using the honorific 御中.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">日常</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">これは日常生活で使う言葉です。</div>	<div>にちじょう</div><div style="height:12px;"></div><div>Everyday</div><div style="height:12px;"></div><div>これはにちじょうせいかつでつかうことばです。</div><div style="height:12px;"></div><div>This is a word used in everyday life.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">常識</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">彼は礼儀正しくて常識がある人だ。</div>	<div>じょうしき</div><div style="height:12px;"></div><div>Common sense</div><div style="height:12px;"></div><div>かれはれいぎただしくてじょうしきがあるひとだ。</div><div style="height:12px;"></div><div>He is polite and has common sense.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">受験</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">来月、大学院を受験するつもりです。</div>	<div>じゅけん</div><div style="height:12px;"></div><div>Taking an exam</div><div style="height:12px;"></div><div>らいげつ、だいがくいんをじゅけんするつもりです。</div><div style="height:12px;"></div><div>I plan to take the graduate school entrance exam next month.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">受ける</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">友達のアドバイスを受けて、考えを変えた。</div>	<div>うける</div><div style="height:12px;"></div><div>Receive</div><div style="height:12px;"></div><div>ともだちのアドバイスをうけて、かんがえをかえた。</div><div style="height:12px;"></div><div>I took my friend's advice and changed my mind.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">付近</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">駅の付近に新しいカフェができた。</div>	<div>ふきん</div><div style="height:12px;"></div><div>Vicinity</div><div style="height:12px;"></div><div>えきのふきんにあたらしいカフェができた。</div><div style="height:12px;"></div><div>A new café opened near the station.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">受付</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">受付で名前を書いてから中に入ってください。</div>	<div>うけつけ</div><div style="height:12px;"></div><div>Reception</div><div style="height:12px;"></div><div>うけつけでなまえをかいてからなかにはいってください。</div><div style="height:12px;"></div><div>Please write your name at reception before going inside.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">日付</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">手紙には必ず日付を書いてください。</div>	<div>ひづけ</div><div style="height:12px;"></div><div>Date</div><div style="height:12px;"></div><div>てがみにはかならずひづけをかいてください。</div><div style="height:12px;"></div><div>Please always write the date on the letter.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">案内</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">フロントで案内してもらえますか。</div>	<div>あんない</div><div style="height:12px;"></div><div>Information</div><div style="height:12px;"></div><div>フロントであんないしてもらえますか。</div><div style="height:12px;"></div><div>Could I get some information/guidance at the front desk?</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">以内</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">レポートは今週以内に提出してください。</div>	<div>いない</div><div style="height:12px;"></div><div>Within</div><div style="height:12px;"></div><div>レポートはこんしゅういないにていしゅつしてください。</div><div style="height:12px;"></div><div>Please submit the report within this week.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">社内</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">社内のルールを守ってください。</div>	<div>しゃない</div><div style="height:12px;"></div><div>Within the company</div><div style="height:12px;"></div><div>しゃないのルールをまもってください。</div><div style="height:12px;"></div><div>Please follow the company's internal rules.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">会議室</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">「会議室はどこですか。」「階段を上って、すぐ右です。」</div>	<div>かいぎしつ</div><div style="height:12px;"></div><div>Meeting room</div><div style="height:12px;"></div><div>「かいぎしつはどこですか。」「かいだんをのぼって、すぐみぎです。」</div><div style="height:12px;"></div><div>'Where is the meeting room?' 'Go up the stairs, and it's immediately on the right.'</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">不思議</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">それは実に不思議な話だ。</div>	<div>ふしぎ</div><div style="height:12px;"></div><div>Wonderful/strange</div><div style="height:12px;"></div><div>それはじつにふしぎなはなしだ。</div><div style="height:12px;"></div><div>That is truly a strange, mysterious story.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">文化</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">日本の文化に興味があります。</div>	<div>ぶんか</div><div style="height:12px;"></div><div>Culture</div><div style="height:12px;"></div><div>にほんのぶんかにきょうみがあります。</div><div style="height:12px;"></div><div>I'm interested in Japanese culture.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">化粧室</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">ここで着替えるので化粧室を貸してください。</div>	<div>けしょうしつ</div><div style="height:12px;"></div><div>Powder room/toilet</div><div style="height:12px;"></div><div>ここできがえるのでけしょうしつをかしてください。</div><div style="height:12px;"></div><div>I'm going to change clothes here, so please let me use the restroom.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">階段</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">エレベーターが故障中なので階段を使ってください。</div>	<div>かいだん</div><div style="height:12px;"></div><div>Stairs</div><div style="height:12px;"></div><div>エレベーターがこしょうちゅうなのでかいだんをつかってください。</div><div style="height:12px;"></div><div>The elevator is out of order, so please use the stairs.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">〜階</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">このビルは全部で10階まであります。</div>	<div>〜かい</div><div style="height:12px;"></div><div>...floor</div><div style="height:12px;"></div><div>このビルはぜんぶで10かいまであります。</div><div style="height:12px;"></div><div>This building has 10 floors in total.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">段階</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">新入社員研修は第一段階から始まります。</div>	<div>だんかい</div><div style="height:12px;"></div><div>Level</div><div style="height:12px;"></div><div>しんにゅうしゃいんけんしゅうはだいいちだんかいからはじまります。</div><div style="height:12px;"></div><div>New employee training starts from the first stage.</div>	kanji::w1 kanji::w1d2
<div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:30px;">手段</div><div style="height:20px;"></div><div style="font-family:'Hiragino Kaku Gothic ProN','Yu Gothic Medium','Meiryo',sans-serif;font-size:18px;">最終の手段としてストライキを考えている。</div>	<div>しゅだん</div><div style="height:12px;"></div><div>Means/way</div><div style="height:12px;"></div><div>さいしゅうのしゅだんとしてストライキをかんがえている。</div><div style="height:12px;"></div><div>I'm considering a strike as a last resort.</div>	kanji::w1 kanji::w1d2
