#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 3 (Sou Matome N2) — Grammar and Usage note type: Grammar (Type 2 cards)
<div class="front-main">〜わけにはいかない / 〜わけにもいかない</div><div class="front-example-sentence-1">税金は、高くても払わないわけにはいかない。</div>	<div class="back-main-reading">〜わけにはいかない / 〜わけにもいかない</div><div class="back-main-english-explanation">cannot afford to / cannot help but</div><div class="back-example-sentence-1-reading">ぜいきんは、たかくてもはらわないわけにはいかない。</div><div class="back-example-sentence-1-english">No matter how high taxes are, I have to pay them.</div>	grammar::w3 grammar::w3d2 jlpt::n2 type::grammar
<div class="front-main">〜とたん(に)</div><div class="front-example-sentence-1">窓を開けたとたん、強い風が入ってきた。</div>	<div class="back-main-reading">〜とたん(に)</div><div class="back-main-english-explanation">the moment / as soon as</div><div class="back-example-sentence-1-reading">まどをあけたとたん、つよいかぜがはいってきた。</div><div class="back-example-sentence-1-english">The moment I opened the window, a strong wind came in.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜とたん(に)</div><div class="front-example-sentence-1">お酒を飲んだとたん、顔が赤くなった。</div>	<div class="back-main-reading">〜とたん(に)</div><div class="back-main-english-explanation">the moment / as soon as</div><div class="back-example-sentence-1-reading">おさけをのんだとたん、かおがあかくなった。</div><div class="back-example-sentence-1-english">As soon as I drank the alcohol, my face turned red.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜あげく(に)</div><div class="front-example-sentence-1">彼は酔っ払って騒いだあげく、寝てしまった。</div>	<div class="back-main-reading">〜あげく(に)</div><div class="back-main-english-explanation">in the end / after a long...</div><div class="back-example-sentence-1-reading">かれはよっぱらってさわいだあげく、ねてしまった。</div><div class="back-example-sentence-1-english">He got drunk and made a ruckus, and in the end, he just fell asleep.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜あげく(に)</div><div class="front-example-sentence-1">何度も手術したあげく、治らないと言われた。</div>	<div class="back-main-reading">〜あげく(に)</div><div class="back-main-english-explanation">in the end / after a long...</div><div class="back-example-sentence-1-reading">なんども しゅじゅつしたあげく、なおらないといわれた。</div><div class="back-example-sentence-1-english">After undergoing surgery many times, I was told it wouldn't cure me.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜末(に)</div><div class="front-example-sentence-1">悩んだ末、進学ではなく就職することにした。</div>	<div class="back-main-reading">〜すえ(に)</div><div class="back-main-english-explanation">after doing...</div><div class="back-example-sentence-1-reading">なやんだすえ、しんがくではなくしゅうしょくすることにした。</div><div class="back-example-sentence-1-english">After much thought, I decided to get a job instead of continuing my studies.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜末(に)</div><div class="front-example-sentence-1">住民との話し合いの末、建設は中止となった。</div>	<div class="back-main-reading">〜すえ(に)</div><div class="back-main-english-explanation">after doing...</div><div class="back-example-sentence-1-reading">じゅうみんとのはなしあいのすえ、けんせつはちゅうしとなった。</div><div class="back-example-sentence-1-english">After discussions with the residents, construction was cancelled.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜かと思ったら</div><div class="front-example-sentence-1">あの人は忙しい人で、来たかと思ったら、もう帰ってしまった。</div>	<div class="back-main-reading">〜かとおもったら</div><div class="back-main-english-explanation">just when I thought...</div><div class="back-example-sentence-1-reading">あのひとはいそがしいひとで、きたかとおもったら、もうかえってしまった。</div><div class="back-example-sentence-1-english">That person is so busy; just when I thought he had arrived, he had already left.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜かと思ったら</div><div class="front-example-sentence-1">花が咲いたかと思ったら、もう散ってしまった。</div>	<div class="back-main-reading">〜かとおもったら</div><div class="back-main-english-explanation">just when I thought...</div><div class="back-example-sentence-1-reading">はながさいたかとおもったら、もうちってしまった。</div><div class="back-example-sentence-1-english">Just when I thought the flowers had bloomed, they had already withered.</div>	grammar::w3 grammar::w3d3 jlpt::n2 type::grammar
<div class="front-main">〜ところ</div><div class="front-example-sentence-1">お忙しいところをすみません。</div>	<div class="back-main-reading">〜ところ</div><div class="back-main-english-explanation">at the time / just as</div><div class="back-example-sentence-1-reading">おいそがしいところをすみません。</div><div class="back-example-sentence-1-english">Sorry to bother you when you are busy.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜ところ</div><div class="front-example-sentence-1">会いたいと思っていたところです。</div>	<div class="back-main-reading">〜ところ</div><div class="back-main-english-explanation">at the time / just as</div><div class="back-example-sentence-1-reading">あいたいとおもっていたところです。</div><div class="back-example-sentence-1-english">I was just thinking about wanting to see you.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜たところ</div><div class="front-example-sentence-1">病院で検査したところ、異常はなかった。</div>	<div class="back-main-reading">〜たところ</div><div class="back-main-english-explanation">upon doing...</div><div class="back-example-sentence-1-reading">びょういんでけんさしたところ、いじょうはなかった。</div><div class="back-example-sentence-1-english">When I got examined at the hospital, there were no problems.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜たところ</div><div class="front-example-sentence-1">駅に問い合わせたところ、忘れ物は届いていた。</div>	<div class="back-main-reading">〜たところ</div><div class="back-main-english-explanation">upon doing...</div><div class="back-example-sentence-1-reading">えきにといあわせたところ、わすれものはとどいていた。</div><div class="back-example-sentence-1-english">When I inquired at the station, the lost item had been turned in.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜どころではない / 〜どころじゃない</div><div class="front-example-sentence-1">工場で火事があり、仕事どころではなかった。</div>	<div class="back-main-reading">〜どころではない / 〜どころじゃない</div><div class="back-main-english-explanation">not the time for / far from</div><div class="back-example-sentence-1-reading">こうじょうでかじがあり、しごとどころではなかった。</div><div class="back-example-sentence-1-english">Because of the fire at the factory, I wasn't in a state to work.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜どころではない / 〜どころじゃない</div><div class="front-example-sentence-1">風邪がひどくて、遊びに行くどころじゃない。</div>	<div class="back-main-reading">〜どころではない / 〜どころじゃない</div><div class="back-main-english-explanation">not the time for / far from</div><div class="back-example-sentence-1-reading">かぜがひどくて、あそびにいくどころじゃない。</div><div class="back-example-sentence-1-english">My cold is so bad, I'm in no state to go out and play.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜どころか</div><div class="front-example-sentence-1">忙しくて夏休みどころか日曜日も休めないよ。</div>	<div class="back-main-reading">〜どころか</div><div class="back-main-english-explanation">let alone / far from being</div><div class="back-example-sentence-1-reading">いそがしくてなつやすみどころかにちようびもやすめないよ。</div><div class="back-example-sentence-1-english">I'm so busy I can't even take Sundays off, let alone a summer vacation.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜どころか</div><div class="front-example-sentence-1">うちの会社は忙しいどころか仕事がなくて困っているんだ。</div>	<div class="back-main-reading">〜どころか</div><div class="back-main-english-explanation">let alone / far from being</div><div class="back-example-sentence-1-reading">うちのかいしゃはいそがしいどころかしごとがなくてこまっているんだ。</div><div class="back-example-sentence-1-english">My company isn't even busy; we don't have enough work.</div>	grammar::w3 grammar::w3d4 jlpt::n2 type::grammar
<div class="front-main">〜だらけ</div><div class="front-example-sentence-1">この手紙の日本語は間違いだらけだ。</div>	<div class="back-main-reading">〜だらけ</div><div class="back-main-english-explanation">full of / covered in</div><div class="back-example-sentence-1-reading">このてがみのにほんごはまちがいだらけだ。</div><div class="back-example-sentence-1-english">The Japanese in this letter is full of mistakes.</div>	grammar::w3 grammar::w3d5 jlpt::n2 type::grammar
<div class="front-main">〜だらけ</div><div class="front-example-sentence-1">ちゃんとたたんでおかなかったから、服がしわだらけになってしまった。</div>	<div class="back-main-reading">〜だらけ</div><div class="back-main-english-explanation">full of / covered in</div><div class="back-example-sentence-1-reading">ちゃんとたたんでおかなかったから、ふくがしわだらけになってしまった。</div><div class="back-example-sentence-1-english">I didn't fold it properly, so my clothes are full of wrinkles.</div>	grammar::w3 grammar::w3d5 jlpt::n2 type::grammar
<div class="front-main">〜きり / 〜っきり</div><div class="front-example-sentence-1">うちの子は遊びに行ったきり帰ってこない。</div>	<div class="back-main-reading">〜きり / 〜っきり</div><div class="back-main-english-explanation">just / only</div><div class="back-example-sentence-1-reading">うちのこはあそびにいったきりかえってこない。</div><div class="back-example-sentence-1-english">My child went out to play and hasn't returned since (has stayed out).</div>	grammar::w3 grammar::w3d5 jlpt::n2 type::grammar
<div class="front-main">〜きり / 〜っきり</div><div class="front-example-sentence-1">息子は、自分の部屋に入ったきり出てこない。</div>	<div class="back-main-reading">〜きり / 〜っきり</div><div class="back-main-english-explanation">just / only</div><div class="back-example-sentence-1-reading">むすこは、じぶんのへやにはいったきりでてこない。</div><div class="back-example-sentence-1-english">My son went into his room and hasn't come out since.</div>	grammar::w3 grammar::w3d5 jlpt::n2 type::grammar
<div class="front-main">〜きり / 〜っきり</div><div class="front-example-sentence-1">彼とは去年の忘年会に会って、それっきり会っていない。</div>	<div class="back-main-reading">〜きり / 〜っきり</div><div class="back-main-english-explanation">just / only</div><div class="back-example-sentence-1-reading">かれとはきょねんのぼうねんかいにあって、それっきりあっていない。</div><div class="back-example-sentence-1-english">I met him at the year-end party last year, and haven't met since.</div>	grammar::w3 grammar::w3d5 jlpt::n2 type::grammar
<div class="front-main">〜っぱなし</div><div class="front-example-sentence-1">電車が混んでいて、東京まで立ちっぱなしだった。</div>	<div class="back-main-reading">〜っぱなし</div><div class="back-main-english-explanation">leaving something in a state</div><div class="back-example-sentence-1-reading">でんしゃがこんでいて、とうきょうまでたちっぱなしだった。</div><div class="back-example-sentence-1-english">The train was crowded, so I had to stand the whole way to Tokyo.</div>	grammar::w3 grammar::w3d5 jlpt::n2 type::grammar
<div class="front-main">〜っぱなし</div><div class="front-example-sentence-1">テレビをつけっぱなしで寝てしまった。</div>	<div class="back-main-reading">〜っぱなし</div><div class="back-main-english-explanation">leaving something in a state</div><div class="back-example-sentence-1-reading">テレビをつけっぱなしでねてしまった。</div><div class="back-example-sentence-1-english">I fell asleep leaving the TV on.</div>	grammar::w3 grammar::w3d5 jlpt::n2 type::grammar
<div class="front-main">〜一方だ</div><div class="front-example-sentence-1">大気中の濃度の上昇とともに、地球の温暖化は進む一方だ。</div>	<div class="back-main-reading">〜いっぽうだ</div><div class="back-main-english-explanation">continues to / just keeps</div><div class="back-example-sentence-1-reading">たいきちゅうののうどのじょうしょうとともに、ちきゅうのおんだんかはすすむいっぽうだ。</div><div class="back-example-sentence-1-english">Along with the rise in CO2, global warming just keeps progressing.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜一方だ</div><div class="front-example-sentence-1">天候のせいで、野菜の値段は上がる一方だ。</div>	<div class="back-main-reading">〜いっぽうだ</div><div class="back-main-english-explanation">continues to / just keeps</div><div class="back-example-sentence-1-reading">てんこうのせいで、やさいのねだんはあがるいっぽうだ。</div><div class="back-example-sentence-1-english">Due to the weather, vegetable prices just keep going up.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜に反して</div><div class="front-example-sentence-1">専門家の予想に反して、景気は回復し始めた。</div>	<div class="back-main-reading">〜にはんして</div><div class="back-main-english-explanation">contrary to</div><div class="back-example-sentence-1-reading">せんもんかのよそうにはんして、けいきはかいふくしはじめた。</div><div class="back-example-sentence-1-english">Contrary to experts' predictions, the economy has started to recover.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜に反して</div><div class="front-example-sentence-1">我々の期待に反して、新商品はあまり売れなかった。</div>	<div class="back-main-reading">〜にはんして</div><div class="back-main-english-explanation">contrary to</div><div class="back-example-sentence-1-reading">われわれのきたいにはんして、しんしょうひんはあまりうれなかった。</div><div class="back-example-sentence-1-english">Contrary to our expectations, the new product did not sell well.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜反面 / 〜半面</div><div class="front-example-sentence-1">パソコンは便利な反面、トラブルも多い。</div>	<div class="back-main-reading">〜はんめん／はんめん</div><div class="back-main-english-explanation">on the other hand / while</div><div class="back-example-sentence-1-reading">パソコンはべんりなはんめん、トラブルもおおい。</div><div class="back-example-sentence-1-english">PCs are convenient, but on the other hand, they have many problems.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜反面 / 〜半面</div><div class="front-example-sentence-1">彼は優れた学者である反面、精神的に弱い人間だ。</div>	<div class="back-main-reading">〜はんめん／はんめん</div><div class="back-main-english-explanation">on the other hand / while</div><div class="back-example-sentence-1-reading">かれはすぐれたがくしゃであるはんめん、せいしんてきによわいにんげんだ。</div><div class="back-example-sentence-1-english">He is an excellent scholar, but on the other hand, he is mentally fragile.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜一方(で)</div><div class="front-example-sentence-1">この布は水に強い一方、熱に弱い。</div>	<div class="back-main-reading">〜いっぽう(で)</div><div class="back-main-english-explanation">on the one hand / while</div><div class="back-example-sentence-1-reading">このぬのはみずにつよいいっぽう、ねつによわい。</div><div class="back-example-sentence-1-english">This cloth is strong against water, but on the other hand, it is weak against heat.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜一方(で)</div><div class="front-example-sentence-1">予算がないと言われているが、一方では予算がむだに使われている。</div>	<div class="back-main-reading">〜いっぽう(で)</div><div class="back-main-english-explanation">on the one hand / while</div><div class="back-example-sentence-1-reading">よさんがないといわれているが、いっぽうではよさんがむだにつかわれている。</div><div class="back-example-sentence-1-english">It is said there is no budget, but on the other hand, it is being wasted.</div>	grammar::w3 grammar::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜つつある</div><div class="front-example-sentence-1">地球の温暖化は進みつつある。</div>	<div class="back-main-reading">〜つつある</div><div class="back-main-english-explanation">in the process of / gradually ...ing (an ongoing change)</div><div class="back-example-sentence-1-reading">ちきゅうのおんだんかはすすみつつある。</div><div class="back-example-sentence-1-english">Global warming is gradually progressing.</div>	reading::w3 reading::w3d1 jlpt::n2 type::grammar
<div class="front-main">〜に至る</div><div class="front-example-sentence-1">長い議論の末、ようやく結論に至った。</div>	<div class="back-main-reading">〜にいたる</div><div class="back-main-english-explanation">to reach / result in (arriving at a certain, often extreme, state)</div><div class="back-example-sentence-1-reading">ながいぎろんのすえ、ようやくけつろんにいたった。</div><div class="back-example-sentence-1-english">After a long discussion, we finally reached a conclusion.</div>	reading::w3 reading::w3d1 jlpt::n2 type::grammar
<div class="front-main">〜次第だ</div><div class="front-example-sentence-1">旅行に行けるかどうかは天気次第だ。</div>	<div class="back-main-reading">〜しだいだ</div><div class="back-main-english-explanation">depends on ...</div><div class="back-example-sentence-1-reading">りょこうにいけるかどうかはてんきしだいだ。</div><div class="back-example-sentence-1-english">Whether we can go on the trip depends on the weather.</div>	reading::w3 reading::w3d1 jlpt::n2 type::grammar
<div class="front-main">〜始末だ</div><div class="front-example-sentence-1">何度も注意したのに、彼は遅刻して怒られる始末だ。</div>	<div class="back-main-reading">〜しまつだ</div><div class="back-main-english-explanation">ends up in (a bad state) — a negative culmination of events</div><div class="back-example-sentence-1-reading">なんどもちゅういしたのに、かれはちこくしておこられるしまつだ。</div><div class="back-example-sentence-1-english">Despite being warned many times, he ended up getting scolded for being late.</div>	reading::w3 reading::w3d1 jlpt::n2 type::grammar
<div class="front-main">〜とは限らない</div><div class="front-example-sentence-1">お金持ちが必ずしも幸せだとは限らない。</div>	<div class="back-main-reading">〜とはかぎらない</div><div class="back-main-english-explanation">it's not necessarily the case that / not always true</div><div class="back-example-sentence-1-reading">おかねもちがかならずしもしあわせだとはかぎらない。</div><div class="back-example-sentence-1-english">It's not necessarily true that rich people are happy.</div>	reading::w3 reading::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜にすぎない</div><div class="front-example-sentence-1">これはほんの一例にすぎない。</div>	<div class="back-main-reading">〜にすぎない</div><div class="back-main-english-explanation">nothing more than / merely</div><div class="back-example-sentence-1-reading">これはほんのいちれいにすぎない。</div><div class="back-example-sentence-1-english">This is nothing more than one example.</div>	reading::w3 reading::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜に違いない</div><div class="front-example-sentence-1">あの様子から見て、彼は疲れているに違いない。</div>	<div class="back-main-reading">〜にちがいない</div><div class="back-main-english-explanation">must be / I'm sure that</div><div class="back-example-sentence-1-reading">あのようすからみて、かれはつかれているにちがいない。</div><div class="back-example-sentence-1-english">Judging from his appearance, he must be tired.</div>	reading::w3 reading::w3d6 jlpt::n2 type::grammar
<div class="front-main">〜かねない</div><div class="front-example-sentence-1">無理なダイエットは健康を害しかねない。</div>	<div class="back-main-reading">〜かねない</div><div class="back-main-english-explanation">might well / could possibly (usually a negative outcome)</div><div class="back-example-sentence-1-reading">むりなダイエットはけんこうをがいしかねない。</div><div class="back-example-sentence-1-english">An unreasonable diet could well harm your health.</div>	reading::w3 reading::w3d6 jlpt::n2 type::grammar
